[00:00:00	]Ruslan Zhakov has gained a 'Deagle' #76348 from a container with the name 'Ruslan'ın Über Seksi Sandığı' #9258.
[00:03:12	]Hudson Reach has lost a '17rnd USP Magazine' #129906.
[00:03:13	]Ruslan Zhakov used command '/ToggleRaise'.
[00:03:14	]C24:i4.UNION-83 used the 'Tedarikçi' vendor.
[00:03:21	]C24:i4.UNION-83 has gained 0 chips.
[00:03:21	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136866.
[00:03:22	]C24:i4.UNION-83 has gained 0 chips.
[00:03:22	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136867.
[00:03:23	]Mersa loaded the character 'Chinatsu Uriyama'
[00:03:23	]C24:i4.UNION-83 has gained 0 chips.
[00:03:23	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136868.
[00:03:23	]C24:i4.UNION-83 has gained 0 chips.
[00:03:23	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136869.
[00:03:24	]C24:i4.UNION-83 has gained 0 chips.
[00:03:24	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136870.
[00:03:25	]C24:i4.UNION-83 has gained 0 chips.
[00:03:25	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136871.
[00:03:29	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136842)
[00:03:30	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136841)
[00:03:32	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136840)
[00:03:33	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136840)
[00:03:35	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136839)
[00:03:36	]Jhony Caston has hit Alfred Caston dealing 3 damage (CritChance was 0.00).
[00:03:36	]Alfred Caston has taken 3 damage from Jhony Caston.
[00:03:36	]Jhony Caston has damaged Alfred Caston, dealing 5 with ix_hands
[00:03:36	]Henry Adams ran 'take' on item 'Yapıştırıcı' (#135530)
[00:03:36	]Henry Adams has gained a 'Yapıştırıcı' #135530.
[00:03:43	]Necmi Altun has fired a toolgun with the name: stacker_improved
[00:03:43	]Necmi Altun has spawned 'models/props/industrial17/wallprefabsmall_nodoor.mdl'.
[00:03:45	]Necmi Altun has enabled persistence for 'models/props/industrial17/wallprefabsmall_nodoor.mdl'.
[00:03:45	]Necmi Altun has used a context menu option with the name: persist
[00:03:47	][LOOC] Ruslan Zhakov: atma artık amk
[00:03:48	]C24:i4.UNION-83 has gained a '17rnd USP Magazine' #136838.
[00:03:48	]C24:i4.UNION-83 has lost a '17rnd USP Magazine' #136842.
[00:03:50	][IC] Alfred Caston: KAPIYI AÇIN LAN.
[00:03:52	]C24:i4.UNION-83 has gained a '17rnd USP Magazine' #136842.
[00:03:52	]C24:i4.UNION-83 has lost a '17rnd USP Magazine' #136841.
[00:03:54	]Necmi Altun has spawned 'models/props_unique/hospital/exam_table.mdl'.
[00:03:56	]Michael Mansen used command '/ExitAct'.
[00:03:56	]Necmi Altun has enabled persistence for 'models/props_unique/hospital/exam_table.mdl'.
[00:03:56	]Necmi Altun has used a context menu option with the name: persist
[00:03:57	]C24:i4.UNION-83 has gained a '17rnd USP Magazine' #136841.
[00:03:57	]C24:i4.UNION-83 has lost a '17rnd USP Magazine' #136842.
[00:03:59	]Necmi Altun has spawned 'models/props_equipment/surgicaltray_01.mdl'.
[00:04:02	]C24:i4.UNION-83 has gained a '17rnd USP Magazine' #136842.
[00:04:02	]C24:i4.UNION-83 has lost a '17rnd USP Magazine' #136841.
[00:04:02	]Alfred Caston used command '/ToggleRaise'.
[00:04:03	]Necmi Altun has enabled persistence for 'models/props_equipment/surgicaltray_01.mdl'.
[00:04:03	]Necmi Altun has used a context menu option with the name: persist
[00:04:05	][LOOC] Antony Yarta: BİZDEN UZAK DUR
[00:04:06	]Ruslan Zhakov ran 'channel' on item 'El Telsizi' (#127697)
[00:04:07	]Timothy Hudson has gained a '30rnd AKM Magazine' #122219.
[00:04:07	]Timothy Hudson has lost a '30rnd AKM Magazine' #111932.
[00:04:07	]Alfred Caston used command '/CheckOverwatch'.
[00:04:07	]Ruslan Zhakov ran 'qt' on item 'El Telsizi' (#127697)
[00:04:09	]Ruslan Zhakov ran 'qt' on item 'El Telsizi' (#127697)
[00:04:10	]Jhony Caston opened the 'Büyük Metal Dolap' #9260 container.
[00:04:11	][IC] Henry Adams: Adam gelmiş.
[00:04:12	]Necmi Altun exited observer at their location.
[00:04:13	]Timothy Hudson has gained a '30rnd AKM Magazine' #111932.
[00:04:13	]Timothy Hudson has lost a '30rnd AKM Magazine' #122219.
[00:04:13	]Jhony Caston closed the 'Büyük Metal Dolap' #9260 container.
[00:04:14	]Necmi Altun entered observer.
[00:04:15	]Hudson Reach has gained a '17rnd USP Magazine' #129906.
[00:04:15	]Hudson Reach has lost a '17rnd USP Magazine' #129943.
[00:04:17	][LOOC] Antony Yarta: BİZDEN UZAKDUR
[00:04:17	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136838)
[00:04:24	]Necmi Altun has disabled persistence for 'models/props_junk/cinderblock01a.mdl'.
[00:04:24	]Necmi Altun has used a context menu option with the name: persist_end
[00:04:25	]Hudson Reach has gained a '17rnd USP Magazine' #129943.
[00:04:25	]Hudson Reach has lost a '17rnd USP Magazine' #129906.
[00:04:27	]C24:i4.UNION-83 has gained a '17rnd USP Magazine' #136841.
[00:04:27	]C24:i4.UNION-83 has lost a '17rnd USP Magazine' #136842.
[00:04:29	]Ruslan Zhakov ran 'qt' on item 'El Telsizi' (#127697)
[00:04:29	]Hudson Reach opened the 'Büyük Metal Dolap' #8977 container.
[00:04:31	]Necmi Altun has enabled persistence for 'models/props_junk/cinderblock01a.mdl'.
[00:04:31	]Necmi Altun has used a context menu option with the name: persist
[00:04:31	]Ruslan Zhakov ran 'qt' on item 'El Telsizi' (#127697)
[00:04:31	]Jhony Caston used command '/CheckOverwatch'.
[00:04:31	]C24:i4.UNION-83 ran 'combine' on item '17rnd USP Magazine' (#136841)
[00:04:33	]Chinatsu Uriyama ran 'take' on item 'Breen'in Suyu' (#136778)
[00:04:33	]Chinatsu Uriyama has gained a 'Breen'in Suyu' #136778.
[00:04:36	]René Bianchi (STEAM_0:0:136476910) has disconnected (timed out).
[00:04:37	]Ruslan Zhakov ran 'channel' on item 'El Telsizi' (#127697)
[00:04:41	]C24:i4.UNION-83 has gained a '17rnd USP Magazine' #136842.
[00:04:41	]C24:i4.UNION-83 has lost a '17rnd USP Magazine' #136841.
[00:04:42	]Ruslan Zhakov ran 'qt' on item 'El Telsizi' (#127697)
[00:04:42	]Necmi Altun has disabled persistence for 'models/props_junk/cinderblock01a.mdl'.
[00:04:42	]Necmi Altun has used a context menu option with the name: persist_end
[00:04:43	]C24:i4.UNION-83 used the 'Tedarikçi' vendor.
[00:04:44	]Ruslan Zhakov ran 'qt' on item 'El Telsizi' (#127697)
[00:04:45	]C24:i4.UNION-83 has gained 0 chips.
[00:04:45	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136875.
[00:04:46	]C24:i4.UNION-83 has gained 0 chips.
[00:04:46	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136876.
[00:04:46	]Alfred Caston ran 'take' on item 'Elektronik devreler' (#136873)
[00:04:46	]Alfred Caston has gained a 'Elektronik devreler' #136873.
[00:04:46	]C24:i4.UNION-83 has gained 0 chips.
[00:04:46	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136877.
[00:04:47	]C24:i4.UNION-83 has gained 0 chips.
[00:04:47	]C24:i4.UNION-83 has gained a '9mm Pistol Bullets' #136878.
[00:04:47	]Alfred Caston ran 'take' on item 'Yapıştırıcı' (#136874)
[00:04:47	]Alfred Caston has gained a 'Yapıştırıcı' #136874.
[00:04:49	]Michael Mansen used command '/ExitAct'.
[00:04:49	]Antony Yarta has gained a '20rnd Glock Magazine' #114509.
[00:04:49	]Antony Yarta has lost a '20rnd Glock Magazine' #114508.
[00:04:49	]C24:i4.UNION-83 ran 'combine' on item 'Ammunition Pouch' (#129904)
[00:04:50	]C24:i4.UNION-83 ran 'combine' on item 'Ammunition Pouch' (#129904)
[00:04:51	]C24:i4.UNION-83 ran 'combine' on item 'Ammunition Pouch' (#129904)
[00:04:52	]C24:i4.UNION-83 ran 'combine' on item 'Ammunition Pouch' (#129904)
[00:04:52	]Ruslan Zhakov used command '/Radio ses'.
[00:04:54	]Thomas Edward Lawrence opened the 'Kağıt Tepsisi' #9466 container.
[00:04:54	]Thomas Edward Lawrence closed the 'Kağıt Tepsisi' #9466 container.
[00:04:56	]Thomas Edward Lawrence opened the 'Ahşap Masa' #9465 container.
[00:04:56	]Henry Adams has gained a '20rnd Glock Magazine' #118385.
[00:04:56	]Henry Adams has lost a '20rnd Glock Magazine' #118384.
[00:04:56	]Alfred Caston ran 'take' on item 'Arıtıcı' (#136880)
[00:04:56	]Alfred Caston has gained a 'Arıtıcı' #136880.
[00:04:57	]Antony Yarta used command '/Radio geliyor'.
[00:04:57	]Thomas Edward Lawrence closed the 'Ahşap Masa' #9465 container.
[00:04:58	]Thomas Edward Lawrence opened the 'Kağıt Tepsisi' #9466 container.
[00:05:00	]Thomas Edward Lawrence closed the 'Kağıt Tepsisi' #9466 container.
[00:05:00	]Necmi Altun has enabled persistence for 'models/props_junk/cinderblock01a.mdl'.
[00:05:00	]Necmi Altun has used a context menu option with the name: persist
[00:05:05	]Alfred Caston used command '/Radio Tüccar varmı bakıyorum roket alıcam'.
[00:05:07	]Thomas Edward Lawrence opened the 'Büyük Kutu' #9024 container.
[00:05:07	]Thomas Edward Lawrence closed the 'Büyük Kutu' #9024 container.
[00:05:08	]Thomas Edward Lawrence opened the 'Büyük Kutu' #9024 container.
[00:05:13	][LOOC] Timothy Hudson: adam oyundan çıkacak kapı
[00:05:13	]Thomas Edward Lawrence closed the 'Büyük Kutu' #9024 container.
[00:05:14	]Ruslan Zhakov has gained a '30rnd AKM Magazine' #120521.
[00:05:14	]Ruslan Zhakov has lost a '30rnd AKM Magazine' #136837.
[00:05:14	]S10/OWS.GHOST-15 exited observer at their location.
[00:05:20	]Henry Adams has gained a '30rnd MP Magazine' #112012.
[00:05:20	]Henry Adams has lost a '30rnd MP Magazine' #112011.
[00:05:22	]wheeze (STEAM_0:0:388748142) has disconnected.
[00:05:22	]Ruslan Zhakov has gained level 41 in the Silahlar skill.
[00:05:22	]Ruslan Zhakov has critically hit S10/OWS.GHOST-15 in the chest dealing 14 damage (CritChance was 0.26).
[00:05:22	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:22	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:22	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:22	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:22	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:22	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:22	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has critically hit S10/OWS.GHOST-15 in the chest dealing 14 damage (CritChance was 0.26).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]Ruslan Zhakov has hit S10/OWS.GHOST-15 in the head dealing 14 damage (CritChance was 0.09).
[00:05:23	]S10/OWS.GHOST-15 has taken 14 damage from Ruslan Zhakov.
[00:05:23	]S10/OWS.GHOST-15 entered observer.
[00:05:24	]C24:i4.UNION-83 has changed C24:i4.UNION-83's bodygroups.
[00:05:24	]Antony Yarta has gained a '20rnd Glock Magazine' #114508.
[00:05:24	]Antony Yarta has lost a '20rnd Glock Magazine' #114509.
[00:05:25	][IC] Michael Mansen: Lan.
[00:05:30	][LOOC] Michael Mansen: sdjohpgdflkjnfgknjh
[00:05:32	]Ruslan Zhakov has gained a '30rnd AKM Magazine' #136837.
[00:05:32	]Ruslan Zhakov has lost a '30rnd AKM Magazine' #120521.
[00:05:33	]монолит loaded the character 'Natasha Kolarev'
[00:05:33	]Ruslan Zhakov opened the 'Ruslan'ın Über Seksi Sandığı' #9258 container.
[00:05:37	]S10/OWS.GHOST-15 ran SAM command 'hp' with arguments: 'Ghost' '5000'
[00:05:37	]Ruslan Zhakov ran 'combine' on item '30rnd AKM Magazine' (#136837)
[00:05:38	]Mwo (STEAM_0:0:564881553) has disconnected (timed out).
[00:05:38	]S10/OWS.GHOST-15 exited observer at their location.
[00:05:39	]Mersa has unloaded their "Chinatsu Uriyama" character.
[00:05:40	]Ruslan Zhakov ran 'combine' on item '30rnd AKM Magazine' (#136836)
[00:05:40	]S10/OWS.GHOST-15 is fully healed.
[00:05:42	]Ruslan Zhakov closed the 'Ruslan'ın Über Seksi Sandığı' #9258 container.
[00:05:42	]Henry Adams has gained a '20rnd Glock Magazine' #118384.
[00:05:42	]Henry Adams has lost a '20rnd Glock Magazine' #118385.
[00:05:42	]'Durman' used command '/PlyUnwhitelist Natasha Overwatch'.
[00:05:43	]Alfred Caston opened the 'Büyük Kutu' #8862 container.
[00:05:46	]'Durman' used command '/PlyUnwhitelist Natasha transhum'.
[00:05:46	]Igor Makarov used command '/Radio Baskını yarın atacağız.'.
[00:05:47	]Ruslan Zhakov opened the 'Ruslan'ın Über Seksi Sandığı' #9258 container.
[00:05:48	]Jhony Caston has hit S10/OWS.GHOST-15 dealing 3 damage (CritChance was 0.00).
[00:05:48	]S10/OWS.GHOST-15 has taken 3 damage from Jhony Caston.
[00:05:48	]Jhony Caston has damaged S10/OWS.GHOST-15, dealing 5.0003 with ix_hands
[00:05:50	]Ruslan Zhakov has gained a 'CV-2000 Şok Çubuğu' #122059 from a container with the name 'Ruslan'ın Über Seksi Sandığı' #9258.
[00:05:50	]S10/OWS.GHOST-15 is fully healed.
[00:05:51	]Uzaylı Kurbağa used command '/PlyUnwhitelist STEAM_0:0:514922439 transhuman'.
[00:05:51	]Ruslan Zhakov closed the 'Ruslan'ın Über Seksi Sandığı' #9258 container.
[00:05:52	]Henry Adams has hit S10/OWS.GHOST-15 dealing 3 damage (CritChance was 0.00).
[00:05:52	]S10/OWS.GHOST-15 has taken 3 damage from Henry Adams.
[00:05:52	]Henry Adams has damaged S10/OWS.GHOST-15, dealing 5 with ix_hands
[00:05:52	]Alfred Caston has taken 1121 chips from 'Büyük Kutu' #8862 (0 chips left).
[00:05:52	]Ruslan Zhakov ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#122059)
[00:05:54	]Alfred Caston ran 'EquipUn' on item 'Mini-14' (#127632)
[00:05:54	]Alfred Caston has gained a '20rnd Mini-14 Magazine' #127901.
[00:05:55	][IC] Michael Mansen: Vurma.
[00:05:55	]S10/OWS.GHOST-15 is fully healed.
[00:05:56	]Henry Adams has gained a '20rnd Glock Magazine' #118385.
[00:05:56	]Henry Adams has lost a '20rnd Glock Magazine' #118384.
[00:06:02	]Uzaylı Kurbağa exited observer at their location.
[00:06:03	][LOOC] 'Durman': oğlum o glunar değil
[00:06:04	]Mersa loaded the character 'Chinatsu Uriyama'
[00:06:08	]Jhony Caston ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#125000)
[00:06:09	]Alfred Caston has gained a 'Yangın Baltası' #90044 from a container with the name 'Büyük Kutu' #8862.
[00:06:09	]Alfred Caston closed the 'Büyük Kutu' #8862 container.
[00:06:09	][LOOC] Timothy Hudson: aga kapıyı açın çıkacam
[00:06:10	]Igor Makarov used command '/ActStand 1'.
[00:06:12	]Michael Mansen has gained a '20rnd Glock Magazine' #129843.
[00:06:12	]Michael Mansen has lost a '20rnd Glock Magazine' #129842.
[00:06:13	]Alfred Caston opened the 'Büyük Metal Dolap' #9116 container.
[00:06:15	]Igor Makarov used command '/ExitAct'.
[00:06:15	]Alfred Caston has transferred a '20rnd Mini-14 Magazine' #127903 to a container with the name 'Büyük Metal Dolap' #9116.
[00:06:16	]Alfred Caston has transferred a '20rnd Mini-14 Magazine' #127860 to a container with the name 'Büyük Metal Dolap' #9116.
[00:06:19	]Alfred Caston has transferred a '20rnd Mini-14 Magazine' #127905 to a container with the name 'Büyük Metal Dolap' #9116.
[00:06:19	]'Durman' exited observer at their location.
[00:06:20	]Alfred Caston has transferred a '20rnd Mini-14 Magazine' #127901 to a container with the name 'Büyük Metal Dolap' #9116.
[00:06:21	]Alfred Caston has transferred a '20rnd Mini-14 Magazine' #127904 to a container with the name 'Büyük Metal Dolap' #9116.
[00:06:22	]Necmi Altun exited observer at their location.
[00:06:22	]'Durman' has fired a toolgun with the name: camera
[00:06:23	]Igor Makarov used command '/ActStand 1'.
[00:06:24	]Alfred Caston closed the 'Büyük Metal Dolap' #9116 container.
[00:06:28	]Necmi Altun entered observer.
[00:06:29	]Necmi Altun exited observer at their location.
[00:06:30	]Alfred Caston opened the 'Büyük Metal Dolap' #8883 container.
[00:06:31	]Necmi Altun used command '/ActCheck'.
[00:06:31	][ME] Ruslan Zhakov: sieg heil
[00:06:33	]Necmi Altun used command '/ExitAct'.
[00:06:34	]Alfred Caston has transferred a 'Mini-14' #127632 to a container with the name 'Büyük Metal Dolap' #8883.
[00:06:35	]Necmi Altun used command '/ActCheck'.
[00:06:36	]Alfred Caston closed the 'Büyük Metal Dolap' #8883 container.
[00:06:42	]Alfred Caston opened the 'Büyük Kutu' #8862 container.
[00:06:44	]René Bianchi has connected.
[00:06:45	]Alfred Caston has transferred a 'Arıtıcı' #136880 to a container with the name 'Büyük Kutu' #8862.
[00:06:46	][LOOC] Antony Yarta: yeter
[00:06:47	]Alfred Caston has transferred a 'Yapıştırıcı' #136874 to a container with the name 'Büyük Kutu' #8862.
[00:06:48	]Alfred Caston ran 'combine' on item 'Yapıştırıcı' (#134692)
[00:06:48	]Alfred Caston has gained a 'Arıtıcı' #136880 from a container with the name 'Büyük Kutu' #8862.
[00:06:50	]Necmi Altun used command '/ExitAct'.
[00:06:51	]Necmi Altun entered observer.
[00:06:53	][IC] S10/OWS.GHOST-15: <:: Copy, accepted. Updating cognitive suppression biodats. Update complete in T-Minus three seconds. Dissonance resolved. ::>
[00:06:54	][LOOC] Antony Yarta: çektim 6 tane
[00:06:56	]'Durman' entered observer.
[00:06:56	]Igor Makarov used command '/ExitAct'.
[00:06:56	]'Durman' exited observer at their location.
[00:06:59	]'Durman' has spawned 'models/props_c17/oildrum001.mdl'.
[00:07:01	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #136812.
[00:07:01	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #136813.
[00:07:01	]'Durman' has spawned 'models/props_c17/oildrum001.mdl'.
[00:07:03	][IC] Chinatsu Uriyama: Efendim.
[00:07:03	][IC] Antony Yarta: Adam mısın ota.
[00:07:05	][IC] Chinatsu Uriyama: Merhaba.
[00:07:05	][IC] C24:i4.UNION-83: <:: Hmph. ::>
[00:07:07	]Necmi Altun has fired a toolgun with the name: stacker_improved
[00:07:07	]Necmi Altun has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[00:07:08	]Uzaylı Kurbağa entered observer.
[00:07:08	][IC] C24:i4.UNION-83: <:: Merhaba vatandaş. ::>
[00:07:08	]Ruslan Zhakov has hit S10/OWS.GHOST-15 dealing 19 damage (CritChance was 0.40).
[00:07:08	]S10/OWS.GHOST-15 has taken 19 damage from Ruslan Zhakov.
[00:07:09	]'Durman' has spawned 'models/props_docks/channelmarker_gib02.mdl'.
[00:07:09	]Ruslan Zhakov has critically hit S10/OWS.GHOST-15 dealing 24 damage (CritChance was 0.99).
[00:07:09	]S10/OWS.GHOST-15 has taken 24 damage from Ruslan Zhakov.
[00:07:10	]'Durman' has spawned 'models/Combine_Helicopter/helicopter_bomb01.mdl'.
[00:07:10	]S10/OWS.GHOST-15 is fully healed.
[00:07:11	][IC] Chinatsu Uriyama: İş varmı yapıcağım.
[00:07:11	][IC] Antony Yarta: Ota oldun da adam mı oldun.
[00:07:12	]'Durman' has spawned 'models/Combine_Helicopter/helicopter_bomb01.mdl'.
[00:07:13	][LOOC] Timothy Hudson: aga kapıyı açın çıkacam
[00:07:15	][IC] S10/OWS.GHOST-15: <:: Anti-citizens. ::>
[00:07:19	]'Durman' has fired a toolgun with the name: material
[00:07:19	]'Durman' has fired a toolgun with the name: material
[00:07:20	]'Durman' has fired a toolgun with the name: material
[00:07:20	]'Durman' has fired a toolgun with the name: material
[00:07:21	]'Durman' has fired a toolgun with the name: material
[00:07:23	]Ruslan Zhakov has gained a '30rnd AKM Magazine' #120521.
[00:07:23	]Ruslan Zhakov has lost a '30rnd AKM Magazine' #136837.
[00:07:24	][IC] Michael Mansen: Jasmkgfasdlşf.
[00:07:24	][IC] C24:i4.UNION-83: <:: Bu sefer çöp toplama verebilirim uzun süredir toplanmıyor. ::>
[00:07:25	]Necmi Altun exited observer at their location.
[00:07:27	]Necmi Altun entered observer.
[00:07:28	]Alfred Caston has transferred a 'Yangın Baltası' #90044 to a container with the name 'Büyük Kutu' #8862.
[00:07:28	]'Durman' has fired a toolgun with the name: material
[00:07:28	]Alfred Caston closed the 'Büyük Kutu' #8862 container.
[00:07:29	]'Durman' has fired a toolgun with the name: material
[00:07:29	]Necmi Altun exited observer at their location.
[00:07:30	]René Bianchi loaded the character 'Hudson Reach'
