[16:26:48	]Lynx has connected.
[17:03:58	][ME] C24:i3.VICE-66[E]: masaya kırmızı kol bandını kpoyar
[17:04:01	]C24:i3.VICE-66[E] ran 'drop' on item 'Kırmızı işbirlikçi kol bandı' (#19145)
[17:04:01	]C24:i3.VICE-66[E] has lost a 'Kırmızı işbirlikçi kol bandı' #19145.
[17:04:02	]John Hector ran 'take' on item 'Kırmızı işbirlikçi kol bandı' (#19145)
[17:04:02	]John Hector has gained a 'Kırmızı işbirlikçi kol bandı' #19145.
[17:04:03	]C24:i3.VICE-66[E] ran 'take' on item 'Açık Gri Kol Bandı' (#8720)
[17:04:03	]C24:i3.VICE-66[E] has gained a 'Açık Gri Kol Bandı' #8720.
[17:04:04	]John Hector ran 'Equip' on item 'Kırmızı işbirlikçi kol bandı' (#19145)
[17:04:10	]Alexander Ivanov has used a context menu option with the name: rb655_breakable_break
[17:04:11	]C24:i3.VICE-66[E] ran 'drop' on item 'Açık Gri Kol Bandı' (#8720)
[17:04:11	]C24:i3.VICE-66[E] has lost a 'Açık Gri Kol Bandı' #8720.
[17:04:13	]C24:i3.VICE-66[E] destroyed a 'Açık Gri Kol Bandı' #8720.
[17:04:16	][IC] Joe Breeman: Help!
[17:04:28	][LOOC] Joe Breeman: victorian napıyon olm 
[17:04:49	]C24:i3.VICE-66[E] used command '/PM bree 148,507,183,10-103M'.
[17:05:02	]Joe Breeman used command '/PM c24 heğ?'.
[17:05:04	]C24:i3.VICE-66[E] used command '/PM breeman tabiki bunları ıcde bilmeyeceksin'.
[17:05:06	]Ellie Williams loaded the character 'Sarcan  Zurna'
[17:05:08	]C24:i3.VICE-66[E] has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:05:09	]Alexander Ivanov has disabled persistence for 'models/props_junk/metal_paintcan001a.mdl'.
[17:05:09	]Alexander Ivanov has used a context menu option with the name: persist_end
[17:05:12	]Alexander Ivanov has disabled persistence for 'models/props_junk/garbage_milkcarton002a.mdl'.
[17:05:12	]Alexander Ivanov has used a context menu option with the name: persist_end
[17:05:15	]Joe Breeman used command '/PM c24 bunlar ne olm'.
[17:05:22	]C24:i3.VICE-66[E] ran 'take' on item 'Sivil Koruma Rasyonu' (#19146)
[17:05:22	]C24:i3.VICE-66[E] has gained a 'Sivil Koruma Rasyonu' #19146.
[17:05:24	]John Hector used command '/PM alexander kanka dükkan işini halletsek?'.
[17:05:27	]C24:i3.VICE-66[E] used command '/PM breeman ihlaller'.
[17:05:32	]C24:i3.VICE-66[E] ran 'Open' on item 'Sivil Koruma Rasyonu' (#19146)
[17:05:32	]C24:i3.VICE-66[E] has gained a 'Metropolice Takviyeleri' #19147.
[17:05:32	]C24:i3.VICE-66[E] has gained a 'Soda Bob Brawn' #19148.
[17:05:32	]C24:i3.VICE-66[E] has gained a '20 Kredi Kuponu' #19149.
[17:05:36	]Alexander Ivanov used command '/PM John Hector tamamdır dc sesliye geliyorum'.
[17:05:36	]C24:i3.VICE-66[E] ran 'Use' on item '20 Kredi Kuponu' (#19019)
[17:05:38	]C24:i3.VICE-66[E] has used a coupon at a ration dispenser, gaining 20 credits.
[17:05:40	]C24:i3.VICE-66[E] ran 'Use' on item '20 Kredi Kuponu' (#19019)
[17:05:42	]C24:i3.VICE-66[E] ran 'Use' on item '20 Kredi Kuponu' (#19019)
[17:05:44	]Joe Breeman used command '/PM c24 revainni yaptığı ihlallermi?'.
[17:05:44	]C24:i3.VICE-66[E] has used a coupon at a ration dispenser, gaining 20 credits.
[17:05:49	]C24:i3.VICE-66[E] used command '/PM breeman evet'.
[17:06:05	]Joe Breeman used command '/PM c24 tamamda olayın benimle ne alakası var?'.
[17:06:06	]Alexander Ivanov used command '/PM John Hector mümkünse ses 1'e gel'.
[17:06:13	]C24:i3.VICE-66[E] used command '/PM breeman ama sen sadece ıc olarak başkanın pek ortalıkta görünmediğini bileceksin doktor olarak'.
[17:06:15	]Alexander Ivanov exited observer at their location.
[17:06:15	]Alexander Ivanov entered observer.
[17:06:29	]Joe Breeman used command '/PM c24 bro beni kilitledin'.
[17:06:38	]Joe Breeman used command '/PM c24 neyse'.
[17:06:44	][LOOC] Joe Breeman: aga
[17:06:58	]Alexander Ivanov exited observer at their location.
[17:07:01	]Joe Breeman used command '/PM c24 sen ne anlatıyon bruh'.
[17:07:06	]Alexander Ivanov used command '/ActSit 4'.
[17:07:09	]Joe Breeman used command '/PM c24 benble alakası ne'.
[17:07:10	]Alexander Ivanov used command '/ExitAct'.
[17:07:18	]C24:i3.VICE-66[E] used command '/PM bree sen mesai dışına geçtiğini söylemeyip pkb-1 den malzemeler ile çıktığın için evini aramamız gerektiğni söyledi'.
[17:07:28	][IC] John Hector: Hey.
[17:07:31	]Alexander Ivanov ran SAM command 'bring' with arguments: 'John' 'Hector'
[17:07:39	]Joe Breeman used command '/PM c24 heğ o şeykenmi dedi onu morgan iken'.
[17:07:40	]C24:i3.VICE-66[E] used command '/PM bree gereksiz diye redettik dirretti. sivil koruma nın emirlerine uymamadan ihlal'.
[17:07:47	]C24:i3.VICE-66[E] used command '/PM breeman evet'.
[17:07:55	]Alexander Ivanov has spawned a pos_terminal.
[17:07:59	]Joe Breeman used command '/PM c24 ok anladım şuan sv de değil ama'.
[17:08:01	]Alexander Ivanov ran 'take' on item 'POS Terminal' (#19150)
[17:08:01	]Alexander Ivanov has gained a 'POS Terminal' #19150.
[17:08:05	]Alexander Ivanov ran 'Bind' on item 'POS Terminal' (#19150)
[17:08:07	]C24:i3.VICE-66[E] used command '/PM bree sonra çok üst şeylere laf attı kısmen o sorgulanacak sonra deli hareketleri yaptı ve sivil korumaya direndi'.
[17:08:10	]Alexander Ivanov ran 'drop' on item 'POS Terminal' (#19150)
[17:08:10	]Alexander Ivanov has lost a 'POS Terminal' #19150.
[17:08:15	]John Hector ran 'take' on item 'POS Terminal' (#19150)
[17:08:15	]John Hector has gained a 'POS Terminal' #19150.
[17:08:23	]C24:i3.VICE-66[E] used command '/PM breeman ama doktor olarak bunu bilmeyeceksi n'.
[17:08:33	]Joe Breeman used command '/PM c tamam'.
[17:08:33	]C24:i3.VICE-66[E] used command '/PM breeman sadece başkanın pek etrafta olmadığını anlayabilirsin'.
[17:08:39	]Joe Breeman used command '/PM c24 tamam'.
[17:08:40	]Ellie Williams has unloaded their "Sarcan  Zurna" character.
[17:08:45	]Ellie Williams loaded the character 'Sarcan  Zurna'
[17:08:47	]Alexander Ivanov has used a context menu option with the name: remove
[17:08:47	][IC] Joe Breeman: Yeah!
[17:08:49	]Alexander Ivanov has used a context menu option with the name: remove
[17:08:56	]Alexander Ivanov has spawned a cash_register.
[17:09:02	][LOOC] C24:i3.VICE-66[E]: sıkıştın mı
[17:09:07	][OOC] Joe Breeman: rebelleri tekrar kurakmı 2 3 kişi
[17:09:29	][OOC] C24:i3.VICE-66[E]: çok  iyi olur discordtan belirtmiştim rebel rolü kaliteli oldu ama rebeller tekrar toplanmadı
[17:09:46	][OOC] Joe Breeman: isterseniz dc de toplanıp bi planlayak gelcek varmı
[17:09:47	][OOC] C24:i3.VICE-66[E]: o büyük baskından sonra
[17:09:57	]Alexander Ivanov has spawned 'models/props_junk/PushCart01a.mdl'.
[17:10:07	]Alexander Ivanov has enabled persistence for 'models/props_junk/pushcart01a.mdl'.
[17:10:07	]Alexander Ivanov has used a context menu option with the name: persist
[17:10:11	]Alexander Ivanov has spawned 'models/props_junk/wood_crate001a_damaged.mdl'.
[17:10:13	][IC] Joe Breeman: Hi.
[17:10:19	]Alexander Ivanov has enabled persistence for 'models/props_junk/wood_crate001a_damaged.mdl'.
[17:10:19	]Alexander Ivanov has used a context menu option with the name: persist
[17:10:21	]Alexander Ivanov has disabled persistence for 'models/props_junk/wood_crate001a_damaged.mdl'.
[17:10:21	]Alexander Ivanov has used a context menu option with the name: persist_end
[17:10:25	]Alexander Ivanov has enabled persistence for 'models/props_junk/wood_crate001a_damaged.mdl'.
[17:10:25	]Alexander Ivanov has used a context menu option with the name: persist
[17:10:37	]Alexander Ivanov has spawned 'models/props_wasteland/controlroom_storagecloset001a.mdl'.
[17:10:47	][OOC] Joe Breeman: neyse ben 2 dk afk
[17:10:52	]Alexander Ivanov has used a context menu option with the name: remove
[17:10:55	]Alexander Ivanov created a 'Large Metal Cabinet' container.
[17:10:55	]Alexander Ivanov has used a context menu option with the name: wncontainer_create
[17:10:58	]Alexander Ivanov opened the 'Large Metal Cabinet' #2700 container.
[17:10:58	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:10:59	]Joe Breeman used command '/ActSitChair'.
[17:11:00	]Alexander Ivanov closed the 'Large Metal Cabinet' #2700 container.
[17:11:02	]Alexander Ivanov closed the 'Large Metal Cabinet' #2700 container.
[17:11:10	]Alexander Ivanov opened the 'Large Metal Cabinet' #2700 container.
[17:11:12	]Alexander Ivanov closed the 'Large Metal Cabinet' #2700 container.
[17:11:20	]John Hector used command '/PM alexander 1484'.
[17:11:23	]Alexander Ivanov has set the 'Large Metal Cabinet' container (#2700) to private, owned by 'character[239]'.
[17:11:23	]Alexander Ivanov has used a context menu option with the name: wncontainer_setprivate
[17:11:24	]Alexander Ivanov opened the 'Large Metal Cabinet' #2700 container.
[17:11:28	]Alexander Ivanov closed the 'Large Metal Cabinet' #2700 container.
[17:11:35	]Alexander Ivanov has set the password of the 'Large Metal Cabinet' container (#2700).
[17:11:35	]Alexander Ivanov has used a context menu option with the name: wncontainer_setpassword
[17:11:35	]Sarcan  Zurna has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[17:11:44	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:11:47	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[17:11:49	]Sarcan  Zurna ran 'Open' on item 'Rasyon' (#19152)
[17:11:49	]Sarcan  Zurna has gained a 'Yapay Macun' #19153.
[17:11:49	]Sarcan  Zurna has gained a 'Breen'in Suyu' #19154.
[17:11:49	]Sarcan  Zurna has gained a '15 Kredi Kuponu' #19155.
[17:12:00	]Alexander Ivanov has spawned a head_chef_hat.
[17:12:05	]Sarcan  Zurna ran 'Equip' on item 'Açık Gri Kol Bandı' (#19136)
[17:12:15	]C24:i3.VICE-66[E] used command '/PM hector ıc durumdamısınız yoks aooc mi'.
[17:12:22	]Alexander Ivanov has gained level 4 in the Hız skill.
[17:12:26	]C24:i3.VICE-66[E] used command '/PM hector ona göre tepki verecek karakter'.
[17:12:31	]Alexander Ivanov has gained level 5 in the Hız skill.
[17:12:31	]Sarcan  Zurna ran 'Use' on item '15 Kredi Kuponu' (#19155)
[17:12:37	]Sarcan  Zurna ran 'take' on item 'Boş Breen'in Suyu' (#19073)
[17:12:37	]Sarcan  Zurna has gained a 'Boş Breen'in Suyu' #19073.
[17:12:38	]Sarcan  Zurna ran 'take' on item 'Boş Kavanoz' (#19072)
[17:12:38	]Sarcan  Zurna has gained a 'Boş Kavanoz' #19072.
[17:12:44	]Sarcan  Zurna ran 'drop' on item 'Boş Kavanoz' (#19072)
[17:12:44	]Sarcan  Zurna has lost a 'Boş Kavanoz' #19072.
[17:12:57	]Sarcan  Zurna ran 'drop' on item 'Boş Breen'in Suyu' (#19073)
[17:12:57	]Sarcan  Zurna has lost a 'Boş Breen'in Suyu' #19073.
[17:13:08	]Sarcan  Zurna ran 'Consume' on item 'Breen'in Suyu' (#19154)
[17:13:08	]Sarcan  Zurna has gained a 'Boş Breen'in Suyu' #19157.
[17:13:10	]Sarcan  Zurna ran 'drop' on item 'Boş Breen'in Suyu' (#19157)
[17:13:10	]Sarcan  Zurna has lost a 'Boş Breen'in Suyu' #19157.
[17:13:13	]Sarcan  Zurna ran 'Consume' on item 'Yapay Macun' (#19153)
[17:13:13	]Sarcan  Zurna has gained a 'Boş Kavanoz' #19158.
[17:13:15	]Sarcan  Zurna ran 'drop' on item 'Boş Kavanoz' (#19158)
[17:13:15	]Sarcan  Zurna has lost a 'Boş Kavanoz' #19158.
[17:13:25	]C24:i3.VICE-66[E] used command '/Radio 10-7'.
[17:13:31	]Scientist has unloaded their "C24:i3.VICE-66[E]" character.
[17:13:32	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:13:34	]Scientist loaded the character 'Albert Black'
[17:13:38	]John Hector has transferred a 'POS Terminal' #19150 to a container with the name 'Large Metal Cabinet' #2700.
[17:13:39	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[17:13:42	]John Hector ran 'take' on item 'Şef Şapkası' (#19156)
[17:13:42	]John Hector has gained a 'Şef Şapkası' #19156.
[17:13:44	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:13:47	]John Hector has transferred a 'Şef Şapkası' #19156 to a container with the name 'Large Metal Cabinet' #2700.
[17:13:48	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[17:13:58	]Albert Black used command '/PM hector ne satacan'.
[17:14:11	]John Hector used command '/PM albert olm işte restorant olacak'.
[17:14:25	]Albert Black used command '/PM hector rasyonlar var mis gibi ne yapayım senin yemeğini'.
[17:14:26	]John Hector used command '/PM albert içinde her şey olacak tekel bayi restorant gibi lol'.
[17:15:02	]Albert Black opened the 'Large Metal Cabinet' #2680 container.
[17:15:04	][PICKUP DISPENSER] Victorian ( Alexander Ivanov ) picked up an item from the pickup dispenser.
[17:15:04	]Alexander Ivanov has gained a 'Evrensel Birlik Çikolatası' #19159.
[17:15:04	][PICKUP DISPENSER] Victorian ( Alexander Ivanov ) picked up an item from the pickup dispenser.
[17:15:04	]Alexander Ivanov has gained a 'Bank Sodası C8' #19160.
[17:15:05	][PICKUP DISPENSER] Victorian ( Alexander Ivanov ) picked up an item from the pickup dispenser.
[17:15:05	]Alexander Ivanov has gained a 'Yapay Viski' #19161.
[17:15:05	][PICKUP DISPENSER] Victorian ( Alexander Ivanov ) picked up an item from the pickup dispenser.
[17:15:05	]Alexander Ivanov has gained a 'Viski' #19162.
[17:15:05	][PICKUP DISPENSER] Victorian ( Alexander Ivanov ) picked up an item from the pickup dispenser.
[17:15:06	]Alexander Ivanov has gained a 'Simit' #19163.
[17:15:11	]Albert Black has gained a 'Tıbbi Çanta' #19029 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:11	]Albert Black has gained a 'İlk Yardım Kiti' #18918 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:11	]Albert Black has gained a 'Cerrahi Kit' #18919 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:11	]Albert Black has gained a 'Dezenfektan' #18916 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:12	]Alexander Ivanov ran 'drop' on item 'Yapay Viski' (#19161)
[17:15:12	]Alexander Ivanov has lost a 'Yapay Viski' #19161.
[17:15:12	]Albert Black has gained a 'Amoxicillin (anti-biyotik)' #19032 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:13	]Alexander Ivanov ran 'drop' on item 'Viski' (#19162)
[17:15:13	]Alexander Ivanov has lost a 'Viski' #19162.
[17:15:13	]Albert Black has gained a 'Ağrı Kesici' #18920 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:14	]Alexander Ivanov ran 'drop' on item 'Simit' (#19163)
[17:15:14	]Alexander Ivanov has lost a 'Simit' #19163.
[17:15:15	]Alexander Ivanov ran 'drop' on item 'Somon Biftek' (#19045)
[17:15:15	]Alexander Ivanov has lost a 'Somon Biftek' #19045.
[17:15:15	]Albert Black has gained a 'Bandaj Rulosu' #18914 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:15	]Alexander Ivanov ran 'drop' on item 'Evrensel Birlik Çikolatası' (#19044)
[17:15:15	]Alexander Ivanov has lost a 'Evrensel Birlik Çikolatası' #19044.
[17:15:16	]Alexander Ivanov ran 'drop' on item 'Bank Sodası C8' (#19160)
[17:15:16	]Alexander Ivanov has lost a 'Bank Sodası C8' #19160.
[17:15:17	]Albert Black has gained a 'Microzide (kan basıncı/şişme)' #19028 from a container with the name 'Large Metal Cabinet' #2680.
[17:15:17	]Alexander Ivanov ran 'drop' on item 'Evrensel Birlik Çikolatası' (#19159)
[17:15:17	]Alexander Ivanov has lost a 'Evrensel Birlik Çikolatası' #19159.
[17:15:19	]Alexander Ivanov ran 'drop' on item 'Köpüklü Breen Suyu' (#19046)
[17:15:19	]Alexander Ivanov has lost a 'Köpüklü Breen Suyu' #19046.
[17:15:19	]Albert Black closed the 'Large Metal Cabinet' #2680 container.
[17:15:20	]Alexander Ivanov ran 'Open' on item 'Öncelikli Loyalist Rasyonu' (#18273)
[17:15:20	]Alexander Ivanov has gained a 'Evrensel Birlik Çikolatası' #19164.
[17:15:20	]Alexander Ivanov has gained a 'Somon Biftek' #19165.
[17:15:20	]Alexander Ivanov has gained a 'Köpüklü Breen Suyu' #19166.
[17:15:20	]Alexander Ivanov has gained a '30 Kredi Kuponu' #19167.
[17:15:22	]Alexander Ivanov ran 'drop' on item 'Somon Biftek' (#19165)
[17:15:22	]Alexander Ivanov has lost a 'Somon Biftek' #19165.
[17:15:23	]Alexander Ivanov ran 'drop' on item 'Evrensel Birlik Çikolatası' (#19164)
[17:15:23	]Alexander Ivanov has lost a 'Evrensel Birlik Çikolatası' #19164.
[17:15:24	]Alexander Ivanov ran 'drop' on item 'Köpüklü Breen Suyu' (#19166)
[17:15:24	]Alexander Ivanov has lost a 'Köpüklü Breen Suyu' #19166.
[17:15:54	]Albert Black used command '/Radio 53114 servis içi'.
[17:16:11	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:16:12	][IC] Albert Black: Sivil.
[17:16:17	]Sarcan  Zurna ran 'take' on item 'Cam kırıkları' (#15869)
[17:16:17	]Sarcan  Zurna has gained a 'Cam kırıkları' #15869.
[17:16:19	]Alexander Ivanov has spawned 'models/willardnetworks/posters/wn_poster_2.mdl'.
[17:16:21	]John Hector has transferred a 'Dezenfekte Bandaj Rulosu' #19124 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:22	]Alexander Ivanov has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[17:16:22	]John Hector has transferred a 'Dezenfekte Bandaj Rulosu' #19123 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:24	]John Hector has transferred a 'Bandaj Rulosu' #18367 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:25	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[17:16:25	]Joe Breeman has gone afk.
[17:16:26	]Alexander Ivanov entered observer.
[17:16:31	]John Hector ran 'take' on item 'Yapay Viski' (#19161)
[17:16:31	]John Hector has gained a 'Yapay Viski' #19161.
[17:16:33	]John Hector ran 'take' on item 'Viski' (#19162)
[17:16:33	]John Hector has gained a 'Viski' #19162.
[17:16:35	]John Hector ran 'take' on item 'Köpüklü Breen Suyu' (#19046)
[17:16:35	]John Hector has gained a 'Köpüklü Breen Suyu' #19046.
[17:16:37	]John Hector ran 'take' on item 'Köpüklü Breen Suyu' (#19166)
[17:16:37	]John Hector has gained a 'Köpüklü Breen Suyu' #19166.
[17:16:41	]Alexander Ivanov exited observer at their location.
[17:16:42	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:16:46	]John Hector has transferred a 'Köpüklü Breen Suyu' #19166 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:46	]Alexander Ivanov has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[17:16:47	]John Hector has transferred a 'Köpüklü Breen Suyu' #19046 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:48	]John Hector has transferred a 'Viski' #19162 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:49	]John Hector has transferred a 'Yapay Viski' #19161 to a container with the name 'Large Metal Cabinet' #2700.
[17:16:51	]Alexander Ivanov entered observer.
[17:16:51	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[17:16:56	]John Hector ran 'take' on item 'Evrensel Birlik Çikolatası' (#19164)
[17:16:56	]John Hector has gained a 'Evrensel Birlik Çikolatası' #19164.
[17:16:58	]John Hector ran 'take' on item 'Evrensel Birlik Çikolatası' (#19159)
[17:16:58	]John Hector has gained a 'Evrensel Birlik Çikolatası' #19159.
[17:16:58	]Albert Black used command '/PM a'.
[17:17:00	]Albert Black used command '/PM al'.
[17:17:02	]John Hector ran 'take' on item 'Evrensel Birlik Çikolatası' (#19044)
[17:17:02	]John Hector has gained a 'Evrensel Birlik Çikolatası' #19044.
[17:17:04	]Alexander Ivanov exited observer at their location.
[17:17:06	]Alexander Ivanov has used a context menu option with the name: skin
[17:17:09	]Albert Black used command '/PM hector adı ne ıc'.
[17:17:13	]John Hector ran 'take' on item 'Bank Sodası C8' (#19160)
[17:17:13	]John Hector has gained a 'Bank Sodası C8' #19160.
[17:17:15	]Albert Black used command '/PM hector pmden yazacam'.
[17:17:16	]Alexander Ivanov has spawned 'models/willardnetworks/posters/wn_poster_2.mdl'.
[17:17:20	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[17:17:23	]John Hector has transferred a 'Bank Sodası C8' #19160 to a container with the name 'Large Metal Cabinet' #2700.
[17:17:23	]Albert Black used command '/PM ale'.
[17:17:24	]John Hector has transferred a 'Evrensel Birlik Çikolatası' #19044 to a container with the name 'Large Metal Cabinet' #2700.
[17:17:25	]John Hector has transferred a 'Evrensel Birlik Çikolatası' #19159 to a container with the name 'Large Metal Cabinet' #2700.
[17:17:26	]Albert Black used command '/PM ale evet'.
[17:17:26	]John Hector has transferred a 'Evrensel Birlik Çikolatası' #19164 to a container with the name 'Large Metal Cabinet' #2700.
[17:17:26	]Alexander Ivanov has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[17:17:29	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[17:17:29	]Scientist has unloaded their "Albert Black" character.
[17:17:34	]Scientist loaded the character 'C24:i3.VICE-66[E]'
[17:17:34	]John Hector ran 'take' on item 'Somon Biftek' (#19045)
[17:17:34	]John Hector has gained a 'Somon Biftek' #19045.
[17:17:36	]John Hector ran 'take' on item 'Somon Biftek' (#19165)
