[10:11:30	]Enistein has connected.
[12:16:14	]C24:i4.HELIX-86 used command '/Radio 10-50'.
[12:16:15	]Theodore Abernathy used command '/GameMaster mersa karakterine girdin mi'.
[12:16:27	]C24:i3.XRAY-91 used command '/GameMaster mersa svde değil daha'.
[12:16:31	]Joe Rock ran 'AssignCID' on item 'Daire Anahtarı' (#42483)
[12:16:35	]Theodore Abernathy used command '/GameMaster bağlandı yazısı çıktı'.
[12:16:36	]Joe Rock ran 'Assign' on item 'Daire Anahtarı' (#42483)
[12:16:48	]Joe Rock entered observer.
[12:16:55	]Joe Rock exited observer at their location.
[12:17:09	]Joe Rock entered observer.
[12:17:12	]Joe Rock exited observer at their location.
[12:17:17	]Joe Rock entered observer.
[12:17:17	][IC] C24:i4.HELIX-86: <:: Ne oluyor? ::>
[12:17:18	]Joe Rock exited observer at their location.
[12:17:18	][Y] C24:i3.XRAY-91: <:: Dur. ::>
[12:17:18	]Joe Rock entered observer.
[12:17:19	]Joe Rock exited observer at their location.
[12:17:19	]Theodore Abernathy entered observer.
[12:17:20	]C24:i3.XRAY-91 has lost a '17rnd Usp-Şarjörü' #33149.
[12:17:20	]C24:i3.XRAY-91 has gained a '17rnd Usp-Şarjörü' #33149.
[12:17:20	]C24:i3.XRAY-91 has lost a '17rnd Usp-Şarjörü' #33148.
[12:17:20	]C24:i3.XRAY-91 has gained a '17rnd Usp-Şarjörü' #33147.
[12:17:20	][IC] C24:i4.HELIX-86: <:: Bu ses ne? ::>
[12:17:27	]C24:i3.XRAY-91 has lost a '30rnd MP-şarjörü' #33140.
[12:17:27	]C24:i3.XRAY-91 has gained a '30rnd MP-şarjörü' #33140.
[12:17:27	]C24:i3.XRAY-91 has lost a '30rnd MP-şarjörü' #33138.
[12:17:27	]C24:i3.XRAY-91 has gained a '30rnd MP-şarjörü' #33139.
[12:17:30	]Joe Rock entered observer.
[12:17:34	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[12:17:34	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[12:17:34	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[12:17:48	]C24:i3.XRAY-91 used command '/Staff nie noclip girdinki'.
[12:18:03	]Theodore Abernathy used command '/Staff stepsister caugh in 4k'.
[12:18:03	][LOOC] C24:i4.HELIX-86: hacı şurda sende eror varmıi
[12:18:11	]Victorian created the character 'Farid Efsahani'
[12:18:11	]Victorian loaded the character 'Farid Efsahani'
[12:18:11	]Farid Efsahani has gained a 'Açık Gri Kol Bandı' #69282.
[12:18:11	]Farid Efsahani has gained a '#33575 Kimlik Kartı' #69283.
[12:18:11	]Farid Efsahani has gained a 'Sivil Tulum' #69284.
[12:18:11	]Farid Efsahani has gained a 'Gri tulum pantolonu' #69285.
[12:18:11	]Farid Efsahani has gained a 'Gözlükler' #69286.
[12:18:14	]Joe Rock used command '/Staff o yanındaki ck canavarı varken rol yapmam sizle'.
[12:18:15	]Mersa loaded the character 'Mark Zanburg'
[12:18:19	]Farid Efsahani ran 'Equip' on item 'Açık Gri Kol Bandı' (#69282)
[12:18:21	]Farid Efsahani entered observer.
[12:18:27	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[12:18:27	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[12:18:27	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[12:18:27	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[12:18:35	]C24:i3.XRAY-91 used command '/Radio 10-20 RB-B, 647e aktivite. 10-91 Camı kırdı'.
[12:18:39	][LOOC] Mark Zanburg: merhaba
[12:18:40	]Farid Efsahani used command '/Staff apartman baskını mı'.
[12:18:44	][IC] C24:i4.HELIX-86: <:: 91. ::>
[12:18:48	]C24:i3.XRAY-91 used command '/Staff yok'.
[12:18:52	]Farid Efsahani exited observer at their location.
[12:18:54	][IC] C24:i4.HELIX-86: <:: Ev araması? ::>
[12:18:58	][IC] C24:i3.XRAY-91: <:: 10-2. ::>
[12:18:58	]Mark Zanburg ran SAM command 'menu' with arguments: ''
[12:18:58	]Theodore Abernathy used command '/PlyGiveFlag zanburg pet'.
[12:19:00	]C24:i3.XRAY-91 has gained a '30rnd MP-şarjörü' #33138.
[12:19:00	]C24:i3.XRAY-91 has lost a '30rnd MP-şarjörü' #33140.
[12:19:00	]C24:i3.XRAY-91 has gained a '30rnd MP-şarjörü' #33140.
[12:19:00	]C24:i3.XRAY-91 has lost a '30rnd MP-şarjörü' #33139.
[12:19:03	][IC] C24:i4.HELIX-86: <:: Hatırlatma. ::>
[12:19:19	][IC] C24:i4.HELIX-86: <:: Joe Rock adlı şahıs BOL listesinde sivil korumaya saldırıdan aranıyor. ::>
[12:19:25	][IC] C24:i4.HELIX-86: <:: Bulunduğu yerde infaz isteniyor. ::>
[12:19:34	]Farid Efsahani used command '/Staff yetkili ses gelcek'.
[12:19:39	]Theodore Abernathy used command '/GameMaster mersa bir sorun olursa komutlarla ilgili bana veya victoriana danışabilirsin'.
[12:19:51	]C24:i3.XRAY-91 used command '/Radio Kod 4, 10-107 Son 10-20 Tren Rayları'.
[12:19:54	]Joe Rock used command '/GameMaster porno.'.
[12:19:55	]Farid Efsahani has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[12:19:58	]Theodore Abernathy used command '/GameMaster ayrıca #yetkili-komutları kanalında işine yarayabilecek şeyler var'.
[12:20:07	]Mark Zanburg used command '/GameMaster Tamamdır.'.
[12:20:09	]Farid Efsahani ran 'take' on item 'Rasyon' (#69287)
[12:20:09	]Farid Efsahani has gained a 'Rasyon' #69287.
[12:20:12	]Farid Efsahani ran 'Open' on item 'Rasyon' (#69287)
[12:20:12	]Farid Efsahani has gained a 'Yapay Macun' #69288.
[12:20:12	]Farid Efsahani has gained a 'Breen'in Suyu' #69289.
[12:20:12	]Farid Efsahani has gained a '15 Kredi Kuponu' #69290.
[12:20:21	]Farid Efsahani entered observer.
[12:20:26	][IC] C24:i4.HELIX-86: <:: J. ::>
[12:20:31	]Farid Efsahani exited observer at their location.
[12:20:43	]Sinyor Gordon loaded the character 'Vladimir Miroslav'
[12:20:49	]Farid Efsahani ran 'Use' on item '15 Kredi Kuponu' (#69290)
[12:20:50	]Theodore Abernathy exited observer at their location.
[12:20:51	]Farid Efsahani has used a coupon at a ration dispenser, gaining 15 credits.
[12:20:52	]Vladimir Miroslav entered observer.
[12:20:52	]Enistein has unloaded their "Theodore Abernathy" character.
[12:20:58	]Enistein loaded the character 'S10:Disp:AI-1'
[12:21:03	]S10:Disp:AI-1 is fully healed.
[12:21:10	]C24:i3.XRAY-91 used command '/Radio 10-50 Bitiriliyor'.
[12:21:13	]C24:i3.XRAY-91 used command '/PTLeave 1'.
[12:21:14	]Vladimir Miroslav exited observer at their location.
[12:21:30	][IC] Vladimir Miroslav: Efendim.
[12:21:31	]C24:i4.HELIX-86 used command '/Radio Joe Rock BOL listesinde sivil korumalara saldırıdan suçlanıyor bulunduğu yerde infaz isteniyor.'.
[12:21:36	][IC] C24:i4.HELIX-86: <:: Söyle. ::>
[12:21:36	]S10:Disp:AI-1 used command '/Dispatch CITIZEN RELOCATION'.
[12:21:40	]C24:i3.XRAY-91 used command '/Radio 10-4'.
[12:21:42	][IC] Vladimir Miroslav: Kol bandı rica edicektim.
[12:21:49	][IC] C24:i4.HELIX-86: <:: Kol bandın nerde? ::>
[12:21:59	][IC] Vladimir Miroslav: Olmadığı için istiyorum zaten.
[12:22:09	][IC] C24:i4.HELIX-86: <:: Sana kol bandı verilmedimi? ::>
[12:22:10	][IC] C24:i3.XRAY-91: <:: Doğrula. ::>
[12:22:13	][IC] Vladimir Miroslav: Hayır efendim.
[12:22:14	]C24:i3.XRAY-91 is admin-searching Vladimir Miroslav's inventory.
[12:22:14	]C24:i3.XRAY-91 has used a context menu option with the name: ixviewinventory
[12:22:15	]Vladimir Miroslav used command '/ID'.
[12:22:16	]C24:i3.XRAY-91 has closed Vladimir Miroslav's inventory.
[12:22:17	][IC] C24:i4.HELIX-86: <:: Nasıl verilmedi. ::>
[12:22:21	][IC] C24:i4.HELIX-86: <:: Herkese veriliyor. ::>
[12:22:23	][IC] C24:i3.XRAY-91: <:: 86, Yeterli. ::>
[12:22:36	][IC] C24:i4.HELIX-86: <:: Mhm. ::>
[12:22:38	][IC] C24:i3.XRAY-91: <:: Right. ::>
[12:22:43	][IC] C24:i4.HELIX-86: <:: Gel benle. ::>
[12:22:46	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[12:22:48	]C24:i3.XRAY-91 has gained a 'Açık Gri Kol Bandı' #69233 from a container with the name 'Dropped Items' #6669.
[12:22:48	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[12:22:53	][IC] C24:i4.HELIX-86: <:: Dur burda. ::>
[12:22:59	][IC] C24:i3.XRAY-91: <:: Bende var. ::>
[12:23:03	][IC] C24:i4.HELIX-86: <:: Pekala. ::>
[12:23:12	][ME] C24:i3.XRAY-91: Elindeki Gri Kol bandını adama uzatır
[12:23:15	]C24:i3.XRAY-91 ran 'drop' on item 'Açık Gri Kol Bandı' (#69233)
[12:23:15	]C24:i3.XRAY-91 has lost a 'Açık Gri Kol Bandı' #69233.
[12:23:16	]S10:Disp:AI-1 has used a context menu option with the name: rb655_dissolve
[12:23:20	]Vladimir Miroslav ran 'take' on item 'Açık Gri Kol Bandı' (#69233)
[12:23:20	]Vladimir Miroslav has gained a 'Açık Gri Kol Bandı' #69233.
[12:23:23	][IC] Vladimir Miroslav: Sağ olun efendim.
[12:23:24	][IC] C24:i4.HELIX-86: <:: Pekala dostum bunu kaybetme. ::>
[12:23:25	]Vladimir Miroslav ran 'Equip' on item 'Açık Gri Kol Bandı' (#69233)
[12:23:25	]S10:Disp:AI-1 has used a context menu option with the name: remove
[12:23:26	][IC] C24:i4.HELIX-86: <:: Dikkatli ol. ::>
[12:23:30	][IC] Vladimir Miroslav: Tamamdır.
[12:23:33	]Farid Efsahani entered observer.
[12:23:38	][IC] C24:i4.HELIX-86: <:: Şehirde her hangi bir şüpheli aktivite görürsen. ::>
[12:23:41	][IC] C24:i4.HELIX-86: <:: Sivil kormalara gel. ::>
[12:23:42	]C24:i3.XRAY-91 used command '/Radio Bio-Restrictor failure?'.
[12:23:44	][PICKUP DISPENSER] Victorian ( Farid Efsahani ) picked up an item from the pickup dispenser.
[12:23:44	]Farid Efsahani has gained a 'Daire Anahtarı' #69292.
[12:23:46	][IC] C24:i4.HELIX-86: <:: Burda bekle bir saniye. ::>
[12:23:49	]Farid Efsahani exited observer at their location.
[12:23:50	][IC] Vladimir Miroslav: Efendim en son silahlı bir eleman catıdaydı.
[12:23:53	]S10:Disp:AI-1 used command '/SC tac-3'.
[12:23:55	]Farid Efsahani ran 'Unlock' on item 'Daire Anahtarı' (#69292)
[12:23:56	]S10:Disp:AI-1 used command '/Radio Görmezden gelin.'.
[12:23:57	]C24:i4.HELIX-86 used the 'Destek Masası Tedarikçisi' vendor.
[12:23:59	]C24:i4.HELIX-86 has gained 0 chips.
[12:23:59	]C24:i4.HELIX-86 has gained a 'Talep Cihazı' #69293.
[12:24:01	]Farid Efsahani entered observer.
[12:24:04	]C24:i4.HELIX-86 ran 'drop' on item 'Talep Cihazı' (#69293)
[12:24:04	]C24:i4.HELIX-86 has lost a 'Talep Cihazı' #69293.
[12:24:07	][IC] C24:i4.HELIX-86: <:: Bunu al. ::>
[12:24:10	]Vladimir Miroslav ran 'take' on item 'Talep Cihazı' (#69293)
[12:24:10	]Vladimir Miroslav has gained a 'Talep Cihazı' #69293.
[12:24:11	]Farid Efsahani exited observer at their location.
[12:24:12	][IC] Vladimir Miroslav: Tamamdır.
[12:24:14	]Farid Efsahani ran 'Lock' on item 'Daire Anahtarı' (#69292)
[12:24:16	][IC] C24:i4.HELIX-86: <:: Bunu kullan bir durum olduğunda. ::>
[12:24:19	][IC] C24:i4.HELIX-86: <:: Pekala. ::>
[12:24:20	][IC] Vladimir Miroslav: Anlaşıldı.
[12:24:27	]C24:i3.XRAY-91 used the 'Destek Masası Tedarikçisi' vendor.
[12:24:30	][IC] Vladimir Miroslav: Gitmem gerekiyor sanırsam.
[12:24:32	]Farid Efsahani has spawned 'models/props_c17/FurnitureCouch002a.mdl'.
[12:24:33	][IC] C24:i3.XRAY-91: <:: Hangi çatıdaydı. ::>
[12:24:35	][IC] C24:i4.HELIX-86: <:: Peki; gidebilirsin. ::>
[12:24:35	]Farid Efsahani has spawned a usable entity class 'ix_couch' with model 'models/props_c17/furniturecouch002a.mdl'.
[12:24:35	]Farid Efsahani has used a context menu option with the name: ixusableentitycreate
[12:24:38	]Farid Efsahani used command '/ActSit 4'.
[12:24:40	]Farid Efsahani used command '/ExitAct'.
[12:24:42	]Farid Efsahani has used a context menu option with the name: remove
[12:24:43	][IC] C24:i3.XRAY-91: <:: Hmph. ::>
[12:24:45	][IC] Vladimir Miroslav: Şu tren rayları var ya.
[12:24:52	][IC] C24:i4.HELIX-86: <:: 91 Kovaladığımız kiş. ::>
[12:24:52	][IC] C24:i3.XRAY-91: <:: Sen nerden gördün. ::>
[12:24:58	][IC] C24:i3.XRAY-91: <:: Etrafta kimse yoktu. ::>
[12:24:59	]Farid Efsahani has spawned 'models/props/de_inferno/bed.mdl'.
[12:25:02	][IC] C24:i3.XRAY-91: <:: 86. ::>
[12:25:05	][IC] Vladimir Miroslav: Ben tam olarak hotelin oradaydım.
[12:25:09	]Farid Efsahani has enabled persistence for 'models/props/de_inferno/bed.mdl'.
[12:25:09	]Farid Efsahani has used a context menu option with the name: persist
[12:25:13	][IC] C24:i4.HELIX-86: <:: Terk edilmiş olanmı? ::>
[12:25:18	][IC] Vladimir Miroslav: Koşma sesleri görünce yukarı baktım ve gördüm.
[12:25:19	]Farid Efsahani has spawned 'models/props_interiors/Furniture_chair01a.mdl'.
[12:25:22	][IC] Vladimir Miroslav: 404. Bölgeye indi.
[12:25:27	][IC] C24:i3.XRAY-91: <:: 10-91 10-76 10-19. ::>
[12:25:34	]Farid Efsahani has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_chair01a.mdl'.
[12:25:34	]Farid Efsahani has used a context menu option with the name: ixusableentitycreate
[12:25:37	]C24:i3.XRAY-91 used command '/Radio 10-20 Nexustaki 10-91 10-76 10-19'.
[12:25:40	]Farid Efsahani has spawned 'models/props_junk/garbage_coffeemug001a.mdl'.
[12:25:43	]C24:i4.HELIX-86 used command '/Radio AI 404 bölgesi hala yasalmı?'.
[12:25:44	]Farid Efsahani has spawned 'models/props_lab/chess.mdl'.
[12:25:49	]Farid Efsahani has spawned 'models/props_lab/jar01a.mdl'.
[12:25:51	]Farid Efsahani has spawned 'models/props_lab/jar01b.mdl'.
[12:25:51	]S10:Disp:AI-1 used command '/Radio Olumsuz.'.
[12:25:52	]Farid Efsahani has spawned 'models/props_lab/jar01b.mdl'.
[12:25:52	]C24:i3.XRAY-91 used command '/RadioWhisper Sorgu odasına alsana'.
[12:25:54	]Farid Efsahani has spawned 'models/props_lab/jar01a.mdl'.
[12:25:56	]C24:i4.HELIX-86 used command '/Radio COPY2'.
[12:25:58	]C24:i3.XRAY-91 used command '/Radio Yazdığımı görmedinmi'.
[12:26:01	][IC] Vladimir Miroslav: Yani şu 404 e en yakın olan otelden bahsediyorum.
[12:26:05	][IC] C24:i4.HELIX-86: <:: Sivil. ::>
[12:26:06	]Farid Efsahani has spawned 'models/props_c17/FurnitureTable001a.mdl'.
[12:26:07	][IC] Vladimir Miroslav: Evet.
[12:26:09	][IC] C24:i4.HELIX-86: <:: Duvara yaklaş. ::>
[12:26:18	][IC] C24:i4.HELIX-86: <:: Ellerini yukarıya. ::>
[12:26:22	]Farid Efsahani has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[12:26:22	]Vladimir Miroslav used command '/ActArrest 3'.
[12:26:25	]Farid Efsahani has spawned 'models/props_c17/FurnitureDrawer001a.mdl'.
[12:26:34	]Farid Efsahani used command '/ActSit 7'.
[12:26:35	]Farid Efsahani used command '/ExitAct'.
[12:26:36	]Farid Efsahani used command '/ActSit 4'.
[12:26:37	]Farid Efsahani used command '/ExitAct'.
[12:26:37	][W] C24:i4.HELIX-86: <:: Üstünü arayayımmı? ::>
[12:26:39	]Farid Efsahani used command '/ActSit 2'.
[12:26:41	]C24:i3.XRAY-91 used command '/Radio 10-20 Nexus, 10-15'.
[12:26:43	][IC] C24:i3.XRAY-91: <:: Anlaşıldı. ::>
[12:26:45	]Farid Efsahani used command '/ExitAct'.
[12:26:45	]Farid Efsahani entered observer.
[12:26:56	]S10:Disp:AI-1 used command '/Dispatch CONSPIRACY'.
[12:26:57	][ME] C24:i4.HELIX-86: Ellerini şahısın üzerinde gezdirmeyi dener.
[12:27:01	][IT] C24:i4.HELIX-86: Direnirmi?
[12:27:08	]Farid Efsahani exited observer at their location.
[12:27:10	]Farid Efsahani entered observer.
[12:27:11	]Farid Efsahani exited observer at their location.
[12:27:16	]C24:i4.HELIX-86 used command '/CharSearch'.
[12:27:25	]Victorian loaded the character 'Alexandr Volkov'
[12:27:28	][LOOC] C24:i4.HELIX-86: alo
[12:27:36	][LOOC] C24:i4.HELIX-86: öldünmü?
[12:27:57	][LOOC] C24:i4.HELIX-86: aga adam öldü sanırsam
[12:28:17	]Alexandr Volkov entered observer.
[12:28:24	]Alexandr Volkov exited observer at their location.
[12:28:28	][LOOC] C24:i3.XRAY-91: direnirmi vs yazmana gerek yok /charsearch yap butonlar geliyo zaten direnmek istiyosa basar birine
[12:28:30	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:32	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:34	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:36	][LOOC] C24:i4.HELIX-86: basmadı
[12:28:39	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:40	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:41	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:42	]C24:i3.XRAY-91 entered observer.
[12:28:42	][LOOC] C24:i4.HELIX-86: afk sanırsam
[12:28:43	]C24:i3.XRAY-91 exited observer at their location.
[12:28:43	]Sinyor Gordon (STEAM_0:1:525389834) has disconnected (timed out).
[12:28:46	][LOOC] C24:i3.XRAY-91: salla
[12:28:46	]Enistein has unloaded their "S10:Disp:AI-1" character.
[12:28:50	]Enistein loaded the character 'Theodore Abernathy'
[12:28:52	]Alexandr Volkov has used a context menu option with the name: remove
[12:28:52	]Mersa (STEAM_0:0:188549543) has disconnected.
[12:28:54	][LOOC] C24:i4.HELIX-86: crash
[12:28:55	]Alexandr Volkov entered observer.
[12:29:05	]C24:i3.XRAY-91 used command '/Radio 10-22'.
[12:29:17	]Daryl Dixon (STEAM_0:0:674670748) has disconnected (timed out).
[12:29:20	]Alexandr Volkov ran 'Equip' on item 'Bavul' (#68413)
[12:29:26	]Theodore Abernathy entered observer.
[12:29:30	]Alexandr Volkov exited observer at their location.
[12:29:31	][LOOC] C24:i4.HELIX-86: la anie çıkıyolar
[12:29:32	]Theodore Abernathy used command '/Staff millet niye crash yiyor'.
[12:29:38	]C24:i3.XRAY-91 used command '/Staff crashmı yiyo aq'.
[12:29:43	][LOOC] C24:i4.HELIX-86: çıktı hepsi
[12:29:48	]Theodore Abernathy used command '/Staff mersa disconnect attı sadece diğer ikisi crash'.
[12:29:57	]C24:i3.XRAY-91 used command '/Staff bilmiyom'.
[12:30:04	][LOOC] C24:i4.HELIX-86: birisi 15-16 arası geri gelcekmiş
[12:30:12	][LOOC] C24:i4.HELIX-86: sanırım sinyorun int gg
[12:30:24	]Alexandr Volkov has used a context menu option with the name: door_lockunlock
[12:30:27	]Alexandr Volkov entered observer.
[12:30:29	]Alexandr Volkov exited observer at their location.
[12:31:02	]Theodore Abernathy used command '/Event Plaza'nın hoparlörlerinden bir Breencast yayını yapılıyor...'.
[12:31:04	]Theodore Abernathy used command '/Play3DSound ambience/speech/breencast/breencast_uncertainty.ogg 85'.
[12:31:08	]Alexandr Volkov entered observer.
[12:31:09	]Alexandr Volkov exited observer at their location.
[12:31:16	]Alexandr Volkov has used a context menu option with the name: remove
[12:31:17	]Alexandr Volkov entered observer.
[12:31:21	][ME] C24:i4.HELIX-86: Hoparlöre tepki verip yukarıya bakar.
[12:32:22	]Alexandr Volkov exited observer at their location.
[12:32:29	]Victorian loaded the character 'Farid Efsahani'
[12:32:33	]Farid Efsahani entered observer.
[12:32:42	]Farid Efsahani exited observer at their location.
[12:33:01	]Theodore Abernathy exited observer at their location.
[12:33:10	]Farid Efsahani used command '/Staff gun rp?'.
[12:33:13	][IC] Theodore Abernathy: Bu kameraların benimle bir alıp veremediği var..
[12:33:22	][IC] C24:i4.HELIX-86: <:: Koşmuş olabilirmisin? ::>
[12:33:26	][IC] Theodore Abernathy: *Öksürme*.
