[16:11:34	]dondurmaci822 has connected.
[17:01:24	]C24:i3.UNION-66 ran 'EquipUn' on item 'Flash Grenade' (#26197)
[17:01:25	]C24:i3.UNION-66 ran 'EquipUn' on item 'Combine PDA' (#14523)
[17:01:26	]C24:i3.UNION-66 ran 'Equip' on item 'Stunstick' (#26106)
[17:01:31	]C24:i3.UNION-66 ran 'Equip' on item 'Combine PDA' (#14523)
[17:01:31	]C24:i3.UNION-66 ran 'Equip' on item 'MP5A3' (#26005)
[17:01:33	]C24:i3.UNION-66 ran 'Equip' on item 'Flash Grenade' (#26197)
[17:01:41	]Charles Henry exited observer at their location.
[17:01:58	]Charles Henry entered observer.
[17:02:01	]John Freeman exited observer.
[17:02:05	]John Freeman entered observer.
[17:02:07	]John Freeman exited observer.
[17:02:08	]John Freeman entered observer.
[17:02:35	]John Freeman used command '/PM char goblin flagleri sen verebiliyonmu'.
[17:02:41	]John Brookly opened the 'Large Crate' #3343 container.
[17:02:42	]John Freeman exited observer.
[17:02:43	]John Brookly closed the 'Large Crate' #3343 container.
[17:02:46	]Charles Henry used command '/PM john -'.
[17:02:48	]C24:i3.UNION-66 opened the 'Large Crate' #3343 container.
[17:02:51	]C24:i3.UNION-66 closed the 'Large Crate' #3343 container.
[17:02:53	]John Freeman entered observer.
[17:03:46	]Charles Henry exited observer at their location.
[17:04:07	]C24:i3.UNION-66 used command '/ActLean'.
[17:04:21	]Goblin (STEAM_0:0:601054844) has disconnected.
[17:04:27	]John Brookly ran SAM command 'asay' with arguments: 'olm niye sürekli bu duvar geri geliyor'
[17:04:28	]John Brookly has used a context menu option with the name: remove
[17:04:30	]C24:i3.UNION-66 used command '/ExitAct'.
[17:04:42	][IC] John Brookly: Yerde sarjorler var.
[17:04:44	]Console ran SAM command 'asay' with arguments: 'restartta geliyor o'
[17:04:50	][LOOC] C24:i3.UNION-66: q ve c menü de yok
[17:04:59	][LOOC] John Brookly: ne?
[17:05:01	][LOOC] John Freeman: ben bi çık gir yapam
[17:05:01	][LOOC] C24:i3.UNION-66: dün lucifer sağ olsun siviller ağzıma sıçtı o şarhörler
[17:05:19	][LOOC] C24:i3.UNION-66: q ve c menü neden yok
[17:05:25	]John Freeman exited observer.
[17:05:26	]Console ran SAM command 'asay' with arguments: 'union-66 kim'
[17:05:33	][LOOC] John Brookly: sadece yetkililer ulasabiliyor
[17:05:35	]John Brookly ran SAM command 'asay' with arguments: 'scientist'
[17:05:50	][LOOC] C24:i3.UNION-66: he tamam helperlar söylüyordu da eskiden bende ulaşabiliyordum tamamdır
[17:05:50	][LOOC] John Brookly: bide cwu lar
[17:06:00	][IC] John Brookly: 66.
[17:06:04	][LOOC] John Brookly: pardon 
[17:06:10	][LOOC] John Brookly: looc söyliycektim
[17:06:14	][IC] John Brookly: Memur bey.
[17:06:22	][IC] John Brookly: Yerdeki sarjorler hakkında birşey yapmayacak mısınız.
[17:06:28	]John Freeman entered observer.
[17:06:30	]John Freeman exited observer.
[17:06:39	][LOOC] C24:i3.UNION-66: bende eror
[17:06:40	][LOOC] John Brookly: görmüyor musun
[17:06:45	]John Freeman opened the 'Refrigerator' #2531 container.
[17:06:49	][ME] John Brookly: yere uzanarak sarjorleri alır
[17:06:49	]John Freeman has gained a 'Su Şişesi' #18417 from a container with the name 'Refrigerator' #2531.
[17:06:50	]John Freeman closed the 'Refrigerator' #2531 container.
[17:06:51	]John Brookly ran 'take' on item '17rnd Usp-Şarjörü' (#19908)
[17:06:51	]John Brookly has gained a '17rnd Usp-Şarjörü' #19908.
[17:06:52	]John Brookly ran 'take' on item '17rnd Usp-Şarjörü' (#19909)
[17:06:52	]John Brookly has gained a '17rnd Usp-Şarjörü' #19909.
[17:06:54	][IC] C24:i3.UNION-66: <:: Tamamdır bana verin. ::>
[17:06:57	]John Freeman ran 'SetDurability' on item 'Su Şişesi' (#18417)
[17:07:01	]John Freeman ran 'SetMaxDurability' on item 'Su Şişesi' (#18417)
[17:07:03	][ME] John Brookly: sivil korumanın eline sarjörleri verir
[17:07:05	]John Brookly is admin-searching C24:i3.UNION-66's inventory.
[17:07:05	]John Brookly has used a context menu option with the name: ixviewinventory
[17:07:06	]C24:i3.UNION-66 has gained a '17rnd Usp-Şarjörü' #19909.
[17:07:06	]John Brookly has transferred a '17rnd Usp-Şarjörü' #19909 to a container with the name 'C24:i3.UNION-66's inventory' #2225.
[17:07:07	]C24:i3.UNION-66 has gained a '17rnd Usp-Şarjörü' #19908.
[17:07:07	]John Brookly has transferred a '17rnd Usp-Şarjörü' #19908 to a container with the name 'C24:i3.UNION-66's inventory' #2225.
[17:07:08	]John Brookly has closed C24:i3.UNION-66's inventory.
[17:07:09	]John Freeman ran 'drinkquench' on item 'Su Şişesi' (#18417)
[17:07:10	][IC] John Brookly: Buyrun.
[17:07:12	]John Freeman opened the 'Refrigerator' #2531 container.
[17:07:13	][LOOC] John Brookly: envanter bak
[17:07:16	]John Freeman has transferred a 'Su Şişesi' #18417 to a container with the name 'Refrigerator' #2531.
[17:07:17	][LOOC] C24:i3.UNION-66: evet var
[17:07:22	][IC] C24:i3.UNION-66: <:: Birde şuralardada var. ::>
[17:07:27	]John Freeman has gained a 'Kurutulmuş Erişte' #25589 from a container with the name 'Refrigerator' #2531.
[17:07:27	]John Freeman closed the 'Refrigerator' #2531 container.
[17:07:28	]John Brookly ran 'take' on item '17rnd Usp-Şarjörü' (#19907)
[17:07:28	]John Brookly has gained a '17rnd Usp-Şarjörü' #19907.
[17:07:29	]John Freeman ran 'drop' on item 'Kurutulmuş Erişte' (#25589)
[17:07:29	]John Freeman has lost a 'Kurutulmuş Erişte' #25589.
[17:07:31	]John Freeman ran 'take' on item 'Kurutulmuş Erişte' (#25589)
[17:07:31	]John Freeman has gained a 'Kurutulmuş Erişte' #25589.
[17:07:32	]John Brookly is admin-searching C24:i3.UNION-66's inventory.
[17:07:32	]John Brookly has used a context menu option with the name: ixviewinventory
[17:07:32	]John Freeman opened the 'Refrigerator' #2531 container.
[17:07:34	]C24:i3.UNION-66 has gained a '17rnd Usp-Şarjörü' #19907.
[17:07:34	]John Brookly has transferred a '17rnd Usp-Şarjörü' #19907 to a container with the name 'C24:i3.UNION-66's inventory' #2225.
[17:07:34	]John Brookly has closed C24:i3.UNION-66's inventory.
[17:07:39	]John Freeman has transferred a 'Kurutulmuş Erişte' #25589 to a container with the name 'Refrigerator' #2531.
[17:07:42	][LOOC] C24:i3.UNION-66: modeli neye bağlı
[17:07:45	]John Freeman has gained a 'Yapay Macun' #25801 from a container with the name 'Refrigerator' #2531.
[17:07:45	]John Freeman closed the 'Refrigerator' #2531 container.
[17:07:48	]John Freeman ran 'Consume' on item 'Yapay Macun' (#25801)
[17:07:48	]John Freeman has gained a 'Boş Kavanoz' #26301.
[17:07:55	][LOOC] C24:i3.UNION-66: bu şarjorlerin modeli hangi oyundan
[17:08:08	][LOOC] C24:i3.UNION-66: bende çoğu oyunun contentleri var
[17:08:15	][LOOC] John Brookly: csgo
[17:08:19	][LOOC] John Brookly: bende error degil
[17:08:21	][LOOC] C24:i3.UNION-66: lol o yok işte
[17:08:33	]John Freeman entered observer.
[17:08:39	]John Brookly ran SAM command 'asay' with arguments: 'lynx'
[17:08:40	][LOOC] C24:i3.UNION-66: indiririm
[17:08:51	]John Brookly ran SAM command 'asay' with arguments: 'yere niye 3 tane dolu usp sarjor attın'
[17:08:52	][LOOC] C24:i3.UNION-66: buradada var
[17:08:52	][LOOC] John Freeman: lynx afk amk
[17:08:54	]John Brookly ran SAM command 'asay' with arguments: 'cp karakterde'
[17:09:00	][LOOC] John Brookly: ananın amı
[17:09:08	][LOOC] John Brookly: atsana sarjorleri yok etcem
[17:09:12	]John Brookly has fired a toolgun with the name: remover
[17:09:12	]John Brookly has fired a toolgun with the name: remover
[17:09:13	]John Brookly has fired a toolgun with the name: remover
[17:09:14	]John Brookly has fired a toolgun with the name: remover
[17:09:15	][LOOC] C24:i3.UNION-66: error olduğundan her yerde görüyorm
[17:09:16	]John Brookly has fired a toolgun with the name: remover
[17:09:16	]C24:i3.UNION-66 ran 'drop' on item '17rnd Usp-Şarjörü' (#19907)
[17:09:16	]C24:i3.UNION-66 has lost a '17rnd Usp-Şarjörü' #19907.
[17:09:17	]C24:i3.UNION-66 ran 'drop' on item '17rnd Usp-Şarjörü' (#19909)
[17:09:17	]C24:i3.UNION-66 has lost a '17rnd Usp-Şarjörü' #19909.
[17:09:18	]C24:i3.UNION-66 ran 'drop' on item '17rnd Usp-Şarjörü' (#19908)
[17:09:18	]C24:i3.UNION-66 has lost a '17rnd Usp-Şarjörü' #19908.
[17:09:18	]John Brookly has fired a toolgun with the name: remover
[17:09:19	]John Brookly has fired a toolgun with the name: remover
[17:09:19	]John Brookly has fired a toolgun with the name: remover
[17:09:19	]John Brookly has fired a toolgun with the name: remover
[17:09:20	]John Brookly has fired a toolgun with the name: remover
[17:09:20	]John Brookly has fired a toolgun with the name: remover
[17:09:20	]John Brookly has fired a toolgun with the name: remover
[17:09:20	][LOOC] John Freeman: şarjör addonunu atsana beyin bana yetkili sohbetten
[17:09:20	]John Brookly has fired a toolgun with the name: remover
[17:09:28	][LOOC] C24:i3.UNION-66: cs go indir
[17:09:29	][LOOC] John Brookly: sarjor addonu diye birşey yok
[17:09:31	][IC] John Freeman: Göz<ğkmğyor.
[17:09:32	][LOOC] John Brookly: csgo var
[17:09:32	]John Brookly entered observer.
[17:09:39	][IC] John Freeman: Csgo 34 gb sikerler.
[17:09:41	]John Brookly has fired a toolgun with the name: remover
[17:09:59	]John Brookly ran SAM command 'asay' with arguments: 'ya'
[17:10:03	]John Brookly ran SAM command 'asay' with arguments: 'kim bernim kağıtlarımı yok etti'
[17:10:06	]John Brookly ran SAM command 'asay' with arguments: 'bulursam banlıycam'
[17:10:09	]John Freeman exited observer.
[17:10:11	]C24:i5.VICTOR-61 is no longer afk. Total time spent AFK: 1175
[17:10:27	]John Freeman entered observer.
[17:10:28	]C24:i5.VICTOR-61 ran SAM command 'asay' with arguments: 'reis Q ve C panel bende gözükmüyor kaldırıldı mı?'
[17:10:29	]John Freeman exited observer.
[17:10:35	]John Freeman entered observer.
[17:10:40	]John Brookly ran SAM command 'asay' with arguments: 'pet flag istiyor'
[17:10:44	]John Brookly ran SAM command 'asay' with arguments: '61'
[17:10:54	]John Freeman ran SAM command 'asay' with arguments: 'ver'
[17:10:54	]John Freeman used command '/Help ver'.
[17:10:56	]John Brookly ran SAM command 'asay' with arguments: 'niye etrafa birsürü usp magazine ve mp5 magazine attın?'
[17:11:02	]C24:i3.UNION-66 used command '/CharDesc Diğer sivil korumalardan farkı olmayan bir sivil koruma'.
[17:11:05	]John Brookly ran SAM command 'asay' with arguments: '5 ten fazla sildim'
[17:11:10	]C24:i5.VICTOR-61 ran SAM command 'asay' with arguments: 'kim'
[17:11:14	]C24:i3.UNION-66 used command '/ActSit'.
[17:11:14	]John Brookly has fired a toolgun with the name: remover
[17:11:14	]John Brookly has fired a toolgun with the name: remover
[17:11:15	]John Brookly has fired a toolgun with the name: remover
[17:11:15	]John Freeman exited observer.
[17:11:17	]John Freeman entered observer.
[17:11:17	]John Brookly has fired a toolgun with the name: remover
[17:11:17	]John Brookly has fired a toolgun with the name: remover
[17:11:18	]John Brookly has fired a toolgun with the name: remover
[17:11:18	]John Brookly has fired a toolgun with the name: remover
[17:11:18	]C24:i3.UNION-66 used command '/ExitAct'.
[17:11:21	]John Brookly has fired a toolgun with the name: remover
[17:11:29	][LOOC] John Brookly: haa
[17:11:40	][LOOC] John Brookly: sehire
[17:11:42	][LOOC] John Brookly: niye attın
[17:11:52	][LOOC] John Brookly: olm cp karakterinle atmıssın
[17:11:52	]C24:i5.VICTOR-61 ran SAM command 'asay' with arguments: 'sanırsam biz pet flag alamıyoruz'
[17:11:54	][LOOC] John Brookly: ?
[17:12:03	][LOOC] John Brookly: tamamdır
[17:12:15	]John Brookly has given himself a magazine_usp_15rnd.
[17:12:15	]John Brookly has gained a '17rnd Usp-Şarjörü' #26302.
[17:12:15	]John Brookly has given himself a magazine_usp_15rnd.
[17:12:15	]John Brookly has gained a '17rnd Usp-Şarjörü' #26303.
[17:12:16	]John Brookly has given himself a magazine_usp_15rnd.
[17:12:16	]John Brookly has gained a '17rnd Usp-Şarjörü' #26304.
[17:12:17	]John Brookly has given himself a magazine_usp_15rnd.
[17:12:17	]John Brookly has gained a '17rnd Usp-Şarjörü' #26305.
[17:12:20	]John Freeman exited observer.
[17:12:24	]John Brookly has given himself a bullets_pistol.
[17:12:24	]John Brookly has gained a '9mm Tabanca Mermisi' #26306.
[17:12:25	]John Brookly has given himself a bullets_pistol.
[17:12:25	]John Brookly has gained a '9mm Tabanca Mermisi' #26307.
[17:12:25	]John Brookly has given himself a bullets_pistol.
[17:12:25	]John Brookly has gained a '9mm Tabanca Mermisi' #26308.
[17:12:26	]John Brookly has given himself a bullets_pistol.
[17:12:26	]John Brookly has gained a '9mm Tabanca Mermisi' #26309.
[17:12:28	]John Brookly ran 'combine' on item '17rnd Usp-Şarjörü' (#26302)
[17:12:28	]John Brookly ran 'combine' on item '17rnd Usp-Şarjörü' (#26303)
[17:12:29	]John Brookly ran 'combine' on item '17rnd Usp-Şarjörü' (#26304)
[17:12:29	]John Brookly ran 'combine' on item '17rnd Usp-Şarjörü' (#26305)
[17:12:30	]John Brookly ran 'combine' on item '9mm Tabanca Mermisi' (#26307)
[17:12:31	]John Brookly ran 'combine' on item '9mm Tabanca Mermisi' (#26307)
[17:12:33	]John Freeman entered observer.
[17:12:36	]John Brookly ran 'drop' on item '17rnd Usp-Şarjörü' (#26305)
[17:12:36	]John Brookly has lost a '17rnd Usp-Şarjörü' #26305.
[17:12:39	]John Brookly ran 'drop' on item '17rnd Usp-Şarjörü' (#26304)
[17:12:39	]John Brookly has lost a '17rnd Usp-Şarjörü' #26304.
[17:12:41	]John Brookly ran 'drop' on item '17rnd Usp-Şarjörü' (#26303)
[17:12:41	]John Brookly has lost a '17rnd Usp-Şarjörü' #26303.
[17:12:48	]John Brookly ran 'drop' on item '17rnd Usp-Şarjörü' (#26302)
[17:12:48	]John Brookly has lost a '17rnd Usp-Şarjörü' #26302.
[17:12:53	]John Freeman exited observer.
[17:12:53	]C24:i3.UNION-66 used command '/ActThreat'.
[17:12:54	]John Brookly has given himself a ciggie_pack.
[17:12:54	]John Brookly has gained a 'Benefactor Edition Sigara Paketi' #26310.
[17:12:54	]John Brookly has gained a 'Sigara' #26311.
[17:12:54	]John Brookly has gained a 'Sigara' #26312.
[17:12:54	]John Brookly has gained a 'Sigara' #26313.
[17:12:54	]John Brookly has gained a 'Sigara' #26314.
[17:12:54	]John Brookly has gained a 'Sigara' #26315.
[17:12:54	]John Brookly has gained a 'Sigara' #26316.
[17:12:54	]John Brookly has gained a 'Sigara' #26317.
[17:12:54	]John Brookly has gained a 'Sigara' #26318.
[17:12:55	]John Brookly ran 'drop' on item 'Benefactor Edition Sigara Paketi' (#26310)
[17:12:55	]John Brookly has lost a 'Benefactor Edition Sigara Paketi' #26310.
[17:12:55	]John Brookly has lost a 'Sigara' #26318.
[17:12:55	]John Brookly has lost a 'Sigara' #26316.
[17:12:55	]John Brookly has lost a 'Sigara' #26314.
[17:12:55	]John Brookly has lost a 'Sigara' #26317.
[17:12:55	]John Brookly has lost a 'Sigara' #26313.
[17:12:55	]John Brookly has lost a 'Sigara' #26315.
[17:12:55	]John Brookly has lost a 'Sigara' #26311.
[17:12:55	]John Brookly has lost a 'Sigara' #26312.
[17:12:56	]John Freeman entered observer.
[17:13:00	]John Brookly exited observer at their location.
[17:13:01	][LOOC] John Brookly: al
[17:13:02	]John Brookly entered observer.
[17:13:05	]C24:i5.VICTOR-61 exited observer at their location.
[17:13:05	]C24:i3.UNION-66 used command '/ActThreat'.
[17:13:07	][LOOC] John Brookly: dropladım sarjorlerini
[17:13:09	]John Brookly exited observer at their location.
[17:13:12	][LOOC] John Brookly: v
[17:13:21	][LOOC] John Brookly: yarlardan önceki konuma dön kapat
[17:13:22	]C24:i3.UNION-66 used command '/ActWindow'.
[17:13:23	]C24:i5.VICTOR-61 entered observer.
[17:13:24	][LOOC] John Brookly: ayarlardan
[17:13:29	]John Brookly ran 'combine' on item '9mm Tabanca Mermisi' (#26308)
[17:13:35	][LOOC] John Brookly: arama yerine yaz
[17:13:39	]C24:i5.VICTOR-61 exited observer at their location.
[17:13:41	]Lynx has unloaded their "C24:i5.VICTOR-61" character.
[17:13:49	]C24:i3.UNION-66 used command '/ActLean'.
[17:13:58	][LOOC] John Brookly: şehirdekileri sildim sarjorleri
[17:14:01	][LOOC] John Brookly: her yere atmıssın amk
[17:14:01	]Revain has connected.
[17:14:04	][LOOC] John Brookly: 10 tane falan
[17:14:05	]John Brookly entered observer.
[17:14:06	]John Freeman exited observer at their location.
[17:14:07	]John Brookly exited observer at their location.
[17:14:14	]John Freeman ran 'take' on item 'Benefactor Edition Sigara Paketi' (#26310)
[17:14:14	]John Freeman has gained a 'Benefactor Edition Sigara Paketi' #26310.
[17:14:14	]John Freeman has gained a 'Sigara' #26318.
[17:14:14	]John Freeman has gained a 'Sigara' #26316.
[17:14:14	]John Freeman has gained a 'Sigara' #26314.
[17:14:14	]John Freeman has gained a 'Sigara' #26317.
[17:14:14	]John Freeman has gained a 'Sigara' #26313.
[17:14:14	]John Freeman has gained a 'Sigara' #26315.
[17:14:14	]John Freeman has gained a 'Sigara' #26311.
[17:14:14	]John Freeman has gained a 'Sigara' #26312.
[17:14:15	]John Brookly entered observer.
[17:14:22	]hAnteiX has connected.
[17:14:23	]John Freeman entered observer.
[17:14:35	]John Brookly opened the 'Dumpster' #3117 container.
[17:14:37	]John Brookly closed the 'Dumpster' #3117 container.
[17:14:45	]John Freeman exited observer at their location.
[17:14:50	]John Freeman entered observer.
[17:14:52	]John Freeman exited observer at their location.
[17:14:52	]John Freeman entered observer.
[17:14:57	]John Brookly opened the 'Araştırma Birliği Dolabı' #3034 container.
[17:14:57	][AltChecker] hAnteiX joined for the first time, generating new cookie.
[17:14:57	]John Brookly closed the 'Araştırma Birliği Dolabı' #3034 container.
[17:14:58	]C24:i3.UNION-66 used command '/ExitAct'.
[17:14:59	]John Brookly opened the 'Araştırma Birliği Dolabı' #3034 container.
[17:15:00	]John Brookly closed the 'Araştırma Birliği Dolabı' #3034 container.
[17:15:02	]John Brookly has used a context menu option with the name: wncontainer_checkowner
[17:15:06	]C24:i3.UNION-66 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:15:18	]C24:i3.UNION-66 ran 'take' on item 'Sivil Koruma Rasyonu' (#26319)
[17:15:18	]C24:i3.UNION-66 has gained a 'Sivil Koruma Rasyonu' #26319.
[17:15:22	]C24:i3.UNION-66 ran 'Open' on item 'Sivil Koruma Rasyonu' (#26319)
[17:15:22	]C24:i3.UNION-66 has gained a 'Metropolice Takviyeleri' #26320.
[17:15:22	]C24:i3.UNION-66 has gained a 'Soda Bob Brawn' #26321.
[17:15:22	]C24:i3.UNION-66 has gained a '20 Kredi Kuponu' #26322.
[17:15:24	][IC] John Brookly: 25822.
[17:15:26	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#26322)
[17:15:28	]C24:i3.UNION-66 has used a coupon at a ration dispenser, gaining 20 credits.
[17:15:32	]John Freeman exited observer at their location.
[17:15:33	]John Freeman used the 'Kaçakçı' smuggler.
[17:15:35	]Revain loaded the character 'Harry David'
[17:15:37	]sa has connected.
[17:15:38	]C24:i3.UNION-66 ran 'Consume' on item 'Soda Bob Brawn' (#26321)
[17:15:38	]C24:i3.UNION-66 extended their level 1 long boost in Algı.
[17:15:38	]C24:i3.UNION-66 extended their level 2 long boost in Çeviklik.
[17:15:39	]C24:i3.UNION-66 ran 'Consume' on item 'Soda Bob Brawn' (#26280)
[17:15:39	]C24:i3.UNION-66 extended their level 1 long boost in Algı.
[17:15:39	]C24:i3.UNION-66 extended their level 2 long boost in Çeviklik.
