[12:32:58	]bquits has connected.
[19:51:54	]Japon İş Adamı Sakura exited observer at their location.
[19:51:54	]Japon İş Adamı Sakura entered observer.
[19:51:55	]Japon İş Adamı Sakura exited observer at their location.
[19:51:55	]Japon İş Adamı Sakura entered observer.
[19:51:55	]Japon İş Adamı Sakura exited observer at their location.
[19:51:56	]Japon İş Adamı Sakura entered observer.
[19:51:56	]Japon İş Adamı Sakura exited observer at their location.
[19:51:57	]Japon İş Adamı Sakura entered observer.
[19:51:57	]Japon İş Adamı Sakura exited observer at their location.
[19:51:57	]Japon İş Adamı Sakura entered observer.
[19:51:58	]Japon İş Adamı Sakura exited observer at their location.
[19:51:58	]Japon İş Adamı Sakura entered observer.
[19:51:58	]Japon İş Adamı Sakura exited observer at their location.
[19:51:59	]Japon İş Adamı Sakura entered observer.
[19:51:59	]Japon İş Adamı Sakura exited observer at their location.
[19:52:01	]Japon İş Adamı Sakura entered observer.
[19:52:01	]Japon İş Adamı Sakura exited observer at their location.
[19:52:01	]Japon İş Adamı Sakura entered observer.
[19:52:02	]Japon İş Adamı Sakura exited observer at their location.
[19:52:02	]Japon İş Adamı Sakura entered observer.
[19:52:06	]Japon İş Adamı Sakura exited observer at their location.
[19:52:06	]Japon İş Adamı Sakura entered observer.
[19:52:07	]Japon İş Adamı Sakura exited observer at their location.
[19:52:08	]Japon İş Adamı Sakura entered observer.
[19:52:10	]Japon İş Adamı Sakura exited observer at their location.
[19:52:11	]Japon İş Adamı Sakura entered observer.
[19:52:14	]Japon İş Adamı Sakura exited observer at their location.
[19:52:16	]Japon İş Adamı Sakura entered observer.
[19:52:17	]Japon İş Adamı Sakura exited observer at their location.
[19:52:18	]Japon İş Adamı Sakura entered observer.
[19:52:19	]Japon İş Adamı Sakura exited observer at their location.
[19:52:20	]Japon İş Adamı Sakura entered observer.
[19:52:22	]Japon İş Adamı Sakura exited observer at their location.
[19:52:24	]Japon İş Adamı Sakura entered observer.
[19:52:24	]Japon İş Adamı Sakura exited observer at their location.
[19:52:25	]Japon İş Adamı Sakura entered observer.
[19:52:29	]Japon İş Adamı Sakura exited observer at their location.
[19:56:14	]Japon İş Adamı Sakura entered observer.
[19:56:14	]Japon İş Adamı Sakura exited observer at their location.
[19:56:15	]Japon İş Adamı Sakura entered observer.
[19:56:16	]Japon İş Adamı Sakura exited observer at their location.
[19:56:18	]Japon İş Adamı Sakura entered observer.
[19:56:19	]Japon İş Adamı Sakura exited observer at their location.
[19:56:20	]Japon İş Adamı Sakura entered observer.
[19:56:20	]Japon İş Adamı Sakura exited observer at their location.
[19:56:21	]Japon İş Adamı Sakura entered observer.
[19:56:21	]Japon İş Adamı Sakura exited observer at their location.
[19:56:22	]Japon İş Adamı Sakura entered observer.
[19:56:23	]Japon İş Adamı Sakura exited observer at their location.
[19:56:24	]Japon İş Adamı Sakura has taken 4 damage from worldspawn.
[19:56:26	]Victorian (STEAM_0:0:577700614) has disconnected.
