[14:55:42	]Neo-Wolffe has connected.
[21:00:50	]Beyin.Dll loaded the character 'John Brookly'
[21:00:55	]John Brookly entered observer.
[21:01:02	]John Brookly used command '/Staff dc baksana bi'.
[21:04:19	]Test Test exited observer at their location.
[21:04:20	]John Brookly exited observer at their location.
[21:04:21	]John Brookly entered observer.
[21:04:21	]John Brookly exited observer at their location.
[21:06:04	]John Brookly entered observer.
[21:06:05	]John Brookly exited observer at their location.
[21:06:06	]John Brookly entered observer.
[21:06:06	]John Brookly exited observer at their location.
[21:06:36	]John Brookly entered observer.
[21:06:37	]Test Test has given himself a cca_urban.
[21:06:37	]Test Test has gained a 'Urban Autocrat' #213.
[21:06:43	]John Brookly exited observer at their location.
[21:06:44	]John Brookly entered observer.
[21:06:44	]John Brookly exited observer at their location.
[21:06:48	]John Brookly has given himself a Kuran31.
[21:06:48	]John Brookly has gained a 'Kuran-ı Kerim' #214.
[21:06:50	]John Brookly ran 'drop' on item 'Kuran-ı Kerim' (#214)
[21:06:50	]John Brookly has lost a 'Kuran-ı Kerim' #214.
[21:06:56	]Test Test used command '/ToggleRaise'.
[21:06:59	]John Brookly entered observer.
[21:07:00	]Test Test has hit Test Test dealing 91 damage (CritChance was 0.00).
[21:07:00	]Test Test has taken 91 damage from Test Test.
[21:07:00	]Test Test destroyed a 'Kuran-ı Kerim' #214.
[21:07:02	]John Brookly exited observer at their location.
[21:07:03	]John Brookly entered observer.
[21:07:03	]John Brookly exited observer at their location.
[21:07:07	]John Brookly entered observer.
[21:07:10	]John Brookly exited observer at their location.
[21:07:40	]Test Test ran SAM command 'hp' with arguments: '*' '100'
[21:07:44	]Test Test is fully healed.
[21:09:03	]John Brookly has given himself a Kuran31.
[21:09:03	]John Brookly has gained a 'Kuran-ı Kerim' #215.
[21:09:44	]John Brookly entered observer.
[21:09:45	]John Brookly exited observer at their location.
[21:09:46	]John Brookly entered observer.
[21:09:46	]John Brookly exited observer at their location.
[21:09:50	]John Brookly entered observer.
[21:11:05	]John Brookly exited observer at their location.
[21:12:26	]John Brookly entered observer.
[21:15:30	]John Brookly exited observer at their location.
[21:15:31	]Beyin.Dll (STEAM_0:0:479033164) has disconnected.
[21:16:29	]Test Test has gone afk.
[21:16:49	]Test Test is no longer afk. Total time spent AFK: 315
[21:16:59	]Test Test entered observer.
[21:17:00	]Test Test entered observer.
[21:17:01	]Test Test exited observer at their location.
[21:17:05	]Test Test entered observer.
[21:17:06	]Test Test entered observer.
[21:17:07	]Test Test exited observer at their location.
[21:18:01	]Test Test entered observer.
[21:18:02	]Test Test entered observer.
[21:18:03	]Test Test exited observer at their location.
[21:18:21	]Test Test entered observer.
[21:18:21	]Test Test entered observer.
[21:18:33	]Test Test exited observer at their location.
[21:18:39	]Test Test entered observer.
[21:18:39	]Test Test exited observer at their location.
[21:18:40	]Test Test entered observer.
[21:18:40	]Test Test exited observer at their location.
[21:18:47	]Test Test has used a context menu option with the name: collision_on
[21:19:02	]Test Test entered observer.
[21:19:04	]Test Test exited observer at their location.
[21:19:04	]Test Test entered observer.
[21:19:05	]Test Test exited observer at their location.
[21:19:32	]Test Test has used a context menu option with the name: clientprop
[21:21:09	]Test Test has used a context menu option with the name: clientprop
[21:21:10	]Test Test has used a context menu option with the name: clientprop
[21:21:51	]Test Test has fired a toolgun with the name: unbreakable
[21:21:52	]Test Test has fired a toolgun with the name: unbreakable
[21:22:02	]Test Test has used a context menu option with the name: clientprop
[21:22:30	]Test Test has fired a toolgun with the name: unbreakable
[21:22:30	]Test Test has fired a toolgun with the name: unbreakable
[21:22:45	]Test Test has disabled persistence for 'models/props_c17/chair_stool01a.mdl'.
[21:22:45	]Test Test has used a context menu option with the name: persist_end
[21:22:50	]Test Test has enabled persistence for 'models/props_c17/chair_stool01a.mdl'.
[21:22:50	]Test Test has used a context menu option with the name: persist
[21:22:51	]Test Test has used a context menu option with the name: clientprop
[21:23:13	]Test Test has spawned 'models/c24/breenstatue.mdl'.
[21:23:26	]Test Test has spawned 'models/c24/breenstatue.mdl'.
[21:23:32	]Test Test entered observer.
[21:23:33	]Test Test exited observer at their location.
[21:23:34	]Test Test entered observer.
[21:23:35	]Test Test exited observer at their location.
[21:23:36	]Test Test entered observer.
[21:23:36	]Test Test exited observer at their location.
[21:23:37	]Test Test entered observer.
[21:23:37	]Test Test exited observer at their location.
[21:30:49	]Test Test has gone afk.
[21:37:09	]The Data-Disk #1 container (#0) was removed due to inactivity.
[21:37:09	]The Boş Data-Disk container (#0) was removed due to inactivity.
[21:37:09	]The Data-Disk #2 container (#0) was removed due to inactivity.
[21:37:09	]The Data-Disk #3 container (#0) was removed due to inactivity.
[21:41:24	]Enistein has connected.
[21:43:46	]Enistein loaded the character 'Test Test'
[21:43:59	]Test Test entered observer.
[21:44:10	]Test Test exited observer at their location.
[21:44:11	]Test Test entered observer.
[21:44:11	]Test Test exited observer at their location.
[21:44:12	]Test Test entered observer.
[21:44:13	]Test Test exited observer at their location.
[21:44:13	]Test Test entered observer.
[21:44:13	]Test Test exited observer at their location.
[21:44:14	]Test Test entered observer.
[21:48:12	]Test Test exited observer at their location.
[21:48:14	]Test Test entered observer.
[21:48:14	]Test Test exited observer at their location.
[21:48:15	]Test Test entered observer.
[21:48:16	]Test Test exited observer at their location.
[21:48:16	]Test Test entered observer.
[21:48:17	]Test Test exited observer at their location.
[21:48:18	]Test Test entered observer.
[21:55:46	]Test Test has gone afk.
[22:07:06	]Test Test is no longer afk. Total time spent AFK: 975
[22:13:36	]Test Test has gone afk.
[22:16:20	]Enistein (STEAM_0:1:98500861) has disconnected.
[22:53:41	]İlkokul Kundakçısı has connected.
[22:55:23	]İlkokul Kundakçısı created the character 'Jack Downed'
[22:55:23	]Jack Downed has gained a 'Açık Gri Kol Bandı' #216.
[22:55:23	]Jack Downed has gained a '#08454 Kimlik Kartı' #217.
[22:55:23	]Jack Downed has gained a 'Sivil Tulum' #218.
[22:55:23	]Jack Downed has gained a 'Tulum pantolonu.' #219.
[22:55:23	]Jack Downed has gained a 'Koyu Deri Çizme' #220.
[22:55:24	]İlkokul Kundakçısı loaded the character 'Jack Downed'
[22:55:29	]Jack Downed entered observer.
[22:55:35	]Jack Downed exited observer at their location.
[22:56:55	]Jack Downed entered observer.
[22:57:02	]Jack Downed exited observer at their location.
[22:57:44	]Jack Downed used command '/CharGiveFlag ^ p'.
[22:57:52	]Jack Downed used command '/CharGiveFlag ^ r'.
[22:57:58	]Jack Downed used command '/CharGiveFlag ^ t'.
[22:58:07	]Jack Downed used command '/CharGiveFlag ^ C'.
[22:58:12	]Jack Downed used command '/CharGiveFlag ^ c'.
[22:58:15	]Jack Downed used command '/CharGiveFlag ^ e'.
[22:58:35	]Jack Downed used command '/PlyWhitelist ^ Civil Admin'.
[22:58:39	]Jack Downed used command '/PlyWhitelist ^ Civi Pro'.
[22:58:44	]Jack Downed used command '/PlyWhitelist ^ Civil Protec'.
[22:58:51	]İlkokul Kundakçısı has unloaded their "Jack Downed" character.
[22:58:53	]İlkokul Kundakçısı (STEAM_0:0:142449284) deleted character 'Jack Downed'
[23:00:03	]İlkokul Kundakçısı created the character 'Jack Downed'
[23:00:03	]İlkokul Kundakçısı loaded the character 'Jack Downed'
[23:00:03	]Jack Downed has gained a '#09113 Kimlik Kartı' #221.
[23:00:03	]Jack Downed has gained a 'Combine PDA' #222.
[23:00:03	]Jack Downed has gained a 'Diplomat' #223.
[23:00:03	]Jack Downed has gained a 'Diplomat Pantolonu' #224.
[23:00:03	]Jack Downed has gained a 'Topuklu ayakkabı' #225.
[23:00:10	]Jack Downed used command '/CharSetLanguage ^ İspanyolca'.
[23:00:14	]Jack Downed used command '/CharSetLanguage ^ İngilizce'.
[23:00:17	]Jack Downed used command '/CharSetLanguage ^ Almanca'.
[23:00:18	]Jack Downed entered observer.
[23:00:23	]Jack Downed exited observer at their location.
[23:00:31	]Jack Downed ran 'drop' on item 'Topuklu ayakkabı' (#225)
[23:00:31	]Jack Downed has lost a 'Topuklu ayakkabı' #225.
[23:00:43	]Jack Downed used command '/PlyGiveFlag ^ q'.
[23:00:56	]Jack Downed used command '/PlyGiveAllFlags ^'.
[23:01:06	]Jack Downed used command '/PlyClearFlags ^'.
[23:01:15	]Jack Downed used command '/PlyGiveFlag ^'.
[23:01:21	]Jack Downed used command '/PlyGiveFlag ^ p'.
[23:01:23	]Jack Downed used command '/PlyGiveFlag ^ t'.
[23:01:26	]Jack Downed used command '/PlyGiveFlag ^ r'.
[23:01:32	]Jack Downed used command '/PlyGiveFlag ^ n'.
[23:01:35	]Jack Downed used command '/PlyGiveFlag ^ c'.
[23:01:42	]Jack Downed used command '/PlyGiveFlag ^ L'.
[23:01:50	]Jack Downed used command '/PlyGiveFlag ^ a'.
[23:01:56	]Jack Downed used command '/PlyGiveFlag ^ e'.
[23:02:02	]Jack Downed has used a context menu option with the name: remove
[23:02:08	]Jack Downed has given himself a shoes_dress_shoes.
[23:02:08	]Jack Downed has gained a 'Elbise Ayakkabıları' #226.
[23:02:32	]Jack Downed ran 'Equip' on item 'Combine PDA' (#222)
[23:03:16	]Jack Downed used command '/CharDesc'.
[23:05:30	]Jack Downed has given himself a head_fedora.
[23:05:30	]Jack Downed has gained a 'Siyah Fedora' #227.
[23:05:34	]İlkokul Kundakçısı has unloaded their "Jack Downed" character.
[23:06:15	]İlkokul Kundakçısı created the character 'C24:RCT.YELLO-65'
[23:06:15	]İlkokul Kundakçısı has gained level 5 in the Silahlar skill.
[23:06:15	]İlkokul Kundakçısı has gained level 10 in the Hız skill.
[23:06:16	]İlkokul Kundakçısı loaded the character 'C24:RCT.YELLO-65'
[23:06:16	]C24:RCT.YELLO-65 has gained a '#09774 Kimlik Kartı' #228.
[23:06:16	]C24:RCT.YELLO-65 has gained a 'Combine PDA' #229.
[23:06:16	]C24:RCT.YELLO-65 has gained a 'Hafif Görev Üniforması' #230.
[23:06:16	]C24:RCT.YELLO-65 has gained a 'PMG-5 (AUG) Gaz Maskesi' #231.
[23:06:16	]C24:RCT.YELLO-65 has gained a 'Küçük Çanta' #232.
[23:06:16	]C24:RCT.YELLO-65 has gained a 'Büyük Çanta' #233.
[23:06:19	]C24:RCT.YELLO-65 ran 'drop' on item '#09774 Kimlik Kartı' (#228)
[23:06:19	]C24:RCT.YELLO-65 has lost a '#09774 Kimlik Kartı' #228.
[23:06:20	]C24:RCT.YELLO-65 ran 'drop' on item 'Hafif Görev Üniforması' (#230)
[23:06:20	]C24:RCT.YELLO-65 has lost a 'Hafif Görev Üniforması' #230.
[23:06:23	]C24:RCT.YELLO-65 has used a context menu option with the name: remove
[23:06:24	]C24:RCT.YELLO-65 has used a context menu option with the name: remove
[23:06:31	]C24:i1.TAP-1 used command '/CharSetName ^ C24:i1.TAP-1'.
[23:06:47	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:06:53	]C24:i1.TAP-1 has gained 0 chips.
[23:06:53	]C24:i1.TAP-1 has gained a 'PMG-5 (AUG) Gaz Maskesi' #234.
[23:07:03	]C24:i1.TAP-1 has gained 0 chips.
[23:07:03	]C24:i1.TAP-1 has gained a 'Hafif Görev Üniforması' #235.
[23:07:10	]C24:i1.TAP-1 ran 'drop' on item 'PMG-5 (AUG) Gaz Maskesi' (#234)
[23:07:10	]C24:i1.TAP-1 has lost a 'PMG-5 (AUG) Gaz Maskesi' #234.
[23:07:12	]C24:i1.TAP-1 ran 'take' on item 'PMG-5 (AUG) Gaz Maskesi' (#234)
[23:07:12	]C24:i1.TAP-1 has gained a 'PMG-5 (AUG) Gaz Maskesi' #234.
[23:07:43	]C24:i1.TAP-1 has changed C24:i1.TAP-1's bodygroups.
[23:07:45	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:07:49	]C24:i1.TAP-1 ran 'drop' on item 'PMG-5 (AUG) Gaz Maskesi' (#231)
[23:07:49	]C24:i1.TAP-1 has lost a 'PMG-5 (AUG) Gaz Maskesi' #231.
[23:07:51	]C24:i1.TAP-1 has used a context menu option with the name: remove
[23:07:52	]C24:i1.TAP-1 has used a context menu option with the name: remove
[23:07:56	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:08:02	]C24:i1.TAP-1 has gained 0 chips.
[23:08:03	]C24:i1.TAP-1 has gained a 'El Feneri' #236.
[23:08:05	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:08:09	]C24:i1.TAP-1 has gained 0 chips.
[23:08:09	]C24:i1.TAP-1 has gained a 'HK USP .45' #237.
[23:08:13	]C24:i1.TAP-1 has gained 0 chips.
[23:08:13	]C24:i1.TAP-1 has gained a 'USP Match Barrel' #238.
[23:08:15	]C24:i1.TAP-1 has gained 0 chips.
[23:08:15	]C24:i1.TAP-1 has gained a 'USP Match Compensator' #239.
[23:08:15	]C24:i1.TAP-1 has gained 0 chips.
[23:08:15	]C24:i1.TAP-1 has gained a 'USP Match Iron Sights' #240.
[23:08:20	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#237)
[23:08:25	]C24:i1.TAP-1 has lost a 'USP Match Iron Sights' #240.
[23:08:29	]C24:i1.TAP-1 has lost a 'USP Match Compensator' #239.
[23:08:30	]C24:i1.TAP-1 has lost a 'USP Match Barrel' #238.
[23:08:31	]C24:i1.TAP-1 entered observer.
[23:08:32	]C24:i1.TAP-1 exited observer at their location.
[23:08:34	]C24:i1.TAP-1 has gained a 'USP Match Barrel' #238.
[23:09:12	]C24:i1.TAP-1 entered observer.
[23:09:18	]C24:i1.TAP-1 has used a context menu option with the name: remove
[23:09:19	]C24:i1.TAP-1 has used a context menu option with the name: remove
[23:09:20	]C24:i1.TAP-1 exited observer at their location.
[23:09:26	]C24:i1.TAP-1 has used a context menu option with the name: vendor_edit
[23:09:38	]C24:i1.TAP-1 ran 'drop' on item 'USP Match Barrel' (#238)
[23:09:38	]C24:i1.TAP-1 has lost a 'USP Match Barrel' #238.
[23:09:40	]C24:i1.TAP-1 has used a context menu option with the name: remove
[23:09:50	]C24:i1.TAP-1 ran 'Equip' on item 'Combine PDA' (#229)
[23:09:57	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:10:07	]C24:i1.TAP-1 has gained 0 chips.
[23:10:07	]C24:i1.TAP-1 has gained a 'MP5A3' #241.
[23:10:12	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#241)
[23:10:16	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:10:19	]C24:i1.TAP-1 has gained 0 chips.
[23:10:19	]C24:i1.TAP-1 has gained a 'Ammunition Pouch' #242.
[23:10:19	]C24:i1.TAP-1 has gained 0 chips.
[23:10:19	]C24:i1.TAP-1 has gained a 'Ammunition Pouch' #243.
[23:10:23	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:10:29	]C24:i1.TAP-1 has gained 0 chips.
[23:10:29	]C24:i1.TAP-1 has gained a 'CV-2000 Şok Çubuğu' #244.
[23:10:31	]C24:i1.TAP-1 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#244)
[23:10:32	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:10:42	]C24:i1.TAP-1 has gained 0 chips.
[23:10:42	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #245.
[23:10:42	]C24:i1.TAP-1 has gained 0 chips.
[23:10:42	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #246.
[23:10:43	]C24:i1.TAP-1 has gained 0 chips.
[23:10:43	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #247.
[23:10:43	]C24:i1.TAP-1 has gained 0 chips.
[23:10:43	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #248.
[23:10:44	]C24:i1.TAP-1 has gained 0 chips.
[23:10:44	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #249.
[23:10:44	]C24:i1.TAP-1 has gained 0 chips.
[23:10:44	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #250.
[23:10:44	]C24:i1.TAP-1 has gained 0 chips.
[23:10:44	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #251.
[23:10:45	]C24:i1.TAP-1 has gained 0 chips.
[23:10:45	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #252.
[23:10:45	]C24:i1.TAP-1 has gained 0 chips.
[23:10:45	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #253.
[23:10:46	]C24:i1.TAP-1 has gained 0 chips.
[23:10:46	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #254.
[23:10:49	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:10:52	]C24:i1.TAP-1 has gained 0 chips.
[23:10:52	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #255.
[23:10:52	]C24:i1.TAP-1 has gained 0 chips.
[23:10:52	]C24:i1.TAP-1 has gained a 'Lastik Kelepçe' #256.
[23:10:53	]C24:i1.TAP-1 has gained 0 chips.
[23:10:53	]C24:i1.TAP-1 has gained a 'Çuval' #257.
[23:10:54	]C24:i1.TAP-1 has gained 0 chips.
[23:10:54	]C24:i1.TAP-1 has gained a 'Çuval' #258.
[23:10:54	]C24:i1.TAP-1 has gained 0 chips.
[23:10:54	]C24:i1.TAP-1 has gained a 'Çuval' #259.
[23:10:55	]C24:i1.TAP-1 has gained 0 chips.
[23:10:55	]C24:i1.TAP-1 has gained a 'Çuval' #260.
[23:10:55	]C24:i1.TAP-1 has gained 0 chips.
[23:10:55	]C24:i1.TAP-1 has gained a 'Çuval' #261.
[23:10:56	]C24:i1.TAP-1 has gained 0 chips.
[23:10:56	]C24:i1.TAP-1 has gained a 'Çuval' #262.
[23:11:04	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:11:06	]C24:i1.TAP-1 has gained 0 chips.
[23:11:06	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #263.
[23:11:06	]C24:i1.TAP-1 has gained 0 chips.
[23:11:06	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #264.
[23:11:07	]C24:i1.TAP-1 has gained 0 chips.
[23:11:07	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #265.
[23:11:07	]C24:i1.TAP-1 has gained 0 chips.
[23:11:07	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #266.
[23:11:08	]C24:i1.TAP-1 has gained 0 chips.
[23:11:08	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #267.
[23:11:08	]C24:i1.TAP-1 has gained 0 chips.
[23:11:08	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #268.
[23:11:11	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:12	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:12	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:13	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:13	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:14	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:14	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:17	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:11:19	]C24:i1.TAP-1 has gained 0 chips.
[23:11:19	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #269.
[23:11:19	]C24:i1.TAP-1 has gained 0 chips.
[23:11:19	]C24:i1.TAP-1 has gained a 'Sub-machinegun Bullets' #270.
[23:11:21	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:22	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#243)
[23:11:22	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:11:25	]C24:i1.TAP-1 has gained 0 chips.
[23:11:25	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #271.
[23:11:26	]C24:i1.TAP-1 has gained 0 chips.
[23:11:26	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #272.
[23:11:26	]C24:i1.TAP-1 has gained 0 chips.
[23:11:26	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #273.
[23:11:27	]C24:i1.TAP-1 has gained 0 chips.
[23:11:27	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #274.
[23:11:27	]C24:i1.TAP-1 has gained 0 chips.
[23:11:27	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #275.
[23:11:28	]C24:i1.TAP-1 has gained 0 chips.
[23:11:28	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #276.
[23:11:28	]C24:i1.TAP-1 has gained 0 chips.
[23:11:28	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #277.
[23:11:29	]C24:i1.TAP-1 has gained 0 chips.
[23:11:29	]C24:i1.TAP-1 has gained a '9mm Pistol Bullets' #278.
[23:11:31	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:31	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:32	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:32	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:33	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:33	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:34	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:35	]C24:i1.TAP-1 ran 'combine' on item 'Ammunition Pouch' (#242)
[23:11:37	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:11:41	]C24:i1.TAP-1 has gained 0 chips.
[23:11:41	]C24:i1.TAP-1 has gained a 'Şarjör Çantası' #279.
[23:11:42	]C24:i1.TAP-1 has gained 0 chips.
[23:11:42	]C24:i1.TAP-1 has gained a 'Şarjör Çantası' #280.
[23:11:58	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:12:01	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:12:06	]C24:i1.TAP-1 has gained 0 chips.
[23:12:07	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #281.
[23:12:07	]C24:i1.TAP-1 has gained 0 chips.
[23:12:07	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #282.
[23:12:07	]C24:i1.TAP-1 has gained 0 chips.
[23:12:08	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #283.
[23:12:08	]C24:i1.TAP-1 has gained 0 chips.
[23:12:08	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #284.
[23:12:10	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#279)
[23:12:11	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#279)
[23:12:11	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#279)
[23:12:12	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#279)
[23:12:14	]C24:i1.TAP-1 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:12:32	]C24:i1.TAP-1 has gained 0 chips.
[23:12:32	]C24:i1.TAP-1 has gained a '30rnd MP Magazine' #285.
[23:12:32	]C24:i1.TAP-1 has gained 0 chips.
[23:12:32	]C24:i1.TAP-1 has gained a '30rnd MP Magazine' #286.
[23:12:33	]C24:i1.TAP-1 has gained 0 chips.
[23:12:33	]C24:i1.TAP-1 has gained a '30rnd MP Magazine' #287.
[23:12:33	]C24:i1.TAP-1 has gained 0 chips.
[23:12:33	]C24:i1.TAP-1 has gained a '30rnd MP Magazine' #288.
[23:12:36	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#280)
[23:12:36	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#280)
[23:12:37	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#280)
[23:12:38	]C24:i1.TAP-1 ran 'combine' on item 'Şarjör Çantası' (#280)
[23:12:40	]C24:i1.TAP-1 ran 'combine' on item '30rnd MP Magazine' (#288)
[23:12:42	]C24:i1.TAP-1 ran 'combine' on item '30rnd MP Magazine' (#287)
[23:12:42	]C24:i1.TAP-1 ran 'combine' on item '30rnd MP Magazine' (#285)
[23:12:43	]C24:i1.TAP-1 ran 'combine' on item '30rnd MP Magazine' (#286)
[23:12:49	]C24:i1.TAP-1 ran 'combine' on item '17rnd USP Magazine' (#284)
[23:12:50	]C24:i1.TAP-1 ran 'combine' on item '17rnd USP Magazine' (#283)
[23:12:51	]C24:i1.TAP-1 ran 'combine' on item '17rnd USP Magazine' (#281)
[23:12:51	]C24:i1.TAP-1 ran 'combine' on item '17rnd USP Magazine' (#282)
[23:12:56	]C24:i1.TAP-1 has lost a '30rnd MP Magazine' #288.
[23:13:00	]C24:i1.TAP-1 has gained a '30rnd MP Magazine' #288.
[23:13:00	]C24:i1.TAP-1 has lost a '30rnd MP Magazine' #287.
[23:13:05	]C24:i1.TAP-1 has lost a '17rnd USP Magazine' #284.
[23:13:15	]İlkokul Kundakçısı has unloaded their "C24:i1.TAP-1" character.
[23:14:37	]İlkokul Kundakçısı created the character 'Leartne Gartulaet'
[23:14:37	]İlkokul Kundakçısı loaded the character 'Leartne Gartulaet'
[23:14:37	]Leartne Gartulaet has gained a 'Açık Gri Kol Bandı' #289.
[23:14:37	]Leartne Gartulaet has gained a '#10437 Kimlik Kartı' #290.
[23:14:37	]Leartne Gartulaet has gained a 'Sivil Tulum' #291.
[23:14:37	]Leartne Gartulaet has gained a 'Tulum pantolonu.' #292.
[23:14:37	]Leartne Gartulaet has gained a 'Koyu Deri Çizme' #293.
[23:14:44	]Leartne Gartulaet ran 'Equip' on item 'Açık Gri Kol Bandı' (#289)
[23:14:46	]Leartne Gartulaet entered observer.
[23:14:46	]Leartne Gartulaet exited observer at their location.
[23:14:49	]İlkokul Kundakçısı has unloaded their "Leartne Gartulaet" character.
[23:14:56	]İlkokul Kundakçısı loaded the character 'Leartne Gartulaet'
[23:15:02	]Leartne Gartulaet used command '/PlyWhitelist ^ Server'.
[23:15:04	]İlkokul Kundakçısı has unloaded their "Leartne Gartulaet" character.
[23:15:11	]İlkokul Kundakçısı loaded the character 'C24:i1.TAP-1'
[23:15:15	]C24:i1.TAP-1 used command '/PlyWhitelist ^ admin'.
[23:15:22	]C24:i1.TAP-1 used command '/PlyWhitelist ^ Server Admin'.
[23:15:31	]C24:i1.TAP-1 used command '/ActSit'.
[23:15:32	]C24:i1.TAP-1 used command '/ExitAct'.
[23:15:38	]C24:i1.TAP-1 used command '/ActLean 2'.
[23:15:39	]C24:i1.TAP-1 used command '/ExitAct'.
[23:15:41	]İlkokul Kundakçısı has unloaded their "C24:i1.TAP-1" character.
[23:16:26	]İlkokul Kundakçısı created the character 'İlkokul Kundakçısı'
[23:16:26	]İlkokul Kundakçısı loaded the character 'İlkokul Kundakçısı'
[23:16:26	]İlkokul Kundakçısı has gained a 'Küçük Çanta' #294.
[23:16:26	]İlkokul Kundakçısı has gained a 'Büyük Çanta' #295.
[23:16:54	]İlkokul Kundakçısı used command '/CharGiveFlag ^ B'.
[23:16:56	]İlkokul Kundakçısı used command '/CharGiveFlag ^ c'.
[23:16:58	]İlkokul Kundakçısı used command '/CharGiveFlag ^ C'.
