[12:42:56	]Mersa has connected.
[14:09:08	][IC] Norgaun: A human is needed!
[14:09:17	][IC] Norgaun: Gladly we accompany.
[14:09:22	]Stan Marble has spawned a 'NPC [4956][npc_manhack]'.
[14:09:26	][Y] Norgaun: Weeeeeeeeeeeeeeeeeeeeah-uh *Coughing*.
[14:09:28	]Stan Marble has spawned a 'NPC [4959][npc_manhack]'.
[14:09:48	]Stan Marble has spawned a 'NPC [4956][npc_manhack]'.
[14:09:50	]Stan Marble has spawned a 'NPC [4959][npc_manhack]'.
[14:10:04	]Stan Marble has spawned a 'NPC [4956][npc_combine_s]'.
[14:10:12	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_gman]'.
[14:10:15	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_gman]'.
[14:10:15	]Norgaun entered observer.
[14:10:18	]Norgaun exited observer at their location.
[14:10:23	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_gman]'.
[14:10:28	]Norgaun used command '/Play3DSound music/cheesey/nightclub.mp3 90'.
[14:10:37	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_gman]'.
[14:10:39	]Norgaun used command '/ActIdle'.
[14:10:43	]Stan Marble has spawned a 'Entity [4956][sent_vj_mossman]'.
[14:10:51	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_citizen]'.
[14:10:53	][IC] Norgaun: Shaaaaa!
[14:11:14	][IC] Stan Marble: Bir keresinde şehre döndüğümde, bir adamın bir Hunter'ı sadece yumruklarıyla alt ettiğini gördüm.
[14:11:16	]Victorian has connected.
[14:11:19	][IC] Stan Marble: Onun bile bize yardım edemeyeceğini hissediyorum.
[14:11:23	][IC] Stan Marble: H-hadi elimizdeki göreve konsantre olalım.
[14:11:29	]Norgaun has used a context menu option with the name: npc_bigger
[14:11:34	]Norgaun has used a context menu option with the name: npc_smaller
[14:11:34	][IC] Stan Marble: Artık hiçbir şey hissetmiyorum.
[14:11:36	]Norgaun has used a context menu option with the name: npc_smaller
[14:11:37	]Norgaun has used a context menu option with the name: npc_smaller
[14:11:40	]Norgaun has used a context menu option with the name: npc_smaller
[14:11:48	]Stan Marble has fired a toolgun with the name: remover
[14:11:50	]Stan Marble has fired a toolgun with the name: remover
[14:11:50	]Stan Marble has fired a toolgun with the name: remover
[14:11:51	]Stan Marble has fired a toolgun with the name: remover
[14:11:52	]Norgaun has given himself a rave.
[14:11:52	]Norgaun has gained a 'RAVE' #70666.
[14:11:54	]Norgaun ran 'Consume' on item 'RAVE' (#70666)
[14:11:54	]Norgaun has gained a level 5 short boost in Güç.
[14:11:58	]Stan Marble has spawned a 'NPC [4954][npc_vj_hl2_metrocop4]'.
[14:11:59	]Norgaun used command '/ExitAct'.
[14:12:02	]Stan Marble has spawned a 'NPC [4954][npc_vj_hl2_combine_elit]'.
[14:12:03	]Norgaun has taken 9 damage from Combine Elite.
[14:12:03	]Sinyor Gordon loaded the character 'Alvaro De Luca'
[14:12:06	]Stan Marble has spawned a 'NPC [4954][npc_vj_hl2_combine_elit]'.
[14:12:08	]Stan Marble has spawned a 'NPC [4954][npc_vj_hl2_metrocop2]'.
[14:12:17	]Stan Marble has spawned a 'NPC [4955][npc_vj_hl2_rebel]'.
[14:12:22	]Stan Marble has spawned a 'NPC [4955][npc_vj_hl2_gman]'.
[14:12:22	]Stan Marble has taken 96 damage from Norgaun.
[14:12:22	][VORT] Norgaun has damaged Stan Marble, dealing 96 with vortbeam
[14:12:38	]Norgaun used command '/VortUnlock'.
[14:12:47	]Stan Marble has spawned a 'Entity [4956][item_healthkit]'.
[14:12:48	]Stan Marble has spawned a 'Entity [4961][item_healthkit]'.
[14:12:48	]Stan Marble has spawned a 'Entity [4962][item_healthkit]'.
[14:12:59	]Stan Marble has spawned a 'NPC [4955][npc_vj_hl2_gman]'.
[14:13:01	]Norgaun has used a context menu option with the name: rb655_door_unlock
[14:13:04	]Stan Marble has spawned a 'NPC [4955][npc_vj_hl2_fisherman]'.
[14:13:04	]Norgaun has used a context menu option with the name: rb655_door_lock
[14:13:10	]Stan Marble has spawned a 'NPC [4955][npc_vj_hl2_gman]'.
[14:13:18	]Stan Marble exited observer.
[14:13:21	]Stan Marble has spawned a 'Entity [4955][item_healthkit]'.
[14:13:23	]Stan Marble has spawned a 'Entity [4956][item_healthkit]'.
[14:13:23	]Stan Marble has spawned a 'Entity [4961][item_healthkit]'.
[14:13:23	]Stan Marble has spawned a 'Entity [4955][item_healthkit]'.
[14:13:23	]Stan Marble has spawned a 'Entity [4962][item_healthkit]'.
[14:13:24	]Stan Marble has spawned a 'Entity [4956][item_healthkit]'.
[14:13:24	]Stan Marble has spawned a 'Entity [4955][item_healthkit]'.
[14:13:24	]Stan Marble has spawned a 'Entity [4961][item_healthkit]'.
[14:13:25	]Stan Marble is fully healed.
[14:13:25	]Stan Marble has spawned a 'Entity [4963][item_healthkit]'.
[14:13:25	]Stan Marble has spawned a 'Entity [4964][item_healthkit]'.
[14:13:25	]Stan Marble has spawned a 'Entity [4965][item_healthkit]'.
[14:13:32	]Alvaro De Luca entered observer.
[14:13:36	]Alvaro De Luca exited observer at their location.
[14:13:37	]Alvaro De Luca entered observer.
[14:13:37	]Alvaro De Luca exited observer at their location.
[14:13:38	]Stan Marble has spawned a 'Entity [4955][ix_workerk_gas]'.
[14:13:40	]Norgaun used command '/RemoveDrugEffects norgaun'.
[14:13:44	]Norgaun entered observer.
[14:13:44	]Norgaun exited observer at their location.
[14:13:59	]Stan Marble has spawned a 'Entity [4956][stormfox_digitalclock]'.
[14:13:59	][ME] Norgaun: nig
[14:14:03	][ME] Norgaun: ni
[14:14:06	]Stan Marble has spawned a 'Entity [4955][portals_classic_out]'.
[14:14:07	]Norgaun used command '/Teleporters'.
[14:14:07	]Alvaro De Luca has spawned a container_safe.
[14:14:07	]Alvaro De Luca has taken 10 damage from ix_item.
[14:14:08	]Alvaro De Luca ran 'take' on item 'Kasa' (#70667)
[14:14:08	]Alvaro De Luca has gained a 'Kasa' #70667.
[14:14:11	]Alvaro De Luca ran 'drop' on item 'Kasa' (#70667)
[14:14:11	]Alvaro De Luca has lost a 'Kasa' #70667.
[14:14:12	]Alvaro De Luca ran 'take' on item 'Kasa' (#70667)
[14:14:12	]Alvaro De Luca has gained a 'Kasa' #70667.
[14:14:14	]Stan Marble has spawned a 'Entity [4955][portals_twoway]'.
[14:14:18	]Alvaro De Luca ran 'EquipUn' on item 'AKM' (#70557)
[14:14:19	]Alvaro De Luca ran 'EquipUn' on item 'Açık Gri Kol Bandı' (#66373)
[14:14:21	][IC] Stan Marble: Sanırım kötü bir şey yedim.
[14:14:26	][IC] Stan Marble: *Öksürme*.
[14:14:26	]Alvaro De Luca ran 'drop' on item 'Kasa' (#70667)
[14:14:26	]Alvaro De Luca has lost a 'Kasa' #70667.
[14:14:27	][IC] Stan Marble: *Öksürme*.
[14:14:28	][IC] Stan Marble: *Öksürme*.
[14:14:28	]Alvaro De Luca has used a context menu option with the name: remove
[14:14:28	]Norgaun has used a context menu option with the name: rb655_door_unlock
[14:14:29	]Alvaro De Luca has spawned a container_safe.
[14:14:31	]Alvaro De Luca ran 'take' on item 'Kasa' (#70668)
[14:14:31	]Alvaro De Luca has gained a 'Kasa' #70668.
[14:14:32	][IC] Stan Marble: Kaç!
[14:14:33	]Alvaro De Luca ran 'drop' on item 'Kasa' (#70668)
[14:14:33	]Alvaro De Luca has lost a 'Kasa' #70668.
[14:14:35	]Alvaro De Luca ran 'take' on item 'Kasa' (#70668)
[14:14:35	]Alvaro De Luca has gained a 'Kasa' #70668.
[14:14:38	]Norgaun has used a context menu option with the name: rb655_door_lock
[14:14:39	][IC] Stan Marble: Kaç!
[14:14:40	]Alvaro De Luca ran 'drop' on item 'Kasa' (#70668)
[14:14:40	]Alvaro De Luca has lost a 'Kasa' #70668.
[14:14:41	][IC] Stan Marble: Kaç!
[14:14:42	]Alvaro De Luca has used a context menu option with the name: remove
[14:14:48	]Alvaro De Luca has given himself a suitcase.
[14:14:48	]Alvaro De Luca has gained a 'Bavul' #70669.
[14:14:50	]Alvaro De Luca ran 'Equip' on item 'Bavul' (#70669)
[14:14:52	][IC] Stan Marble: Haha.
[14:14:54	]Stan Marble has taken 96 damage from Norgaun.
[14:14:54	][VORT] Norgaun has damaged Stan Marble, dealing 96 with vortbeam
[14:14:56	][IC] Stan Marble: *Sevinçle Bağırıyor!*.
[14:14:59	]Alvaro De Luca entered observer.
[14:15:01	]Alvaro De Luca exited observer at their location.
[14:15:02	][IC] Stan Marble: *Sevinçle Bağırıyor!*.
[14:15:09	][IC] Stan Marble: *Sevinçle Bağırıyor!*.
[14:15:10	][IC] Stan Marble: *Sevinçle Bağırıyor!*.
[14:15:12	][IC] Stan Marble: *Sevinçle Bağırıyor!*.
[14:15:18	]Stan Marble has spawned a 'Entity [4956][portals_classic_out]'.
[14:15:22	][IC] Stan Marble: Freeman.
[14:15:29	][IC] Stan Marble: Heal e.
[14:15:29	]Alvaro De Luca ran 'Equip' on item 'AKM' (#70557)
[14:15:32	][IC] Stan Marble: Heal me.
[14:15:33	]Victorian loaded the character 'Hilbert Ritter'
[14:15:39	][IC] Norgaun: ŞU ANDA BÜ EYLEMİ YAPMAK İÇİN ÇOK YORGUNSUNUZ!
[14:15:42	][IC] Norgaun: Bü.
[14:15:44	]Alvaro De Luca has given himself a assaultammo.
[14:15:44	]Alvaro De Luca has gained a 'Assault Rifle Ammo' #70670.
[14:15:46	][IC] Stan Marble: Gay.
[14:15:50	]Alvaro De Luca has given himself a bullets_assaultrifle.
[14:15:50	]Alvaro De Luca has gained a 'Taaruz Tüfeği Mermisi' #70671.
[14:15:53	]Stan Marble has spawned a 'Entity [4961][item_healthkit]'.
[14:15:53	]Stan Marble has spawned a 'Entity [4962][item_healthkit]'.
[14:15:53	]Stan Marble has spawned a 'Entity [4963][item_healthkit]'.
[14:15:53	]Stan Marble has spawned a 'Entity [4964][item_healthkit]'.
[14:15:54	]Alvaro De Luca has given himself a bullets_assaultrifle.
[14:15:54	]Alvaro De Luca has gained a 'Taaruz Tüfeği Mermisi' #70672.
[14:15:55	]Stan Marble is fully healed.
[14:16:06	]Norgaun ran SAM command 'stopsound' with arguments: ''
[14:16:06	]Hilbert Ritter entered observer.
[14:16:12	][IC] Stan Marble: Arkanda!
[14:16:15	]Alvaro De Luca ran 'EquipUn' on item 'AKM' (#70557)
[14:16:17	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_gman]'.
[14:16:18	]Alvaro De Luca ran 'use' on item 'Assault Rifle Ammo' (#70670)
[14:16:22	]Alvaro De Luca ran 'Equip' on item 'AKM' (#70557)
[14:16:23	][IC] Stan Marble: BOYA BAK AMK.
[14:16:25	]Norgaun has fired a toolgun with the name: duplicator
[14:16:25	]Norgaun has fired a toolgun with the name: duplicator
[14:16:26	]Hilbert Ritter exited observer at their location.
[14:16:26	]Norgaun has fired a toolgun with the name: duplicator
[14:16:27	][IC] Stan Marble: LAN.
[14:16:29	][IC] Stan Marble: Onlu.
[14:16:30	]Alvaro De Luca has spawned a assaultammo.
[14:16:31	]Alvaro De Luca ran 'take' on item 'Assault Rifle Ammo' (#70673)
[14:16:31	]Alvaro De Luca has gained a 'Assault Rifle Ammo' #70673.
[14:16:33	]Alvaro De Luca ran 'use' on item 'Assault Rifle Ammo' (#70673)
[14:16:34	]Hilbert Ritter entered observer.
[14:16:35	][IC] Stan Marble: Hitler.
[14:16:36	]Alvaro De Luca ran 'EquipUn' on item 'AKM' (#70557)
[14:16:37	]Alvaro De Luca entered observer.
[14:16:39	]Alvaro De Luca exited observer at their location.
[14:16:40	]Stan Marble has spawned a 'NPC [4956][npc_vj_hl2_gman]'.
[14:16:43	]Stan Marble has damaged npc_vj_hl2_gman, dealing 5 with ix_hands
[14:16:43	]Stan Marble has damaged npc_vj_hl2_gman, dealing 5 with ix_hands
[14:16:44	]Stan Marble has damaged npc_vj_hl2_gman, dealing 5 with ix_hands
[14:16:45	]Norgaun has fired a toolgun with the name: duplicator
[14:16:46	]Norgaun has fired a toolgun with the name: duplicator
[14:16:47	]Norgaun has fired a toolgun with the name: duplicator
[14:16:50	]Norgaun used command '/ActIdle'.
[14:16:52	]Alvaro De Luca entered observer.
[14:16:53	]Alvaro De Luca exited observer at their location.
[14:16:53	]Norgaun used command '/ActIdle'.
[14:16:54	]Norgaun used command '/ActIdle'.
[14:16:56	]Norgaun used command '/EnterMeditation'.
[14:17:05	]Alvaro De Luca entered observer.
[14:17:07	]Alvaro De Luca exited observer at their location.
[14:17:09	]Stan Marble has spawned a 'NPC [4956][npc_citizen]'.
[14:17:11	]Stan Marble has spawned a 'NPC [4985][npc_vortigaunt]'.
[14:17:11	]Alvaro De Luca has spawned a tool_oven_rusty.
[14:17:13	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70674)
[14:17:13	]Stan Marble has spawned a 'NPC [4984][npc_vortigaunt]'.
[14:17:14	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70674)
[14:17:15	]Stan Marble has spawned a 'NPC [4984][npc_vortigaunt]'.
[14:17:17	]Stan Marble has spawned a 'NPC [4985][npc_vortigaunt]'.
[14:17:19	]Stan Marble has spawned a 'NPC [4984][npc_vortigaunt]'.
[14:17:19	]Stan Marble has spawned a 'NPC [4986][npc_vortigaunt]'.
[14:17:20	]Alvaro De Luca has given himself a largebag.
[14:17:20	]Alvaro De Luca has gained a 'Büyük Çanta' #70675.
[14:17:23	]Norgaun has used a context menu option with the name: rb655_dissolve
[14:17:23	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70674)
[14:17:23	]Alvaro De Luca has gained a 'Paslı Fırın' #70674.
[14:17:24	]Norgaun has used a context menu option with the name: rb655_dissolve
[14:17:26	]Alvaro De Luca ran 'place' on item 'Paslı Fırın' (#70674)
[14:17:27	]Norgaun has used a context menu option with the name: rb655_dissolve
[14:17:31	]Norgaun used command '/ExitAct'.
[14:17:34	]Norgaun used command '/EnterMeditation'.
[14:17:36	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70676)
[14:17:36	]Alvaro De Luca has gained a 'Paslı Fırın' #70676.
[14:17:37	]Norgaun used command '/PlyRocket norgaun'.
[14:17:38	]Norgaun has dropped: Eski El Telsizi (#62710); Asma Kilit (#52552); 2x Çiğ Headcrab Eti (#60096); Boş Kahve Fincanı (#54502); Su Şişesi (#49387); Vortigaunt Labcoat with Badge (#46482);
[14:17:39	]Alvaro De Luca ran 'place' on item 'Paslı Fırın' (#70676)
[14:17:43	]Stan Marble opened the 'Dropped Items' #6795 container.
[14:17:43	]Norgaun ran SAM command 'goto' with arguments: 'stan'
[14:17:44	]Norgaun opened the 'Dropped Items' #6795 container.
[14:17:44	]Stan Marble closed the 'Dropped Items' #6795 container.
[14:17:46	]Norgaun opened the 'Dropped Items' #6795 container.
[14:17:48	]Norgaun has gained a 'Asma Kilit' #52552 from a container with the name 'Dropped Items' #6795.
[14:17:48	]Norgaun has gained a 'Çiğ Headcrab Eti' #60096 from a container with the name 'Dropped Items' #6795.
[14:17:48	]Norgaun has gained a 'Vortigaunt Labcoat with Badge' #46482 from a container with the name 'Dropped Items' #6795.
[14:17:49	]Norgaun has gained a 'Eski El Telsizi' #62710 from a container with the name 'Dropped Items' #6795.
[14:17:49	]Norgaun has gained a 'Boş Kahve Fincanı' #54502 from a container with the name 'Dropped Items' #6795.
[14:17:49	]Norgaun has gained a 'Su Şişesi' #49387 from a container with the name 'Dropped Items' #6795.
[14:17:50	]Stan Marble closed the 'Dropped Items' #6795 container.
[14:17:51	]Stan Marble closed the 'Dropped Items' #6795 container.
[14:17:52	]Alvaro De Luca has spawned a expo_tracks.
[14:17:56	]Stan Marble has spawned a 'NPC [4749][npc_citizen]'.
[14:17:58	][IC] Norgaun: *Coughing*.
[14:18:03	][IC] Stan Marble: Sanırım kötü bir şey yedim.
[14:18:06	]Alvaro De Luca has fired a toolgun with the name: remover
[14:18:06	]Alvaro De Luca has fired a toolgun with the name: remover
[14:18:06	]Alvaro De Luca has fired a toolgun with the name: remover
[14:18:06	][IC] Stan Marble: Eğer bunun acıttığını söylemeye cesaret edersen seni öldürürüm.
[14:18:07	]Alvaro De Luca entered observer.
[14:18:10	][IC] Norgaun: I have a brain injury.
[14:18:17	][IC] Stan Marble: Bir keresinde şehre döndüğümde, bir adamın bir Hunter'ı sadece yumruklarıyla alt ettiğini gördüm.
[14:18:17	][IC] Norgaun: My brain is injured!
[14:18:20	][IC] Stan Marble: *Öksürme*.
[14:18:20	]Alvaro De Luca exited observer at their location.
[14:18:21	][IC] Stan Marble: *Öksürme*.
[14:18:27	]Alvaro De Luca has spawned a tool_toolkit.
[14:18:27	][IC] Stan Marble: İyi misin?!
[14:18:28	]Alvaro De Luca ran 'take' on item 'Araç Kiti' (#70679)
[14:18:28	]Alvaro De Luca has gained a 'Araç Kiti' #70679.
[14:18:30	][IC] Norgaun: Nuh uh.
[14:18:32	][IC] Stan Marble: Ben bahis adamı değilim... Ama ihtimaller pek iyi değil.
[14:18:32	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70677)
[14:18:32	]Alvaro De Luca has gained a 'Paslı Fırın' #70677.
[14:18:35	]Alvaro De Luca ran 'Bolt' on item 'Paslı Fırın' (#70677)
[14:18:42	]Stan Marble has spawned a 'NPC [4749][npc_citizen]'.
[14:18:45	]Stan Marble has spawned a 'NPC [4749][npc_breen]'.
[14:18:49	]Alvaro De Luca ran 'place' on item 'Paslı Fırın' (#70677)
[14:18:49	]Norgaun ran SAM command 'stopsound' with arguments: ''
[14:18:50	]Stan Marble has spawned a 'NPC [4963][npc_gman]'.
[14:18:55	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70680)
[14:18:55	]Alvaro De Luca has gained a 'Paslı Fırın' #70680.
[14:18:57	]Norgaun used command '/ActSit'.
[14:18:59	]Alvaro De Luca ran 'place' on item 'Paslı Fırın' (#70680)
[14:19:00	]Stan Marble has spawned a 'NPC [4956][npc_vj_hlr2_citizen]'.
[14:19:02	][IC] Norgaun: Beware.
[14:19:03	]Alvaro De Luca ran 'place' on item 'Paslı Fırın' (#70680)
[14:19:03	][IC] Norgaun: Dog.
[14:19:04	]Stan Marble has spawned a 'NPC [4984][npc_vj_hlr2_alyx]'.
[14:19:08	]Alvaro De Luca entered observer.
[14:19:08	]Alvaro De Luca exited observer at their location.
[14:19:12	]Stan Marble has spawned a 'NPC [4749][npc_vj_hlr1_alienslave]'.
[14:19:14	]Stan Marble has spawned a 'NPC [4749][npc_vj_hlr1_alienslave]'.
[14:19:16	]Stan Marble has spawned a 'NPC [4956][npc_vj_hlr1_alienslave]'.
[14:19:17	]Alvaro De Luca ran 'Bolt' on item 'Paslı Fırın' (#70681)
[14:19:20	]Stan Marble has spawned a 'NPC [4749][npc_vj_hlr1_alienslave]'.
[14:19:23	]Stan Marble has spawned a 'NPC [4749][npc_vj_hlr1a_zombie]'.
[14:19:28	]Alvaro De Luca ran 'take' on item 'Paslı Fırın' (#70681)
[14:19:28	]Alvaro De Luca has gained a 'Paslı Fırın' #70681.
[14:19:32	]Alvaro De Luca ran 'place' on item 'Paslı Fırın' (#70681)
[14:19:37	]Norgaun ran SAM command 'stopsound' with arguments: ''
[14:19:38	]Norgaun used command '/ExitAct'.
[14:19:39	]Alvaro De Luca entered observer.
[14:19:42	]Alvaro De Luca exited observer at their location.
[14:19:45	]Norgaun ran SAM command 'goto' with arguments: 'alvaro'
[14:19:45	]Alvaro De Luca entered observer.
[14:19:46	]Alvaro De Luca exited observer at their location.
[14:19:46	]Norgaun entered observer.
[14:19:47	]Norgaun exited observer at their location.
[14:19:52	]Alvaro De Luca has spawned a planter_placer.
[14:19:53	]Alvaro De Luca ran 'take' on item 'Ekim Alanı' (#70683)
[14:19:53	]Alvaro De Luca has gained a 'Ekim Alanı' #70683.
[14:19:53	]Alvaro De Luca entered observer.
[14:19:54	][IC] Norgaun: Weeeeeeeeeeeeeeeeeeeeah-uh *Coughing*.
[14:19:56	]Alvaro De Luca exited observer at their location.
[14:19:57	]Alvaro De Luca entered observer.
[14:20:06	][IC] Alvaro De Luca: Allahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh.
[14:20:08	]Alvaro De Luca exited observer at their location.
[14:20:11	]Hilbert Ritter has spawned a 'NPC [4749][npc_cscanner]'.
[14:20:13	][IC] Alvaro De Luca: Sanırım kötü bir şey yedim.
[14:20:23	]Stan Marble has spawned a junk_jar.
[14:20:23	]Stan Marble has spawned a junk_empty_water.
[14:20:33	]Alvaro De Luca entered observer.
[14:20:34	]Norgaun used command '/ActSit 2'.
[14:20:34	]Alvaro De Luca exited observer at their location.
[14:20:39	]Hilbert Ritter has spawned a 'NPC [4963][npc_cscanner]'.
[14:20:45	]Stan Marble has spawned a junk_empty_water.
[14:20:45	]Alvaro De Luca has used a context menu option with the name: remove
[14:20:51	]Hilbert Ritter exited observer at their location.
[14:20:52	]Stan Marble has spawned a junk_jar.
[14:21:09	]Stan Marble has spawned a junk_empty_bobwater.
[14:21:11	]Stan Marble has spawned a junk_empty_bobwater.
[14:21:14	]Hilbert Ritter used command '/ActStand 5'.
[14:21:14	]Stan Marble has spawned a junk_empty_water.
[14:21:16	]Stan Marble has spawned a junk_empty_water.
[14:21:18	]Stan Marble has spawned a junk_jar.
[14:21:19	]Alvaro De Luca has fired a toolgun with the name: light
[14:21:20	]Stan Marble has spawned a junk_jar.
[14:21:22	]Stan Marble has spawned a junk_empty_water.
