[18:05:43	]Lynx has connected.
[18:55:10	][IC] Albert Black: Çözüldü.
[18:55:14	][IC] Albert Black: Vendora flashlight.
[18:55:16	][IC] John Freeman: Someday, this will all be a bad memory.
[18:55:19	]Albert Black ran 'Bind' on item 'CMRU Level 1 Access Keycard' (#18724)
[18:55:20	][IC] Dugurhan Cohar: Tamamdır.
[18:55:22	]Revain has connected.
[18:55:24	][IC] John Hector: Flashlight koyarmısın.
[18:55:33	]Dugurhan Cohar has used a context menu option with the name: rb655_dissolve
[18:55:36	][IC] Dugurhan Cohar: Pardon.
[18:55:41	]Albert Black used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:55:45	]John Freeman has performed the 'Craft Parçala: Boş Breen'in Suyu' action, gaining 20 experience in crafting.
[18:55:45	]John Freeman has gained a 'Plastik Çöp' #18726.
[18:55:49	][IC] Dugurhan Cohar: Bi 2 dk bekleyin char değiştirip gelcem.
[18:55:53	][IC] Albert Black: Tamamdır.
[18:55:59	][IC] John Hector: Kanka bu CMRU lockdan bir tanede mümkün ise ameliyat haneye koyarmısın gelen geçen girebiliyor bazen.
[18:56:00	]Victorian loaded the character 'Alexander Ivanov'
[18:56:05	]Alexander Ivanov is fully healed.
[18:56:05	]Alexander Ivanov entered observer.
[18:56:09	]John Hector used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:56:09	]Alexander Ivanov exited observer at their location.
[18:56:13	][IC] Alexander Ivanov: Lan.
[18:56:18	]Alexander Ivanov entered observer.
[18:56:19	][OOC] John Freeman: aaa adam yok sv de
[18:56:21	]Alexander Ivanov exited observer at their location.
[18:56:52	][OOC] Albert Black: bazı adminler dışında çoğu admin ilgilenmiyor
[18:56:52	]Alexander Ivanov has spawned 'models/props_wasteland/controlroom_storagecloset001a.mdl'.
[18:56:53	]Revain loaded the character 'Morgan Austin'
[18:57:03	]Alexander Ivanov has used a context menu option with the name: ixpropviewowner
[18:57:05	][OOC] Albert Black: hiç girmiyorlar hatta belki okuldandır
[18:57:11	]Morgan Austin entered observer.
[18:57:11	]Alexander Ivanov created a 'Large Metal Cabinet' container.
[18:57:11	]Alexander Ivanov has used a context menu option with the name: wncontainer_create
[18:57:20	]Albert Black used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:57:23	]Morgan Austin exited observer at their location.
[18:57:26	][OOC] Alexander Ivanov: ben 2 gün sunucuyla ilgilenirim
[18:57:28	][OOC] John Freeman: serverda olup da gözükmeyen kaç kişi var
[18:57:31	][IC] Morgan Austin: Merhaba.
[18:57:37	][LOOC] John Hector: OOC'yiz
[18:57:38	][LOOC] Alexander Ivanov: admin site
[18:57:45	][LOOC] Morgan Austin: he ok noldu
[18:57:54	][LOOC] Alexander Ivanov: kapılara CMRU kilidi koydum
[18:58:03	]Morgan Austin is fully healed.
[18:58:03	][LOOC] Morgan Austin: tamamdır
[18:58:05	]Morgan Austin used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:58:06	]Albert Black ran 'take' on item 'Eski Lastik' (#18705)
[18:58:09	][LOOC] Alexander Ivanov: bide dolaba flashlifght eklemenin yolu var mı
[18:58:12	][IC] John Hector: Kanka bu CMRU lockdan bir tanede mümkün ise ameliyat haneye koyarmısın gelen geçen girebiliyor bazen.
[18:58:12	][IC] Alexander Ivanov: Ben bilmiyorum.
[18:58:14	]Albert Black used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:58:18	][IC] Alexander Ivanov: Koyucam sabret.
[18:58:20	][LOOC] Morgan Austin: onu dolaba değilde anca vendora koyulur
[18:58:23	]Alexander Ivanov has used a context menu option with the name: remove
[18:58:32	][LOOC] Morgan Austin: o kadar
[18:58:38	][LOOC] Alexander Ivanov: sen koyarken bende ameliyathaneyi yapayım
[18:58:41	]John Freeman used command '/PM Alexander Tv rp yapakmı'.
[18:58:45	][LOOC] Alexander Ivanov: orayada kilit koyulacak
[18:58:53	][LOOC] Morgan Austin: aslında koyayımda ameliyathanede yardım ederim
[18:58:56	]Alexander Ivanov used command '/PM John Freeman gelirsem haber ederim'.
[18:59:01	][LOOC] Morgan Austin: fakat kapı çok kötü
[18:59:02	][LOOC] Alexander Ivanov: gerek yok, teşekkürler
[18:59:07	]Albert Black used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:59:09	][LOOC] Morgan Austin: yardım edeyim la
[18:59:15	][LOOC] Morgan Austin: bizim işimiz değilmi aq
[18:59:19	]John Hector used the 'SMB Teçhizat Dağıtıcısı' vendor.
[18:59:27	][LOOC] Alexander Ivanov: peki
[18:59:33	]Morgan Austin has used a context menu option with the name: vendor_edit
[18:59:35	]Alexander Ivanov has spawned a cmru_card.
[18:59:36	][OOC] John Freeman: bruh
[18:59:40	]Alexander Ivanov has used a context menu option with the name: remove
[18:59:43	]Alexander Ivanov has spawned a cmrulock.
[18:59:43	]John Freeman ran 'Write' on item 'Combine ile İşbirliği,Huzur ve Güven' (#18200)
[18:59:44	]Alexander Ivanov ran 'take' on item 'CMRU Lock' (#18728)
[18:59:44	]Alexander Ivanov has gained a 'CMRU Lock' #18728.
[18:59:46	]John Freeman ran 'Write' on item 'Combine ile İşbirliği,Huzur ve Güven' (#18200)
[18:59:47	]Alexander Ivanov ran 'Place' on item 'CMRU Lock' (#18728)
[18:59:49	][IC] Morgan Austin: Koydum.
[18:59:50	]John Freeman ran 'Write' on item 'Combine ile İşbirliği,Huzur ve Güven' (#18200)
[18:59:56	][IC] Alexander Ivanov: Lock ekledim.
[18:59:58	][IC] Morgan Austin: Loocden yazmayalım.
[19:00:01	][IC] Morgan Austin: Ya.
[19:00:03	][IC] Morgan Austin: Aslında.
[19:00:04	]Alexander Ivanov opened the 'Large Metal Cabinet' #2680 container.
[19:00:06	]Morgan Austin entered observer.
[19:00:06	]Alexander Ivanov closed the 'Large Metal Cabinet' #2680 container.
[19:00:09	]Alexander Ivanov entered observer.
[19:00:10	]Alexander Ivanov exited observer at their location.
[19:00:15	]Morgan Austin exited observer at their location.
[19:00:17	][IC] Morgan Austin: Aga.
[19:00:17	]John Hector used the 'SMB Teçhizat Dağıtıcısı' vendor.
[19:00:19	]John Hector has gained 0 chips.
[19:00:19	]John Hector has gained a 'Flashlight' #18729.
[19:00:19	][IC] Alexander Ivanov: ?
[19:00:21	]Albert Black used the 'SMB Teçhizat Dağıtıcısı' vendor.
[19:00:25	]Albert Black has gained 0 chips.
[19:00:25	]Albert Black has gained a 'Flashlight' #18730.
[19:00:25	][IC] Morgan Austin: Kapıları silmek lazım aslında yenisini koymak lazım.
[19:00:32	][LOOC] Alexander Ivanov: niye
[19:00:34	][IC] Alexander Ivanov: Niye.
[19:00:43	][IC] Morgan Austin: Bak şunla şunun farkını görebilirsin.
[19:00:47	]John Hector ran 'combine' on item 'Tıbbi Çanta' (#17214)
[19:00:52	]Alexander Ivanov has used a context menu option with the name: skin
[19:00:52	]Morgan Austin has fired a toolgun with the name: prop_door
[19:00:54	]John Hector used the 'SMB Teçhizat Dağıtıcısı' vendor.
[19:00:59	]Albert Black opened the 'Large Metal Cabinet' #2680 container.
[19:00:59	]Albert Black closed the 'Large Metal Cabinet' #2680 container.
[19:01:00	]Alexander Ivanov has used a context menu option with the name: skin
[19:01:05	]Alexander Ivanov has used a context menu option with the name: skin
[19:01:11	]John Hector ran 'drop' on item 'Dikişli Kumaş' (#16703)
[19:01:11	]John Hector has lost a 'Dikişli Kumaş' #16703.
[19:01:13	][IC] Morgan Austin: Bunu.
[19:01:15	]John Hector destroyed a 'Dikişli Kumaş' #16703.
[19:01:18	]Albert Black has gained level 6 in the Hız skill.
[19:01:19	][IC] Morgan Austin: Açarken.
[19:01:23	][IC] Morgan Austin: Sessiz açılıyo.
[19:01:26	][IC] Alexander Ivanov: Ses efektinden dolayı mı.
[19:01:31	][IC] Morgan Austin: Birtek oda değil.
[19:01:34	][IC] Morgan Austin: Geri kapatamıyorsun.
[19:01:40	][IC] Alexander Ivanov: O sıkıntı.
[19:01:43	][IC] Morgan Austin: Beklemek gerek sadece.
[19:01:51	][IC] Morgan Austin: Izin ver yenisini koyayım.
[19:01:53	][IC] Alexander Ivanov: Tam yerleştirmeyi ben bilmiyorum, bide başka bir oyuncuya bakmam lazım.
[19:01:59	][IC] Alexander Ivanov: Gitmem ghegrek.
[19:02:00	]Alexander Ivanov entered observer.
[19:02:03	][IC] Morgan Austin: Tamam.
[19:02:03	]Alexander Ivanov exited observer at their location.
[19:02:04	]Alexander Ivanov entered observer.
[19:02:05	][IC] Morgan Austin: Çekilin.
[19:02:08	][IC] Morgan Austin: Şş.
[19:02:09	]Alexander Ivanov exited observer at their location.
[19:02:09	][IC] Morgan Austin: Eşşekler.
[19:02:11	][IC] Alexander Ivanov: John.
[19:02:15	][IC] John Freeman: Heğ.
[19:02:16	]Morgan Austin has used a context menu option with the name: rb655_dissolve
[19:02:22	][IC] Alexander Ivanov: Karakter açıklamasındaki sanata bayılır ibaresini kaldır.
[19:02:27	]Morgan Austin has used a context menu option with the name: rb655_dissolve
[19:02:29	][IC] John Freeman: Neden?
[19:02:29	]Morgan Austin has used a context menu option with the name: rb655_dissolve
[19:02:29	]env_entity_dissolver destroyed a 'Broken Biolock' #18731.
[19:02:41	][IC] Alexander Ivanov: Karakter açıklaması sadece dış görünüşü anlatan birşey.
[19:02:45	][IC] John Freeman: Heğ.
[19:02:47	]Morgan Austin has fired a toolgun with the name: prop_door
[19:02:47	]Morgan Austin has fired a toolgun with the name: prop_door
[19:02:50	][IC] Alexander Ivanov: Çok tanınan önemli biri değ.
[19:02:51	]John Freeman used command '/CharDesc'.
[19:02:52	]Albert Black ran 'take' on item 'Dezenfektan' (#16692)
[19:02:52	]Albert Black has gained a 'Dezenfektan' #16692.
[19:02:53	]Morgan Austin has used a context menu option with the name: rb655_dissolve
[19:02:57	]Albert Black ran 'drop' on item 'Dezenfektan' (#16692)
[19:02:57	]Albert Black has lost a 'Dezenfektan' #16692.
[19:02:58	]Morgan Austin has fired a toolgun with the name: prop_door
[19:03:00	][IC] Alexander Ivanov: Değilsen ekstra birşey ekleme.
[19:03:03	][IC] Alexander Ivanov: Tamamdır.
[19:03:05	]Morgan Austin has fired a toolgun with the name: prop_door
[19:03:06	][IC] Alexander Ivanov: Teşekkürler.
[19:03:06	][IC] John Freeman: Ok bro.
[19:03:10	][IC] John Freeman: Tv rp yapakmı.
[19:03:12	][IC] Albert Black: Birde minimal rasyon lazım.
[19:03:15	][IC] Alexander Ivanov: Olur.
[19:03:17	][IC] Albert Black: Kan almak için.
[19:03:17	]Alexander Ivanov entered observer.
[19:03:21	][IC] John Freeman: Ok ben gine gelem eve.
[19:03:23	]Morgan Austin has fired a toolgun with the name: prop_door
[19:03:26	]John Hector destroyed a 'Dezenfektan' #16692.
[19:03:30	]Morgan Austin has fired a toolgun with the name: prop_door
[19:03:33	]John Freeman ran 'Equip' on item 'Bavul' (#16101)
[19:03:35	]John Freeman ran 'EquipUn' on item 'Bavul' (#16101)
[19:03:48	][IT] Alexander Ivanov: John, uzun bir SMAB vardiyasının ardından eski püskü evine gelmiştir
[19:03:48	]Morgan Austin has fired a toolgun with the name: prop_door
[19:03:53	]Morgan Austin has fired a toolgun with the name: prop_door
[19:03:54	]John Freeman ran 'drop' on item 'Bavul' (#16101)
[19:03:54	]John Freeman has lost a 'Bavul' #16101.
[19:03:58	]Morgan Austin has fired a toolgun with the name: prop_door
[19:04:02	]Morgan Austin has fired a toolgun with the name: prop_door
[19:04:10	][IC] Morgan Austin: Olm bi siktir git amk.
[19:04:17	]Morgan Austin has fired a toolgun with the name: prop_door
[19:04:23	][ME] John Freeman: eldivenlerini çıkarırı
[19:04:24	][IT] Alexander Ivanov: John, radyosunu açar. Bu tarz müzikler Combine rejiminde yasaklanmıştır...
[19:04:35	]Morgan Austin used command '/PM alexander gelsene bi'.
[19:04:41	][ME] John Freeman: un umrunda değildir
[19:04:42	][Y] Morgan Austin: AGA YERINDE DUR BI AMK.
[19:04:44	]Hoo Lee Fuk has connected.
[19:04:48	][IC] Albert Black: Tamamdır.
[19:04:59	]Morgan Austin ran SAM command 'bring' with arguments: 'alexander'
[19:05:00	][ME] John Freeman: beresini çıkarıp masaya koyar
[19:05:01	][LOOC] Alexander Ivanov: mod çağırdı gelcem 2 dk
[19:05:05	][IC] Alexander Ivanov: Roldeydim.
[19:05:08	]John Freeman ran 'drop' on item 'Gri Bere' (#15163)
[19:05:08	]John Freeman has lost a 'Gri Bere' #15163.
[19:05:11	][IC] Alexander Ivanov: Olay ne.
[19:05:22	][IC] Morgan Austin: Burdamıın.
[19:05:23	]Morgan Austin entered observer.
[19:05:25	][OOC] Alexander Ivanov: john admin işi var üzgünüm
[19:05:28	]Morgan Austin exited observer at their location.
[19:05:29	][IC] Alexander Ivanov: Eveet.
[19:05:30	][IC] Morgan Austin: Burdamısın.
[19:05:32	]Alexander Ivanov exited observer at their location.
[19:05:34	][IC] Morgan Austin: Bu kapıyı koyunca.
[19:05:36	][OOC] John Freeman: ok bekleriz
[19:05:37	]Alexander Ivanov entered observer.
[19:05:39	]Hoo Lee Fuk loaded the character 'John Brookly'
[19:05:41	]Morgan Austin has fired a toolgun with the name: prop_door
[19:05:44	]John Brookly is fully healed.
[19:05:46	]Morgan Austin entered observer.
[19:05:47	]Alexander Ivanov exited observer at their location.
[19:05:48	]Morgan Austin exited observer at their location.
[19:05:49	]Morgan Austin entered observer.
[19:05:49	]Morgan Austin exited observer at their location.
[19:05:50	][IC] Alexander Ivanov: Ne lazım.
[19:05:53	][IC] Morgan Austin: Yerin dibine giriyo amk.
[19:06:01	]John Brookly used command '/PM morgan sa'.
[19:06:02	][IC] Morgan Austin: Şu normal kapılar güzel duruyoda.
[19:06:04	][IC] Alexander Ivanov: Kapı error olarak gözükür.
[19:06:09	][IC] Morgan Austin: Yok gözükmez.
[19:06:14	]John Brookly used command '/PM morgan yetkili verir misin'.
[19:06:17	]John Brookly used command '/PM morgan oyun içi'.
[19:06:22	]Morgan Austin has fired a toolgun with the name: prop_door
[19:06:30	]Alexander Ivanov has used a context menu option with the name: skin
[19:06:34	]Alexander Ivanov has used a context menu option with the name: skin
[19:06:38	]Alexander Ivanov has used a context menu option with the name: skin
[19:06:42	][IC] Alexander Ivanov: Skin 7 iyi mi.
[19:06:56	]Morgan Austin has used a context menu option with the name: skin
[19:07:00	]Morgan Austin has used a context menu option with the name: skin
[19:07:02	]Morgan Austin has used a context menu option with the name: skin
[19:07:04	]John Brookly used command '/ActSit'.
[19:07:08	][IC] Morgan Austin: Hastane şeyi veren bir kapı lazım.
[19:07:13	]Morgan Austin has used a context menu option with the name: skin
[19:07:15	]Morgan Austin has used a context menu option with the name: skin
[19:07:22	][IC] Alexander Ivanov: Lock mu.
[19:07:25	][IC] Alexander Ivanov: Skin mi.
[19:07:32	]John Brookly ran SAM command 'asay' with arguments: 'Yetkili rolu verilecekti oyun içi'
[19:07:41	]Morgan Austin used command '/PM brookly veriyorum'.
[19:07:45	]John Brookly used command '/ExitAct'.
[19:07:47	]Morgan Austin ran SAM command 'menu' with arguments: ''
[19:07:52	]John Brookly used command '/PM morgan timam'.
[19:08:06	][IC] Alexander Ivanov: Eet?
[19:09:08	]Alexander Ivanov entered observer.
[19:09:18	]Alexander Ivanov exited observer at their location.
[19:09:20	][IC] Alexander Ivanov: John.
[19:09:22	][IC] John Brookly: He.
[19:09:28	][IC] Alexander Ivanov: Çatıda ne yapıyorsun evladım?
[19:09:33	]Morgan Austin ran SAM command 'setrankid' with arguments: 'STEAM_0:0:479033164' 'mentor_active'
[19:09:34	][IC] John Brookly: Siz ne yapıyordunuz.
[19:09:40	][IC] Alexander Ivanov: Ğsey.
[19:09:42	][IC] Alexander Ivanov: Sey.
[19:09:45	]John Brookly entered observer.
[19:09:46	]John Brookly exited observer.
[19:09:50	][LOOC] John Brookly: yetkili oldum
[19:09:55	][LOOC] John Brookly: onu bekliyordum
[19:09:57	][LOOC] John Brookly: verilmesini
[19:09:57	][LOOC] Alexander Ivanov: o7
[19:09:59	]John Brookly entered observer.
[19:10:00	]Alexander Ivanov entered observer.
[19:10:01	]John Brookly exited observer.
[19:10:01	]John Brookly entered observer.
[19:10:10	][LOOC] Alexander Ivanov: geldim
[19:10:15	][LOOC] John Freeman: ok
[19:10:18	]Morgan Austin entered observer.
[19:10:22	]Morgan Austin exited observer at their location.
[19:10:24	][ME] John Freeman: john televizyonu açar
[19:10:27	]Morgan Austin used command '/PM alexander oldu bence burası'.
[19:10:33	][IT] Alexander Ivanov: John televizyonu açar, görünüşe göre haber kanalı vardır
[19:10:35	]Morgan Austin used command '/PM alexander bu kapı olur'.
[19:10:36	]Morgan Austin entered observer.
[19:10:38	]Alexander Ivanov used command '/PM Morgan roldeyim'.
[19:10:45	]Morgan Austin has used a context menu option with the name: remove
[19:10:48	]Morgan Austin has used a context menu option with the name: rb655_dissolve
[19:10:48	][ME] John Freeman: introyu beklerken üzerini değiştirir
[19:10:50	]Morgan Austin exited observer at their location.
[19:10:50	]John Brookly exited observer at their location.
[19:10:50	]John Brookly entered observer.
[19:10:51	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[19:10:52	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[19:10:53	]John Freeman opened the 'File Cabinet' #2396 container.
[19:10:55	]John Freeman has gained a 'Siyah Tulum' #8039 from a container with the name 'File Cabinet' #2396.
[19:10:57	]John Freeman has gained a 'Siyah tulum pantolonu' #8040 from a container with the name 'File Cabinet' #2396.
[19:10:57	]John Freeman closed the 'File Cabinet' #2396 container.
[19:11:05	]Morgan Austin has fired a toolgun with the name: prop_door
[19:11:12	][IT] Alexander Ivanov: Ekranda, gözlük takan, Hoş bir beyfendi vardır
[19:11:23	]John Brookly opened the 'Refrigerator' #2531 container.
[19:11:25	]John Brookly closed the 'Refrigerator' #2531 container.
[19:11:32	]John Freeman used command '/ActSitLean'.
[19:11:35	]John Freeman used command '/ExitAct'.
[19:11:35	]Morgan Austin has spawned a 'Entity [4559][ix_combinelock_cmru]'.
[19:11:42	]John Freeman used command '/ActSitChair'.
[19:11:44	]Morgan Austin has spawned a 'Entity [4593][ix_combinelock_cmru]'.
[19:11:48	]John Freeman used command '/ExitAct'.
[19:11:57	]John Freeman used command '/ActSitLean'.
[19:12:01	]Morgan Austin entered observer.
[19:12:02	][IT] Alexander Ivanov: Değerli Şehir 24 yurttaşlarına, Tele-Programla departmanı olarak iyi akşamlar diyoruz.
[19:12:05	]Morgan Austin exited observer at their location.
[19:12:11	]Morgan Austin has used a context menu option with the name: rb655_dissolve
[19:12:19	]Albert Black used command '/PM hector 1-troll azalması, 2- atmosferin daha güzel olması, 3-logların kolay tutulması'.
[19:12:29	][IT] Alexander Ivanov: Muhabir - Bu akşam hava eksi 7 Derece olarak kaydedildi, radyasyon seviyesi düşük.
[19:12:30	]Morgan Austin has fired a toolgun with the name: prop_door
[19:12:37	][IC] John Freeman: Hmm.
[19:12:38	]Morgan Austin has spawned a 'Entity [4498][ix_combinelock_cmru]'.
[19:12:40	]John Brookly opened the 'Large Metal Cabinet' #2680 container.
[19:12:41	]John Brookly closed the 'Large Metal Cabinet' #2680 container.
[19:12:45	][IT] Alexander Ivanov: Günün haberlerine geçecek olursak...
[19:12:48	]John Brookly has used a context menu option with the name: wncontainer_checkowner
[19:12:51	]John Brookly admin-searched the 'Large Metal Cabinet' #2680 container.
[19:12:51	]John Brookly has used a context menu option with the name: wncontainer_view
[19:12:52	]John Brookly admin-closed the 'Large Metal Cabinet' #2680 container.
[19:12:53	][IC] John Freeman: Finally change is in the air!
[19:12:54	][IT] Alexander Ivanov: Sivil 
[19:12:55	]Morgan Austin entered observer.
[19:12:55	]Morgan Austin exited observer at their location.
[19:13:09	]Morgan Austin used command '/PM alexander bir kapıya kilidi koydum diğerine koyamadım sen koyabiliyorsan koy'.
[19:13:11	]Morgan Austin ran SAM command 'menu' with arguments: ''
[19:13:24	]erenonel2007 has connected.
[19:13:26	][IT] Alexander Ivanov: Combine Sivil Yönetim kabinesi, Şehir 24'teki ekonomi hakkında konuştu
[19:13:40	][IC] John Freeman: This'll do nicely!
[19:13:43	]Morgan Austin entered observer.
[19:13:54	]Morgan Austin used command '/PM alexander ben role geçiyorum'.
[19:14:03	]John Brookly opened the 'Gazetecilik Araç-Gereçler' #2299 container.
[19:14:04	]John Brookly closed the 'Gazetecilik Araç-Gereçler' #2299 container.
[19:14:05	][IT] Alexander Ivanov: Genişletilmiş işçi hakları ve yeni ekonomik politikalardan bahsedildi
[19:14:09	]John Brookly has used a context menu option with the name: wncontainer_checkowner
