[01:12:23	]Mersa has connected.
[15:38:17	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:18	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:21	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:22	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:24	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:25	]Alvaro De Luca has spawned 'models/props_interiors/ElevatorShaft_Door01a.mdl'.
[15:38:28	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:30	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:46	]Alvaro De Luca has enabled persistence for 'models/props_interiors/elevatorshaft_door01a.mdl'.
[15:38:46	]Alvaro De Luca has used a context menu option with the name: persist
[15:38:47	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:49	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:54	]Alvaro De Luca has spawned 'models/props_building_details/Storefront_Template001a_Bars.mdl'.
[15:38:56	]Stan Marble has spawned 'models/env/decor/plant_decofern/plant_decofern.mdl'.
[15:38:58	]Alvaro De Luca has spawned 'models/props_interiors/VendingMachineSoda01a_door.mdl'.
[15:39:04	]Stan Marble has spawned 'models/env/decor/plant_decofern/plant_decofern.mdl'.
[15:39:09	]Stan Marble has enabled persistence for 'models/env/decor/plant_decofern/plant_decofern.mdl'.
[15:39:09	]Stan Marble has used a context menu option with the name: persist
[15:39:11	]Stan Marble has enabled persistence for 'models/env/decor/plant_decofern/plant_decofern.mdl'.
[15:39:11	]Stan Marble has used a context menu option with the name: persist
[15:39:12	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:39:17	]Stan Marble has spawned 'models/props_interiors/trashcan01.mdl'.
[15:39:23	]Stan Marble has enabled persistence for 'models/props_interiors/trashcan01.mdl'.
[15:39:23	]Stan Marble has used a context menu option with the name: persist
[15:39:27	]Stan Marble created a 'Metal Çöp Kutusu' container.
[15:39:27	]Stan Marble has used a context menu option with the name: wncontainer_create
[15:39:33	]Stan Marble opened the 'Metal Çöp Kutusu' #6867 container.
[15:39:35	]Stan Marble closed the 'Metal Çöp Kutusu' #6867 container.
[15:39:43	]Alvaro De Luca has enabled persistence for 'models/props_interiors/vendingmachinesoda01a_door.mdl'.
[15:39:43	]Alvaro De Luca has used a context menu option with the name: persist
[15:39:45	]Stan Marble opened the 'Metal Çöp Kutusu' #6867 container.
[15:39:46	]Stan Marble closed the 'Metal Çöp Kutusu' #6867 container.
[15:39:51	]Alvaro De Luca has disabled persistence for 'models/props_interiors/vendingmachinesoda01a_door.mdl'.
[15:39:51	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:40:00	]Stan Marble has spawned 'models/props_downtown/bar_long_endcorner.mdl'.
[15:40:05	]Alvaro De Luca has enabled persistence for 'models/props_interiors/vendingmachinesoda01a_door.mdl'.
[15:40:05	]Alvaro De Luca has used a context menu option with the name: persist
[15:40:08	]Alvaro De Luca has disabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[15:40:08	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:40:12	]Stan Marble has enabled persistence for 'models/props_downtown/bar_long_endcorner.mdl'.
[15:40:12	]Stan Marble has used a context menu option with the name: persist
[15:40:13	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[15:40:13	]Alvaro De Luca has used a context menu option with the name: persist
[15:40:15	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:18	]Stan Marble has fired a toolgun with the name: remover
[15:40:18	]Stan Marble has fired a toolgun with the name: remover
[15:40:18	]Stan Marble has fired a toolgun with the name: remover
[15:40:23	]Stan Marble has spawned 'models/props_interiors/dining_table_round.mdl'.
[15:40:28	]Alvaro De Luca has spawned a notepad.
[15:40:30	]Alvaro De Luca ran 'take' on item 'Not Defteri' (#71517)
[15:40:30	]Alvaro De Luca has gained a 'Not Defteri' #71517.
[15:40:32	]Alvaro De Luca ran 'Write' on item 'Not Defteri' (#71517)
[15:40:32	]Stan Marble has enabled persistence for 'models/props_interiors/dining_table_round.mdl'.
[15:40:32	]Stan Marble has used a context menu option with the name: persist
[15:40:43	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:44	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:46	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:48	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:52	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:55	]Stan Marble has fired a toolgun with the name: duplicator
[15:40:58	]Stan Marble has fired a toolgun with the name: duplicator
[15:41:04	]Stan Marble has spawned 'models/props_urban/light_fixture01.mdl'.
[15:41:07	]Hilbert Ritter is no longer afk. Total time spent AFK: 885
[15:41:11	]Stan Marble has used a context menu option with the name: skin
[15:41:21	]Stan Marble has fired a toolgun with the name: remover
[15:41:21	]Stan Marble has fired a toolgun with the name: remover
[15:41:22	]Alvaro De Luca ran 'drop' on item 'YAPILACAKLAR' (#71517)
[15:41:22	]Alvaro De Luca has lost a 'YAPILACAKLAR' #71517.
[15:41:36	]Hilbert Ritter exited observer at their location.
[15:41:42	]Stan Marble has spawned 'models/Highrise/potted_plant_05.mdl'.
[15:41:43	]Victorian loaded the character 'Agatha Gard'
[15:41:50	]Agatha Gard has lost a '20rnd FiveSeven-şarjörü' #70880.
[15:41:50	]Agatha Gard has gained a '20rnd FiveSeven-şarjörü' #70879.
[15:41:50	]Agatha Gard has gained a '20rnd FiveSeven-şarjörü' #70880.
[15:41:50	]Agatha Gard has lost a '20rnd FiveSeven-şarjörü' #70879.
[15:41:50	]Agatha Gard has gained a '20rnd FiveSeven-şarjörü' #70879.
[15:41:50	]Agatha Gard has lost a '20rnd FiveSeven-şarjörü' #70880.
[15:41:54	]Agatha Gard entered observer.
[15:41:57	]Alvaro De Luca ran 'Write' on item 'YAPILACAKLAR' (#71517)
[15:41:58	]Stan Marble has enabled persistence for 'models/highrise/potted_plant_05.mdl'.
[15:41:58	]Stan Marble has used a context menu option with the name: persist
[15:42:02	]Agatha Gard has gained a '20rnd FiveSeven-şarjörü' #70880.
[15:42:02	]Agatha Gard has lost a '20rnd FiveSeven-şarjörü' #70879.
[15:42:02	]Agatha Gard has gained a '20rnd FiveSeven-şarjörü' #70879.
[15:42:02	]Agatha Gard has lost a '20rnd FiveSeven-şarjörü' #70880.
[15:42:13	]Alvaro De Luca entered observer.
[15:42:15	]Stan Marble has fired a toolgun with the name: remover
[15:42:16	]Stan Marble has fired a toolgun with the name: remover
[15:42:16	]Stan Marble has fired a toolgun with the name: remover
[15:42:22	]Stan Marble has spawned a 'Entity [4806][arcade_pacman]'.
[15:42:23	]Agatha Gard exited observer at their location.
[15:42:23	]Alvaro De Luca exited observer at their location.
[15:42:24	]Agatha Gard entered observer.
[15:42:26	]Alvaro De Luca entered observer.
[15:42:33	]Stan Marble has enabled persistence for 'models/freeman/arcade_pacman.mdl'.
[15:42:33	]Stan Marble has used a context menu option with the name: persist
[15:42:34	]Alvaro De Luca exited observer at their location.
[15:42:45	]Alvaro De Luca has disabled persistence for 'models/combine_apc_destroyed_gib02.mdl'.
[15:42:45	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:42:50	]Alvaro De Luca has used a context menu option with the name: remove
[15:42:51	]Alvaro De Luca has disabled persistence for 'models/combine_apc_destroyed_gib05.mdl'.
[15:42:51	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:42:52	]Alvaro De Luca has used a context menu option with the name: remove
[15:42:54	]Alvaro De Luca has disabled persistence for 'models/combine_apc_destroyed_gib03.mdl'.
[15:42:54	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:42:55	]Alvaro De Luca has used a context menu option with the name: remove
[15:43:00	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib05.mdl'.
[15:43:24	]Alvaro De Luca entered observer.
[15:43:28	]Alvaro De Luca has used a context menu option with the name: remove
[15:43:29	]Alvaro De Luca has used a context menu option with the name: remove
[15:43:32	]Alvaro De Luca exited observer at their location.
[15:43:35	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib05.mdl'.
[15:43:42	]Alvaro De Luca has used a context menu option with the name: rb655_dissolve
[15:43:51	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib02.mdl'.
[15:43:51	]Stan Marble entered observer.
[15:43:56	]Agatha Gard exited observer at their location.
[15:44:02	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib03.mdl'.
[15:44:05	]Agatha Gard entered observer.
[15:44:07	]Stan Marble exited observer.
[15:44:13	]Alvaro De Luca entered observer.
[15:44:15	]Agatha Gard has used a context menu option with the name: remove
[15:44:16	]Agatha Gard has used a context menu option with the name: remove
[15:44:16	]Mersa (STEAM_0:0:188549543) has disconnected.
[15:44:17	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib03.mdl'.
[15:44:17	]Alvaro De Luca has used a context menu option with the name: persist
[15:44:19	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib04.mdl'.
[15:44:31	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib04.mdl'.
[15:44:31	]Alvaro De Luca has used a context menu option with the name: persist
[15:44:36	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib04.mdl'.
[15:44:40	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib04.mdl'.
[15:44:40	]Alvaro De Luca has used a context menu option with the name: persist
[15:44:41	]Alvaro De Luca exited observer at their location.
[15:44:44	]Agatha Gard used command '/Staff burası rebel base mi sahibi var mı'.
[15:44:46	]Alvaro De Luca entered observer.
[15:44:48	]Agatha Gard has used a context menu option with the name: ixpropviewowner
[15:44:50	]Agatha Gard has used a context menu option with the name: ixpropviewowner
[15:44:54	]Agatha Gard opened the 'Büyük Metal Dolap' #6500 container.
[15:44:58	]Agatha Gard closed the 'Büyük Metal Dolap' #6500 container.
[15:45:03	]Alvaro De Luca used command '/Staff yok burası K A R A B O R S A C I A L V A R O'.
[15:45:09	]Alvaro De Luca used command '/Staff rebel basesini yana yapcaklar galba'.
[15:45:11	]Agatha Gard used command '/Staff 2dk gel bi yanıma'.
[15:45:15	]Agatha Gard exited observer at their location.
[15:45:15	]Agatha Gard entered observer.
[15:45:16	]Agatha Gard exited observer at their location.
[15:45:16	]Agatha Gard entered observer.
[15:45:16	]Agatha Gard exited observer at their location.
[15:45:16	]Agatha Gard entered observer.
[15:45:17	]Agatha Gard exited observer at their location.
[15:45:17	]Agatha Gard entered observer.
[15:45:17	]Agatha Gard exited observer at their location.
[15:45:17	]Agatha Gard entered observer.
[15:45:18	]Agatha Gard exited observer at their location.
[15:45:18	]Alvaro De Luca ran SAM command 'goto' with arguments: 'aga'
[15:45:18	]Agatha Gard entered observer.
[15:45:21	]Alvaro De Luca exited observer at their location.
[15:45:22	]Alvaro De Luca entered observer.
[15:45:22	]Alvaro De Luca exited observer at their location.
[15:45:22	]Alvaro De Luca entered observer.
[15:45:23	]Agatha Gard used command '/Staff burası'.
[15:45:33	]Alvaro De Luca used command '/Staff ney'.
[15:45:38	]Agatha Gard used command '/Staff birine ait mi'.
[15:45:47	]Alvaro De Luca used command '/Staff yok bi event için kullanmıştık bitti'.
[15:45:55	]Agatha Gard used command '/Staff tamamdır'.
[15:45:59	]Alvaro De Luca ran SAM command 'goto' with arguments: 'apf'
[15:46:03	]Alvaro De Luca exited observer at their location.
[15:46:04	]Agatha Gard exited observer at their location.
[15:46:17	]Alvaro De Luca entered observer.
[15:46:21	]Alvaro De Luca used command '/Staff afk'.
[15:49:32	]DavşanAbi has connected.
[15:49:58	]Agatha Gard entered observer.
[15:50:07	]Agatha Gard exited observer at their location.
[15:50:12	]Agatha Gard entered observer.
[15:50:27	]Agatha Gard exited observer at their location.
[15:50:30	]Agatha Gard entered observer.
[15:50:46	]Agatha Gard exited observer at their location.
[15:50:50	]Agatha Gard entered observer.
[15:50:57	]Agatha Gard exited observer at their location.
[15:50:58	]Agatha Gard entered observer.
[15:51:03	]Agatha Gard exited observer at their location.
[15:51:04	]Agatha Gard entered observer.
[15:51:04	]Agatha Gard exited observer at their location.
[15:51:05	]Agatha Gard entered observer.
[15:51:05	]Agatha Gard exited observer at their location.
[15:51:06	]Agatha Gard entered observer.
[15:51:07	]Agatha Gard exited observer at their location.
[15:51:08	]Agatha Gard entered observer.
[15:51:25	]Agatha Gard has used a context menu option with the name: ixpropviewowner
[15:51:27	]Agatha Gard has used a context menu option with the name: remove
[15:51:36	]Alvaro De Luca has gone afk.
[15:51:37	]Agatha Gard has used a context menu option with the name: ixpropviewowner
[15:51:40	]Agatha Gard has used a context menu option with the name: remove
[15:52:00	]Agatha Gard has used a context menu option with the name: remove
[15:52:02	]Agatha Gard has used a context menu option with the name: remove
[15:52:16	]Agatha Gard exited observer at their location.
[15:52:17	]Agatha Gard entered observer.
[15:52:17	]Agatha Gard exited observer at their location.
[15:52:19	]Agatha Gard entered observer.
[15:52:19	]Agatha Gard exited observer at their location.
[15:52:21	]Agatha Gard entered observer.
[15:52:21	]Agatha Gard exited observer at their location.
[15:52:21	]Agatha Gard entered observer.
[15:52:22	]Agatha Gard exited observer at their location.
[15:52:22	]Agatha Gard has taken 8 damage from worldspawn.
[15:52:22	]Agatha Gard entered observer.
[15:52:23	]Agatha Gard exited observer at their location.
[15:52:23	]Agatha Gard entered observer.
[15:52:23	]Agatha Gard exited observer at their location.
[15:52:25	]Agatha Gard entered observer.
[15:52:25	]Agatha Gard exited observer at their location.
[15:52:27	]Agatha Gard entered observer.
[15:52:28	]Agatha Gard exited observer at their location.
[15:52:30	]Agatha Gard entered observer.
[15:52:30	]Agatha Gard exited observer at their location.
[15:52:31	]Agatha Gard entered observer.
[15:52:31	]Agatha Gard exited observer at their location.
[15:52:31	]Agatha Gard entered observer.
[15:52:32	]Agatha Gard exited observer at their location.
[15:52:32	]Agatha Gard entered observer.
[15:52:32	]Agatha Gard exited observer at their location.
[15:52:33	]Agatha Gard entered observer.
[15:52:35	]Agatha Gard exited observer at their location.
[15:52:35	]Agatha Gard entered observer.
[15:52:36	]Agatha Gard exited observer at their location.
[15:52:36	]Agatha Gard entered observer.
[15:52:37	]Agatha Gard exited observer at their location.
[15:52:37	]Agatha Gard entered observer.
[15:52:37	]Agatha Gard exited observer at their location.
[15:52:39	]Agatha Gard entered observer.
[15:52:39	]Agatha Gard exited observer at their location.
[15:52:39	]Agatha Gard entered observer.
[15:52:40	]Agatha Gard exited observer at their location.
[15:52:40	]Agatha Gard entered observer.
[15:52:40	]Agatha Gard exited observer at their location.
[15:52:41	]Agatha Gard entered observer.
[15:52:41	]Agatha Gard exited observer at their location.
[15:52:42	]Agatha Gard entered observer.
[15:52:42	]Agatha Gard exited observer at their location.
[15:52:42	]Agatha Gard entered observer.
[15:52:43	]Agatha Gard exited observer at their location.
[15:52:43	]Agatha Gard entered observer.
[15:52:44	]Agatha Gard exited observer at their location.
[15:52:44	]Agatha Gard entered observer.
[15:52:45	]Agatha Gard exited observer at their location.
[15:52:45	]Agatha Gard entered observer.
[15:52:45	]Agatha Gard exited observer at their location.
[15:52:45	]Agatha Gard entered observer.
[15:52:46	]Agatha Gard exited observer at their location.
[15:52:48	]Agatha Gard entered observer.
[15:52:48	]Agatha Gard exited observer at their location.
[15:52:49	]Agatha Gard entered observer.
[15:52:49	]Agatha Gard exited observer at their location.
[15:52:49	]Agatha Gard entered observer.
[15:52:50	]Agatha Gard exited observer at their location.
[15:52:50	]Agatha Gard entered observer.
[15:52:50	]Agatha Gard exited observer at their location.
[15:52:51	]Agatha Gard entered observer.
[15:52:51	]Agatha Gard exited observer at their location.
[15:52:52	]Agatha Gard entered observer.
[15:52:52	]Agatha Gard exited observer at their location.
[15:52:54	]Agatha Gard entered observer.
[15:52:54	]Agatha Gard exited observer at their location.
[15:52:55	]Agatha Gard entered observer.
[15:53:06	]Alvaro De Luca is no longer afk. Total time spent AFK: 385
[15:53:17	]Agatha Gard ran SAM command 'hp' with arguments: 'Agatha' '100'
[15:53:18	]Agatha Gard is fully healed.
[15:53:19	]Agatha Gard exited observer at their location.
[15:53:19	]Agatha Gard entered observer.
[15:53:20	]Agatha Gard exited observer at their location.
[15:53:22	]Agatha Gard entered observer.
[15:53:37	]Agatha Gard has spawned 'models/props/cs_militia/couch.mdl'.
[15:53:41	]Agatha Gard has spawned 'models/props/de_inferno/furniturecouch001a.mdl'.
[15:53:56	]Agatha Gard has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[15:54:03	]Agatha Gard has used a context menu option with the name: ixpropviewowner
[15:54:04	]Agatha Gard has used a context menu option with the name: remove
[15:54:06	]Agatha Gard has used a context menu option with the name: remove
[15:54:10	]Agatha Gard ran 'take' on item 'Rasyon' (#71518)
[15:54:10	]Agatha Gard has gained a 'Rasyon' #71518.
[15:54:14	]Agatha Gard ran 'Open' on item 'Rasyon' (#71518)
[15:54:15	]Agatha Gard has gained a 'Yapay Macun' #71519.
[15:54:15	]Agatha Gard has gained a 'Breen'in Suyu' #71520.
[15:54:16	]Agatha Gard ran 'Consume' on item 'Breen'in Suyu' (#71520)
[15:54:16	]Agatha Gard has wasted a level -2 long boost in Zeka (current: -2; target: 0).
[15:54:16	]Agatha Gard has wasted a level -1 long boost in Algı (current: -1; target: 0).
[15:54:16	]Agatha Gard has gained a 'Boş Breen'in Suyu' #71522.
[15:54:38	]Alvaro De Luca exited observer at their location.
[15:54:40	]Alvaro De Luca has spawned 'models/props_c17/Lockers001a.mdl'.
[15:54:46	]Agatha Gard has spawned 'models/props_phx/games/chess/white_rook.mdl'.
[15:55:04	]Agatha Gard exited observer at their location.
[15:55:07	]Agatha Gard entered observer.
[15:55:13	]Alvaro De Luca has enabled persistence for 'models/props_c17/lockers001a.mdl'.
[15:55:13	]Alvaro De Luca has used a context menu option with the name: persist
[15:55:15	]Alvaro De Luca created a 'Dolap' container.
[15:55:15	]Alvaro De Luca has used a context menu option with the name: wncontainer_create
[15:55:20	]Alvaro De Luca has set the 'Dolap' container (#6868) to private, owned by 'character[1152]'.
[15:55:20	]Alvaro De Luca has used a context menu option with the name: wncontainer_setprivate
[15:55:24	]Agatha Gard exited observer at their location.
[15:55:25	]Alvaro De Luca has set the password of the 'Dolap' container (#6868).
[15:55:25	]Alvaro De Luca has used a context menu option with the name: wncontainer_setpassword
[15:55:27	]Agatha Gard entered observer.
[15:55:29	]Alvaro De Luca opened the 'Dolap' #6868 container.
[15:55:38	]Agatha Gard has used a context menu option with the name: door_lockunlock
[15:55:41	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70046 to a container with the name 'Dolap' #6868.
[15:55:42	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70043 to a container with the name 'Dolap' #6868.
[15:55:46	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70031 to a container with the name 'Dolap' #6868.
[15:55:47	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70045 to a container with the name 'Dolap' #6868.
[15:55:47	]Agatha Gard ran 'drop' on item 'Arıtıcı' (#70847)
[15:55:47	]Agatha Gard has lost a 'Arıtıcı' #70847.
[15:55:47	]Alvaro De Luca has transferred a 'Soda Bob Sürprizi' #71033 to a container with the name 'Dolap' #6868.
[15:55:48	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70039 to a container with the name 'Dolap' #6868.
[15:55:50	]Agatha Gard ran 'drop' on item 'Çelik' (#70793)
[15:55:50	]Agatha Gard has lost a 'Çelik' #70793.
[15:55:50	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70044 to a container with the name 'Dolap' #6868.
[15:55:52	]Alvaro De Luca has gained a 'Soda Bob Sürprizi' #71033 from a container with the name 'Dolap' #6868.
[15:55:53	]Alvaro De Luca has transferred a 'Çiğ Headcrab Eti' #70022 to a container with the name 'Dolap' #6868.
[15:55:55	]Alvaro De Luca closed the 'Dolap' #6868 container.
[15:56:01	]Alvaro De Luca ran 'Consume' on item 'Bira' (#71026)
[15:56:01	]Alvaro De Luca has gained a level 2 long boost in Güç.
[15:56:01	]Alvaro De Luca has gained a level -1 long boost in Zeka.
[15:56:01	]Alvaro De Luca has gained a 'Boş Bira Şişesi' #71523.
[15:56:05	]Agatha Gard ran 'Consume' on item 'Yapay Macun' (#71519)
[15:56:05	]Agatha Gard has gained a 'Boş Kavanoz' #71524.
[15:56:06	]Agatha Gard ran 'drop' on item 'Boş Kavanoz' (#71524)
[15:56:06	]Agatha Gard has lost a 'Boş Kavanoz' #71524.
[15:56:10	]Agatha Gard ran 'drop' on item 'Boş Breen'in Suyu' (#71522)
[15:56:10	]Agatha Gard has lost a 'Boş Breen'in Suyu' #71522.
[15:56:12	]Alvaro De Luca has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[15:56:26	]Alvaro De Luca has spawned 'models/props_c17/FurnitureShelf002a.mdl'.
[15:56:41	]Alvaro De Luca has enabled persistence for 'models/props_c17/furnitureshelf002a.mdl'.
[15:56:41	]Alvaro De Luca has used a context menu option with the name: persist
[15:56:45	]Agatha Gard has spawned 'models/props_phx/games/chess/black_king.mdl'.
[15:56:51	]Alvaro De Luca entered observer.
[15:56:58	]Agatha Gard used command '/Staff rumeli club alcak var mı'.
[15:59:26	]Agatha Gard has spawned a 'Entity [5009][ix_workerk_electric]'.
[15:59:33	]Agatha Gard has spawned a 'Entity [5009][ix_workerk_water]'.
[15:59:37	]Agatha Gard has spawned a 'Entity [5026][ix_workerk_gas]'.
[15:59:45	]Agatha Gard has spawned a 'Entity [5009][stormfox_cs_candle]'.
[15:59:46	]Alvaro De Luca ran 'Consume' on item 'Kavrulmuş Headcrab Fileto' (#71030)
[15:59:46	]Alvaro De Luca has gained a level 2 long boost in Çeviklik.
[15:59:48	]Agatha Gard has spawned a 'Entity [5026][stormfox_weekweather]'.
[15:59:54	]Agatha Gard has spawned a 'Entity [5026][stormfox_oil_lamp]'.
[15:59:56	]Agatha Gard has spawned a 'Entity [5027][stormfox_cs_lantern2]'.
[15:59:57	]Alvaro De Luca used command '/Staff sanmam'.
[16:00:00	]Agatha Gard exited observer at their location.
[16:00:06	]Agatha Gard entered observer.
[16:00:22	]Agatha Gard exited observer at their location.
[16:00:26	]Agatha Gard entered observer.
[16:00:27	]Agatha Gard exited observer at their location.
[16:00:49	]Agatha Gard entered observer.
[16:00:53	]Agatha Gard exited observer at their location.
[16:00:59	]Agatha Gard entered observer.
[16:01:01	]Agatha Gard exited observer at their location.
[16:01:10	]Agatha Gard entered observer.
[16:01:11	]Agatha Gard exited observer at their location.
[16:01:12	]Agatha Gard entered observer.
[16:01:12	]Agatha Gard exited observer at their location.
[16:01:16	]Alvaro De Luca exited observer at their location.
[16:01:19	]Agatha Gard entered observer.
[16:01:21	]Alvaro De Luca has spawned 'models/props_junk/cardboard_box001a.mdl'.
[16:01:24	]Alvaro De Luca has spawned 'models/props_junk/cardboard_box004a.mdl'.
[16:01:39	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:39	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:39	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:40	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:40	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:40	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:40	]Alvaro De Luca entered observer.
[16:01:42	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:42	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:42	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:43	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:44	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:44	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:44	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:44	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:45	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:45	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:45	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:45	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:45	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:46	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:46	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:46	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:47	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:47	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:47	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:47	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:48	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:48	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:48	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:48	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:48	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:48	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:49	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:49	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:49	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:49	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:49	]Alvaro De Luca has fired a toolgun with the name: remover
[16:01:51	]Alvaro De Luca exited observer at their location.
[16:01:56	]Alvaro De Luca has spawned 'models/props_wasteland/prison_shelf002a.mdl'.
[16:01:57	]Agatha Gard has used a context menu option with the name: remove
[16:01:59	]Agatha Gard exited observer at their location.
[16:02:00	]Agatha Gard entered observer.
[16:02:00	]Alvaro De Luca entered observer.
[16:02:06	]Agatha Gard exited observer at their location.
[16:02:09	]Agatha Gard entered observer.
[16:02:10	]Agatha Gard exited observer at their location.
[16:02:12	]Agatha Gard has spawned a 'Entity [3157][stormfox_cs_candle_small]'.
[16:02:14	]Agatha Gard has spawned a 'Entity [4889][env_atmosphere]'.
[16:02:21	]Agatha Gard has used a context menu option with the name: skin
[16:02:26	]Agatha Gard has spawned a 'Entity [4889][stormfox_oil_lamp]'.
[16:03:21	]Agatha Gard has spawned 'models/props/cs_office/paperbox_pile_01.mdl'.
[16:03:26	]Agatha Gard has spawned 'models/props/cs_office/offpaintingd.mdl'.
[16:03:31	]Agatha Gard has spawned 'models/props/cs_office/offpaintingd.mdl'.
[16:03:39	]Agatha Gard has spawned 'models/props/cs_office/offcorkboarda.mdl'.
[16:03:47	]Agatha Gard has spawned 'models/props/cs_office/sofa.mdl'.
[16:04:21	]Agatha Gard has spawned 'models/props_phx/construct/wood/wood_boardx1.mdl'.
[16:04:24	]Agatha Gard has spawned 'models/props/de_inferno/furniturecupboard001a.mdl'.
[16:04:29	]Agatha Gard has spawned 'models/props_interiors/corkboardverticle01.mdl'.
[16:04:48	]Agatha Gard entered observer.
[16:04:52	]Agatha Gard exited observer at their location.
[16:06:16	]Agatha Gard has added static text: Bu kapının ötesinde, Şehirdeki Illegal hayat başlıyor. Memurlar sizi burada bulursa, tutuklanabilirsiniz
[16:06:16	]Agatha Gard used command '/AdminSceneText Bu kapının ötesinde, Şehirdeki Illegal hayat başlıyor. Memurlar sizi burada bulursa, tutuklanabilirsiniz'.
[16:06:17	]Agatha Gard entered observer.
[16:06:20	]Agatha Gard exited observer at their location.
[16:06:30	]Agatha Gard entered observer.
[16:06:32	]Agatha Gard exited observer at their location.
[16:07:06	]Alvaro De Luca has gone afk.
[16:07:51	]Agatha Gard entered observer.
[16:10:56	]DavşanAbi loaded the character 'Frank Furt'
[16:11:00	]Frank Furt entered observer.
[16:11:01	]Frank Furt is fully healed.
[16:11:16	]DavşanAbi has unloaded their "Frank Furt" character.
[16:11:26	]DavşanAbi loaded the character 'Noir Lime'
