[12:52:57	]Lynx has connected.
[13:53:31	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:31	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:32	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:33	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:35	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:36	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:36	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:36	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:36	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:36	]Harry Gutenberg has fired a toolgun with the name: remover
[13:53:43	]Harry Gutenberg exited observer at their location.
[13:53:44	]Harry Gutenberg opened the 'Metal Çöp Kutusu' #3654 container.
[13:53:44	]Harry Gutenberg closed the 'Metal Çöp Kutusu' #3654 container.
[13:53:46	]Harry Gutenberg opened the 'Metal Çöp Kutusu' #3654 container.
[13:53:49	]Harry Gutenberg closed the 'Metal Çöp Kutusu' #3654 container.
[13:53:53	]Harry Gutenberg entered observer.
[13:54:04	]Harry Gutenberg exited observer at their location.
[13:54:12	]Harry Gutenberg entered observer.
[13:55:14	]Harry Gutenberg exited observer at their location.
[13:55:16	]Harry Gutenberg entered observer.
[13:55:47	]Harry Gutenberg exited observer at their location.
[13:55:48	]Harry Gutenberg entered observer.
[13:55:49	]Harry Gutenberg exited observer at their location.
[13:56:08	]Harry Gutenberg entered observer.
[13:56:50	]Harry Gutenberg exited observer at their location.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:11	]Harry Gutenberg has taken 1 damage from door_lock_1.
[13:57:29	]Harry Gutenberg used command '/CharGetHealing Harry'.
[13:57:43	][IC] Harry Gutenberg: !heal me.
[13:57:47	][IC] Harry Gutenberg: !heal harry.
[13:57:49	]Harry Gutenberg entered observer.
[13:58:37	]Harry Gutenberg exited observer at their location.
[13:59:15	]Harry Gutenberg has spawned 'models/props_combine/breenbust.mdl'.
[14:01:03	]Lynx (STEAM_0:1:578875274) has disconnected (timed out).
[14:02:53	]Lynx has connected.
[14:03:43	]Lynx loaded the character 'Harry Gutenberg'
[14:03:56	]Harry Gutenberg has enabled persistence for 'models/props_combine/breenbust.mdl'.
[14:03:56	]Harry Gutenberg has used a context menu option with the name: persist
[14:04:22	]Harry Gutenberg has spawned a 'Entity [2874][stormfox_digitalclock]'.
[14:04:39	]Harry Gutenberg entered observer.
[14:04:45	]Harry Gutenberg has enabled persistence for 'models/hunter/blocks/cube025x025x025.mdl'.
[14:04:45	]Harry Gutenberg has used a context menu option with the name: persist
[14:04:49	]Harry Gutenberg exited observer at their location.
[14:04:51	]Harry Gutenberg has spawned a 'Entity [2875][stormfox_clock]'.
[14:05:15	]Harry Gutenberg entered observer.
[14:05:28	]Harry Gutenberg has enabled persistence for 'models/props_trainstation/trainstation_clock001.mdl'.
[14:05:28	]Harry Gutenberg has used a context menu option with the name: persist
[14:06:36	]Harry Gutenberg exited observer at their location.
[14:06:46	]Harry Gutenberg entered observer.
[14:06:48	]Harry Gutenberg exited observer at their location.
[14:06:54	]Harry Gutenberg entered observer.
[14:08:36	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29293)
[14:12:55	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29250)
[14:14:05	]Harry Gutenberg exited observer at their location.
[14:14:07	]Harry Gutenberg entered observer.
[14:15:54	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29293)
[14:20:02	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29294)
[14:20:31	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29293)
[14:20:42	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29293)
[14:20:54	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29192)
[14:20:58	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29192)
[14:21:00	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29192)
[14:21:02	]Harry Gutenberg ran 'Write' on item 'City 17 Genelgesi:' (#29192)
[14:21:42	]Harry Gutenberg exited observer at their location.
[14:21:46	]Harry Gutenberg entered observer.
[14:21:49	]Harry Gutenberg exited observer at their location.
[14:21:50	]Harry Gutenberg opened the 'Large Metal Cabinet' #3658 container.
[14:21:55	]Harry Gutenberg closed the 'Large Metal Cabinet' #3658 container.
[14:21:56	]Harry Gutenberg opened the 'Large Metal Cabinet' #3659 container.
[14:21:59	]Harry Gutenberg closed the 'Large Metal Cabinet' #3659 container.
[14:22:00	]Harry Gutenberg opened the 'Large Metal Cabinet' #3660 container.
[14:22:02	]Harry Gutenberg closed the 'Large Metal Cabinet' #3660 container.
[14:22:03	]Harry Gutenberg entered observer.
[14:23:21	]Harry Gutenberg has spawned 'models/props_office/commercial_kitchen_table_001.mdl'.
[14:23:21	]Harry Gutenberg exited observer at their location.
[14:23:34	]Harry Gutenberg has disabled persistence for 'models/props_unique/hospital/iv_pole.mdl'.
[14:23:34	]Harry Gutenberg has used a context menu option with the name: persist_end
[14:23:45	]Harry Gutenberg entered observer.
[14:23:47	]Harry Gutenberg exited observer at their location.
[14:23:54	]Harry Gutenberg entered observer.
[14:24:18	]Harry Gutenberg exited observer at their location.
[14:24:23	]Harry Gutenberg entered observer.
[14:24:27	]Harry Gutenberg exited observer at their location.
[14:24:31	]Harry Gutenberg entered observer.
[14:26:07	]Lynx (STEAM_0:1:578875274) has disconnected.
[15:29:45	]Victorian has connected.
[15:30:56	]Victorian loaded the character 'Fikret Saric'
[15:31:06	]Fikret Saric entered observer.
[15:31:12	]Fikret Saric exited observer at their location.
[15:31:16	]Fikret Saric entered observer.
[15:31:29	]Fikret Saric exited observer at their location.
[15:31:30	]Fikret Saric entered observer.
[15:31:31	]Fikret Saric exited observer at their location.
[15:31:32	]Fikret Saric entered observer.
[15:31:48	]Fikret Saric exited observer at their location.
[15:31:52	]Fikret Saric entered observer.
[15:32:04	]Fikret Saric exited observer at their location.
[15:32:05	]Fikret Saric entered observer.
[15:32:07	]Fikret Saric exited observer at their location.
[15:32:10	]Fikret Saric entered observer.
[15:32:16	]Fikret Saric exited observer at their location.
[15:32:25	]Fikret Saric has spawned 'models/sickness/bk_booth2.mdl'.
[15:32:59	]Fikret Saric has spawned 'models/props_unique/hospital/exam_table.mdl'.
[15:33:00	]Fikret Saric has spawned 'models/props_unique/wheelchair01.mdl'.
[15:33:17	]Fikret Saric entered observer.
[15:33:48	]Fikret Saric has spawned 'models/props_interiors/table_picnic.mdl'.
[15:33:50	]Fikret Saric has spawned 'models/props/de_inferno/fountain.mdl'.
[15:33:54	]Fikret Saric has spawned 'models/sickness/bk_booth2.mdl'.
[15:34:02	]Fikret Saric exited observer at their location.
[15:34:04	]Fikret Saric has spawned 'models/props_warehouse/office_furniture_desk.mdl'.
[15:34:07	]Fikret Saric has spawned 'models/props_warehouse/office_furniture_desk_corner.mdl'.
[15:34:09	]Fikret Saric has spawned 'models/props_office/desk_01.mdl'.
[15:34:12	]Fikret Saric has spawned 'models/env/furniture/largedesk/largedesk.mdl'.
[15:34:14	]Fikret Saric has spawned 'models/props_interiors/desk_executive.mdl'.
[15:34:16	]Fikret Saric has spawned 'models/props_interiors/corkboardverticle01.mdl'.
[15:34:21	]Revain has connected.
[15:34:26	]Fikret Saric has disabled persistence for 'models/props_office/desk_01.mdl'.
[15:34:26	]Fikret Saric has used a context menu option with the name: persist_end
[15:34:32	]Fikret Saric has enabled persistence for 'models/props_office/desk_01.mdl'.
[15:34:32	]Fikret Saric has used a context menu option with the name: persist
[15:34:33	]Fikret Saric entered observer.
[15:34:33	]Fikret Saric exited observer at their location.
[15:34:38	]Fikret Saric has spawned 'models/Highrise/lobby_chair_02.mdl'.
[15:34:42	]Fikret Saric has spawned 'models/U4Lab/chair_office_a.mdl'.
[15:34:59	]Fikret Saric has spawned 'models/props_interiors/Furniture_chair03a.mdl'.
[15:35:08	]Fikret Saric has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_chair03a.mdl'.
[15:35:08	]Fikret Saric has used a context menu option with the name: ixusableentitycreate
[15:35:11	]Fikret Saric has spawned 'models/props_interiors/Furniture_chair03a.mdl'.
[15:35:19	]Fikret Saric has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_chair03a.mdl'.
[15:35:19	]Fikret Saric has used a context menu option with the name: ixusableentitycreate
[15:35:25	]Fikret Saric has spawned 'models/props_interiors/printer.mdl'.
[15:35:27	]Fikret Saric has spawned 'models/props_interiors/copymachine01.mdl'.
[15:35:41	]Fikret Saric has spawned 'models/props_combine/breenbust.mdl'.
[15:35:47	]Revain loaded the character 'Revain'
[15:35:51	]Revain entered observer.
[15:35:52	]Revain is fully healed.
[15:35:55	]Revain exited observer at their location.
[15:35:56	][IC] Revain: Sa.
[15:35:57	][IC] Revain: Naber.
[15:36:00	][IC] Fikret Saric: Iyi.
[15:36:01	][IC] Revain: !Menı.
[15:36:03	]Revain ran SAM command 'menu' with arguments: ''
[15:36:20	]Fikret Saric used command '/ActSit 4'.
[15:36:24	]Fikret Saric used command '/ActSit 5'.
[15:36:29	]Fikret Saric used command '/ActSit 4'.
[15:36:31	]Fikret Saric used command '/ExitAct'.
[15:36:35	]Fikret Saric used command '/ActSit 4'.
[15:36:38	]Fikret Saric has used a context menu option with the name: remove
[15:36:45	]Fikret Saric has spawned 'models/props_warehouse/office_furniture_desk.mdl'.
[15:36:48	]Fikret Saric has spawned 'models/props_office/file_cabinet_03.mdl'.
[15:36:57	]Fikret Saric has spawned 'models/props_office/file_cabinet_03.mdl'.
[15:37:02	]Fikret Saric has used a context menu option with the name: remove
[15:37:04	]Fikret Saric has spawned 'models/Highrise/cubicle_monitor_01.mdl'.
[15:37:13	][IC] Fikret Saric: Taşıyamıyorum.
[15:37:14	]Fikret Saric entered observer.
[15:37:15	]Fikret Saric exited observer at their location.
[15:37:15	]Fikret Saric entered observer.
[15:37:17	]Fikret Saric exited observer at their location.
[15:37:17	][IC] Revain: Aga kendi physics gun ışınımı neden göremiyorum.
[15:37:17	]Revain entered observer.
[15:37:17	]Revain exited observer at their location.
[15:37:22	]Fikret Saric has spawned 'models/props_furniture/picture_frame8.mdl'.
[15:37:26	]Fikret Saric has spawned 'models/props_interiors/sofa01.mdl'.
[15:37:28	][IC] Revain: Sen görebiliyonmu.
[15:37:31	][IC] Fikret Saric: Yok.
[15:37:34	]Fikret Saric has spawned 'models/props_office/file_cabinet_03.mdl'.
[15:37:43	][IC] Revain: Ben tasıyabiliyorum.
[15:37:44	][IC] Fikret Saric: Char değiştirip denicem.
[15:37:55	]Revain entered observer.
[15:38:02	]Victorian loaded the character 'Frank Manishek'
[15:38:07	]Frank Manishek is fully healed.
[15:38:08	]Frank Manishek used command '/GetCWUFlags'.
[15:38:09	]Frank Manishek entered observer.
[15:38:24	]Revain used command '/ShowAllApartments'.
[15:38:31	]Frank Manishek exited observer at their location.
[15:38:34	]Frank Manishek has spawned 'models/props_office/file_cabinet_03.mdl'.
[15:38:57	]Frank Manishek has enabled persistence for 'models/props_combine/breenbust.mdl'.
[15:38:57	]Frank Manishek has used a context menu option with the name: persist
[15:38:58	]Frank Manishek has enabled persistence for 'models/props_interiors/corkboardverticle01.mdl'.
[15:38:58	]Frank Manishek has used a context menu option with the name: persist
[15:39:01	]Frank Manishek has spawned 'models/props_furniture/picture_frame8.mdl'.
[15:39:02	]Revain exited observer at their location.
[15:39:03	]Frank Manishek has spawned 'models/props_interiors/painting_landscape01.mdl'.
[15:39:10	][IC] Revain: Kapıları kilitleyebiliyonmu.
[15:39:10	]Frank Manishek has spawned 'models/props_plants/plantairport01.mdl'.
[15:39:13	][IC] Revain: Anahtarlar ile.
[15:39:16	][IC] Revain: Dene bi.
[15:39:16	][IC] Frank Manishek: Galiba evet.
[15:39:23	][IC] Revain: Oluyomu.
[15:39:26	][IC] Frank Manishek: Benim kapım yok şuan.
[15:39:32	][IC] Revain: Ben yapabiliyorum.
[15:39:35	][IC] Frank Manishek: Bişey denicem.
[15:39:41	][IC] Revain: Dene.
[15:39:55	][IC] Revain: Ee.
[15:39:56	]Frank Manishek used command '/DoorSetFaction CWU'.
[15:40:02	][IC] Revain: Önce.
[15:40:04	][IC] Revain: Şunu yapacan.
[15:40:07	]Revain used command '/DoorSetOwnable'.
[15:40:09	]Revain used command '/DoorSetOwnable'.
[15:40:12	][IC] Revain: Ondan sonra factionu.
[15:40:13	][IC] Frank Manishek: Komut?
[15:40:13	][IC] Revain: Yapıcan.
[15:40:16	][IC] Frank Manishek: Tamamdır.
[15:40:23	]Frank Manishek used command '/DoorSetFaction CWU'.
[15:40:26	][IC] Revain: Komutu /doorsetownable.
[15:40:32	]Frank Manishek used command '/DoorSetFaction Civil Workers Union'.
[15:40:38	][IC] Frank Manishek: Teşekkürler.
[15:40:48	][IC] Frank Manishek: Üstteki sahipsiz kapı yazısı değiştirilebiliyor mu.
[15:40:55	][IC] Revain: Dur onu yapıcam.
[15:40:59	]Frank Manishek used command '/DoorSetFaction Civil Workers Union'.
[15:41:34	][IC] Frank Manishek: Komudu ne?
[15:41:36	]Frank Manishek entered observer.
[15:41:39	]Frank Manishek exited observer at their location.
[15:41:40	][IC] Revain: Bakıyorum.
[15:41:49	]Frank Manishek used command '/DoorSetOwnable'.
[15:41:49	]Revain used command '/CharFallOver'.
[15:41:50	]Revain used command '/CharFallOver'.
[15:41:51	]Revain used command '/CharFallOver'.
[15:41:53	]Frank Manishek used command '/DoorSetOwnable'.
[15:41:53	]Revain entered observer.
[15:41:56	]Revain exited observer at their location.
[15:41:56	]Revain entered observer.
[15:41:57	]Revain exited observer at their location.
[15:41:58	]Revain entered observer.
[15:42:00	]Revain exited observer at their location.
[15:42:05	]Revain ran SAM command 'asay' with arguments: 'bana bi cwu flagi versene'
[15:42:07	]Frank Manishek used command '/DoorSetFaction Civil Workers Union'.
[15:42:11	]Revain entered observer.
[15:42:12	]Revain exited observer at their location.
[15:42:13	]Revain entered observer.
[15:42:13	]Revain exited observer at their location.
[15:42:14	]Frank Manishek ran SAM command 'asay' with arguments: 'benim yetkim yok glb'
[15:42:17	]Revain ran SAM command 'asay' with arguments: 'he'
[15:42:17	]Frank Manishek used command '/DoorSetFaction Civil Workers Union'.
[15:42:18	]Frank Manishek entered observer.
