[00:03:00	]Recik has connected.
[01:42:30	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:31	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:32	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:34	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:35	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:36	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:37	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:38	]marta has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[01:42:45	]marta has used a context menu option with the name: ignite
[01:42:51	]Konfident has taken 16 damage from entityflame.
[01:42:52	]Konfident is fully healed.
[01:42:52	]marta has taken 11 damage from entityflame.
[01:42:52	]Konfident has taken 16 damage from entityflame.
[01:42:57	]Konfident is fully healed.
[01:43:04	]marta used command '/PrintStaffList'.
[01:43:17	]marta used command '/CharFallOver'.
[01:43:20	]marta used command '/CharGetUp'.
[01:43:24	]marta used command '/CharGetUp'.
[01:43:51	]marta used command '/SetGroupName debil debilxd'.
[01:43:52	]marta entered observer.
[01:43:54	]marta exited observer at their location.
[01:44:05	]marta has spawned a 'NPC [76][npc_vj_hlr1_gman]'.
[01:44:17	]marta has used a context menu option with the name: vj_pr_npc_control
[01:44:42	]marta entered observer.
[01:44:43	]marta exited observer at their location.
[01:44:45	]marta entered observer.
[01:44:46	]marta exited observer at their location.
[01:44:49	]marta entered observer.
[01:44:52	]marta ran SAM command 'slay' with arguments: '^'
[01:45:00	]marta has spawned a 'NPC [77][npc_vj_hlrbs_rosenberg]'.
[01:45:10	]marta has spawned a 'NPC [77][npc_vj_hlrof_cleansuitsci]'.
[01:45:11	]marta has spawned a 'NPC [95][npc_vj_hlrof_cleansuitsci]'.
[01:45:13	]marta has spawned a 'NPC [97][npc_vj_hlr1a_scientist]'.
[01:45:15	]marta has spawned a 'NPC [77][npc_vj_hlr1a_scientist]'.
[01:45:16	]marta has spawned a 'NPC [95][npc_vj_hlr1a_scientist]'.
[01:45:16	]marta has spawned a 'NPC [98][npc_vj_hlr1a_scientist]'.
[01:45:22	]marta has spawned a 'NPC [53][npc_vj_hlr1_gman]'.
[01:45:29	]marta has spawned a 'NPC [73][npc_vj_hlr1_mrfriendly]'.
[01:45:37	]marta has spawned a 'Entity [73][sent_vj_xen_plant_light]'.
[01:45:41	]marta has spawned a 'NPC [73][npc_vj_hlr1_rat]'.
[01:45:47	]marta has used a context menu option with the name: vj_pr_npc_hostileme
[01:45:55	]marta has used a context menu option with the name: npc_bigger
[01:45:56	]marta has used a context menu option with the name: npc_bigger
[01:45:57	]marta has used a context menu option with the name: npc_bigger
[01:45:59	]marta has used a context menu option with the name: npc_bigger
[01:46:00	]marta has used a context menu option with the name: npc_bigger
[01:46:01	]marta has used a context menu option with the name: npc_bigger
[01:46:03	]marta has used a context menu option with the name: npc_bigger
[01:46:04	]marta has used a context menu option with the name: npc_bigger
[01:46:06	]marta has used a context menu option with the name: npc_bigger
[01:46:07	]marta has used a context menu option with the name: npc_bigger
[01:46:09	]marta has used a context menu option with the name: npc_bigger
[01:46:10	]marta has used a context menu option with the name: npc_bigger
[01:46:11	]marta has used a context menu option with the name: npc_bigger
[01:46:12	]marta has used a context menu option with the name: npc_bigger
[01:46:14	]marta has used a context menu option with the name: npc_bigger
[01:46:30	]marta has used a context menu option with the name: npc_smaller
[01:46:34	]marta has used a context menu option with the name: npc_smaller
[01:46:37	]marta has used a context menu option with the name: npc_bigger
[01:46:45	]marta has used a context menu option with the name: bone_manipulate
[01:46:48	]marta has used a context menu option with the name: ignite
[01:46:50	]marta has used a context menu option with the name: bone_manipulate_end
[01:46:57	]marta has spawned a 'NPC [73][npc_vj_hlr1_scientist]'.
[01:47:12	]marta has spawned a 'NPC [73][npc_vj_hlr1_scientist]'.
[01:47:13	]marta has spawned a 'NPC [75][npc_vj_hlr1_scientist]'.
[01:47:13	]marta has spawned a 'NPC [76][npc_vj_hlr1_scientist]'.
[01:47:13	]marta has spawned a 'NPC [77][npc_vj_hlr1_scientist]'.
[01:47:41	]marta has hit npc_vj_hlr1_scientist dealing 42 damage (CritChance was -1.30).
[01:47:44	]marta has hit npc_vj_hlr1_scientist dealing 42 damage (CritChance was -1.30).
[01:47:47	]marta has hit npc_vj_hlr1_scientist in the head dealing 8 damage (CritChance was -1.30).
[01:47:58	]marta has hit npc_vj_hlr1_scientist dealing 42 damage (CritChance was -1.30).
[01:48:01	]marta has hit npc_vj_hlr1_scientist in the left leg dealing 42 damage (CritChance was -1.30).
[01:48:05	]marta has hit npc_vj_hlr1_scientist in the head dealing 8 damage (CritChance was -1.30).
[01:48:23	]marta has critically hit npc_vj_hlr1_scientist in the left arm dealing 36 damage (CritChance was 0.84).
[01:48:29	]marta has critically hit npc_vj_hlr1_scientist in the head dealing 41 damage (CritChance was 0.84).
[01:48:35	]marta has spawned a 'NPC [77][npc_vj_hlr1_scientist]'.
[01:48:36	]marta has spawned a 'NPC [97][npc_vj_hlr1_scientist]'.
[01:48:37	]marta has spawned a 'NPC [102][npc_vj_hlr1_scientist]'.
[01:48:40	]marta has critically hit npc_vj_hlr1_scientist in the head dealing 46 damage (CritChance was 0.84).
[01:48:43	]marta has critically hit npc_vj_hlr1_scientist in the chest dealing 43 damage (CritChance was 0.84).
[01:48:47	]marta has critically hit npc_vj_hlr1_scientist in the left arm dealing 36 damage (CritChance was 0.84).
[01:48:56	]marta has critically hit npc_vj_hlr1_scientist in the left arm dealing 36 damage (CritChance was 0.84).
[01:48:56	]marta has critically hit npc_vj_hlr1_scientist in the head dealing 46 damage (CritChance was 0.84).
[01:49:06	]marta has spawned a 'NPC [97][npc_vj_hlrof_cleansuitsci]'.
[01:49:09	]marta has critically hit npc_vj_hlrof_cleansuitsci in the head dealing 46 damage (CritChance was 0.84).
[01:49:12	]marta has spawned a 'NPC [97][npc_vj_hlrof_cleansuitsci]'.
[01:49:12	]marta has spawned a 'NPC [105][npc_vj_hlrof_cleansuitsci]'.
[01:49:13	]marta has spawned a 'NPC [106][npc_vj_hlrof_cleansuitsci]'.
[01:49:13	]marta has spawned a 'NPC [107][npc_vj_hlrof_cleansuitsci]'.
[01:49:14	]marta has spawned a 'NPC [108][npc_vj_hlrof_cleansuitsci]'.
[01:49:44	]marta entered observer.
[01:49:48	]marta exited observer at their location.
[01:49:57	]marta has spawned a 'NPC [105][npc_vj_hlr1a_securityguard]'.
[01:50:01	]marta has spawned a 'NPC [107][npc_vj_hlr1a_securityguard]'.
[01:50:02	]marta has spawned a 'NPC [114][npc_vj_hlr1a_securityguard]'.
[01:50:10	]marta has spawned a 'NPC [107][npc_vj_hlrdc_keller]'.
[01:50:15	]marta has spawned a 'NPC [107][npc_vj_hlrbs_rosenberg]'.
[01:50:30	]marta has spawned a 'NPC [107][npc_vj_hlr1_hgrunt]'.
[01:50:30	]marta has taken 5 damage from Human Grunt.
[01:50:30	]marta has taken 1 damage from Human Grunt.
[01:50:30	]marta has taken 5 damage from Human Grunt.
[01:50:31	]marta has taken 5 damage from Human Grunt.
[01:50:31	]marta has taken 5 damage from Human Grunt.
[01:50:31	]marta has taken 5 damage from Human Grunt.
[01:50:32	]Konfident used command '/UnStuck'.
[01:50:36	]marta has spawned a 'NPC [107][npc_vj_hlrof_otis]'.
[01:50:44	]Konfident used command '/UnStuck'.
[01:50:45	]marta has spawned a 'NPC [107][npc_vj_hlr1_securityguard]'.
[01:50:52	]marta has spawned a 'NPC [107][npc_vj_hlr2_rebel_engineer]'.
[01:50:55	]Konfident used command ' /UnStuck their reason to use it was: im stuck'.
[01:50:55	]Konfident used command ' /UnStuck their reason to use it was: im stuck'.
[01:51:01	]Konfident entered observer.
[01:51:08	]Konfident exited observer at their location.
[01:51:18	]marta has spawned a 'NPC [55][npc_vj_hlrof_assassin_rgrunt]'.
[01:51:20	]marta has taken 16 damage from Black Ops Robot Assassin.
[01:51:20	]marta has taken 12 damage from Black Ops Robot Assassin.
[01:51:31	]marta has taken 10 damage from Black Ops Robot Assassin.
[01:51:31	]marta has taken 15 damage from Black Ops Robot Assassin.
[01:51:32	]marta has taken 15 damage from Black Ops Robot Assassin.
[01:51:35	]marta has taken 1 damage from Black Ops Robot Assassin.
[01:51:36	]marta has taken 1 damage from Black Ops Robot Assassin.
[01:51:53	]marta has spawned a 'NPC [55][npc_vj_hlrof_assassin_rgrunt]'.
[01:51:54	]marta has taken 1 damage from Black Ops Robot Assassin.
[01:51:54	]marta has taken 1 damage from Black Ops Robot Assassin.
[01:51:54	]marta has taken 5 damage from Black Ops Robot Assassin.
[01:51:55	]marta has taken 1 damage from Black Ops Robot Assassin.
[01:51:58	]marta has taken 5 damage from obj_vj_hlr1_grenade.
[01:52:21	]marta has spawned a 'NPC [55][npc_vj_hlrof_hgrunt_eng]'.
[01:52:25	]marta has spawned a 'NPC [73][npc_vj_hlr1_assassin_female]'.
[01:52:27	]marta has taken 5 damage from Black Ops Female Assassin.
[01:52:27	]marta has taken 1 damage from Black Ops Female Assassin.
[01:52:27	]marta has taken 5 damage from Black Ops Female Assassin.
[01:52:33	]marta has taken 5 damage from Black Ops Female Assassin.
[01:52:45	]marta has spawned a 'NPC [55][npc_vj_hlrof_assassin_male]'.
[01:52:48	]Konfident has given himself a aviators.
[01:52:48	]Konfident has gained a 'Aviator Glasses' #3186.
[01:52:50	]marta has spawned a 'NPC [55][npc_vj_hlr1_assassin_female]'.
[01:52:53	]marta has taken 5 damage from Black Ops Female Assassin.
[01:52:54	]marta has taken 1 damage from Black Ops Female Assassin.
[01:53:18	]marta has given himself a glasses.
[01:53:18	]marta has gained a 'Glasses' #3187.
[01:53:19	]marta ran 'drop' on item 'Glasses' (#3187)
[01:53:19	]marta has lost a 'Glasses' #3187.
[01:53:24	]marta has given himself a aviators.
[01:53:24	]marta has gained a 'Aviator Glasses' #3188.
[01:53:53	]Konfident ran 'drop' on item 'Aviator Glasses' (#3186)
[01:53:53	]Konfident has lost a 'Aviator Glasses' #3186.
[01:54:04	]marta has spawned a 'NPC [135][npc_vj_hlrof_assassin_male]'.
[01:54:04	]marta has taken 5 damage from Black Ops Male Assassin.
[01:54:07	]marta has spawned a 'NPC [137][npc_vj_hlr1_assassin_female]'.
[01:54:09	]marta has taken 5 damage from Black Ops Female Assassin.
[01:54:09	]marta has taken 5 damage from Black Ops Female Assassin.
[01:54:09	]marta has taken 5 damage from Black Ops Female Assassin.
[01:54:11	]marta has taken 5 damage from Black Ops Female Assassin.
[01:54:11	]marta has taken 5 damage from Black Ops Female Assassin.
[01:54:14	]Konfident has taken 5 damage from Black Ops Female Assassin.
[01:54:15	]Konfident has taken 5 damage from Black Ops Female Assassin.
[01:54:15	]Konfident has taken 5 damage from Black Ops Female Assassin.
[01:54:17	]Konfident is fully healed.
[01:54:32	]Konfident has taken 1 damage from Black Ops Female Assassin.
[01:54:32	]Konfident has taken 1 damage from Black Ops Female Assassin.
[01:54:32	]Konfident has taken 1 damage from Black Ops Female Assassin.
[01:54:33	]Konfident has taken 5 damage from Black Ops Female Assassin.
[01:54:33	]Konfident has taken 1 damage from Black Ops Female Assassin.
[01:54:33	]Konfident has taken 5 damage from Black Ops Female Assassin.
[01:54:37	]Konfident is fully healed.
[01:54:39	]marta has taken 1 damage from Black Ops Female Assassin.
[01:54:39	]marta has taken 1 damage from Black Ops Female Assassin.
[01:54:44	]marta has taken 5 damage from Black Ops Female Assassin.
[01:54:45	]marta has taken 1 damage from Black Ops Female Assassin.
[01:55:03	]marta has spawned a 'NPC [137][npc_vj_hlr1_aliengrunt]'.
[01:55:13	]marta has spawned a 'NPC [137][npc_vj_hlrof_gonome]'.
[01:55:18	]marta has spawned a 'NPC [137][npc_vj_hlrof_gonome]'.
[01:55:20	]marta was knocked unconscious and is bleeding out.
[01:55:25	]marta ran SAM command 'slay' with arguments: '^'
[01:55:30	]marta ran SAM command 'goto' with arguments: 'kon'
[01:55:45	]marta has spawned a 'NPC [83][npc_vj_hlr1_garg]'.
[01:55:47	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:55:47	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:55:48	]marta has critically hit npc_vj_hlr1_garg in the head dealing 68 damage (CritChance was 0.32).
[01:55:50	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:55:50	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:55:50	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:55:52	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.31).
[01:55:52	]marta has hit npc_vj_hlr1_garg in the head dealing 34 damage (CritChance was 0.31).
[01:55:54	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.31).
[01:55:54	]marta has hit npc_vj_hlr1_garg in the head dealing 34 damage (CritChance was 0.31).
[01:55:56	]marta has hit npc_vj_hlr1_garg in the head dealing 34 damage (CritChance was 0.32).
[01:56:00	]marta has spawned a 'NPC [83][npc_vj_hlr1_garg]'.
[01:56:03	]marta has spawned a 'NPC [95][npc_vj_hlr1_garg]'.
[01:56:05	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:05	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:05	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:06	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:08	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:08	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:09	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.34).
[01:56:09	]marta has hit npc_vj_hlr1_garg in the head dealing 34 damage (CritChance was 0.34).
[01:56:11	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:11	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:12	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.33).
[01:56:18	]marta has critically hit npc_vj_hlr1_garg dealing 64 damage (CritChance was 0.34).
[01:56:18	]marta has taken 1 damage from Gargantua.
[01:56:18	]Gargantua destroyed a 'Glasses' #3187.
[01:56:18	]marta has taken 1 damage from entityflame.
[01:56:18	]marta has taken 1 damage from Gargantua.
[01:56:18	]marta has taken 1 damage from entityflame.
[01:56:18	]marta has taken 1 damage from entityflame.
[01:56:18	]marta has taken 1 damage from Gargantua.
[01:56:18	]marta has taken 1 damage from entityflame.
[01:56:19	]marta has taken 1 damage from Gargantua.
[01:56:19	]marta has taken 1 damage from entityflame.
[01:56:19	]marta has taken 1 damage from entityflame.
[01:56:19	]marta has taken 1 damage from Gargantua.
[01:56:19	]marta has taken 1 damage from entityflame.
[01:56:19	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.34).
[01:56:19	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.34).
[01:56:19	]marta has hit npc_vj_hlr1_garg in the head dealing 34 damage (CritChance was 0.34).
[01:56:19	]marta has taken 1 damage from Gargantua.
[01:56:19	]marta has taken 1 damage from entityflame.
[01:56:19	]Konfident has taken 1 damage from Gargantua.
[01:56:19	]marta has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from Gargantua.
[01:56:20	]marta has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from Gargantua.
[01:56:20	]Konfident has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from Gargantua.
[01:56:20	]Konfident has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from entityflame.
[01:56:20	]Konfident has taken 1 damage from Gargantua.
[01:56:21	]Konfident has taken 1 damage from entityflame.
[01:56:21	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:21	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:21	]Konfident has taken 1 damage from Gargantua.
[01:56:21	]Konfident has taken 1 damage from entityflame.
[01:56:21	]Konfident has taken 1 damage from Gargantua.
[01:56:21	]Konfident has taken 1 damage from entityflame.
[01:56:21	]Konfident has taken 1 damage from Gargantua.
[01:56:21	]Konfident has taken 1 damage from entityflame.
[01:56:21	]Konfident has taken 1 damage from entityflame.
[01:56:21	]Konfident has taken 1 damage from Gargantua.
[01:56:22	]Konfident has taken 1 damage from Gargantua.
[01:56:22	]Konfident is fully healed.
[01:56:22	]Konfident has taken 1 damage from entityflame.
[01:56:22	]Konfident has taken 1 damage from Gargantua.
[01:56:22	]Konfident has taken 1 damage from entityflame.
[01:56:22	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:22	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:22	]Konfident has taken 1 damage from Gargantua.
[01:56:22	]Konfident has taken 1 damage from entityflame.
[01:56:22	]Konfident has taken 1 damage from entityflame.
[01:56:22	]Konfident has taken 1 damage from Gargantua.
[01:56:23	]Konfident has taken 1 damage from entityflame.
[01:56:23	]Konfident has taken 1 damage from Gargantua.
[01:56:23	]Konfident has taken 1 damage from entityflame.
[01:56:23	]Konfident has taken 1 damage from Gargantua.
[01:56:23	]Konfident has taken 1 damage from entityflame.
[01:56:23	]Konfident has taken 1 damage from Gargantua.
[01:56:23	]Konfident has taken 1 damage from entityflame.
[01:56:23	]Konfident has taken 1 damage from entityflame.
[01:56:23	]Konfident has taken 1 damage from Gargantua.
[01:56:24	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.34).
[01:56:24	]marta has hit npc_vj_hlr1_garg dealing 40 damage (CritChance was 0.34).
[01:56:24	]Konfident has taken 1 damage from entityflame.
[01:56:24	]Konfident has taken 1 damage from Gargantua.
[01:56:24	]Konfident has taken 1 damage from Gargantua.
[01:56:24	]Konfident has taken 1 damage from entityflame.
[01:56:24	]Konfident has taken 1 damage from Gargantua.
[01:56:24	]Konfident has taken 1 damage from entityflame.
[01:56:24	]Konfident has taken 1 damage from Gargantua.
[01:56:24	]Konfident has taken 1 damage from entityflame.
[01:56:25	]Konfident has taken 1 damage from Gargantua.
[01:56:25	]Konfident has taken 1 damage from entityflame.
[01:56:25	]Konfident has taken 1 damage from entityflame.
[01:56:25	]Konfident has taken 1 damage from Gargantua.
[01:56:25	]Konfident has taken 1 damage from entityflame.
[01:56:25	]Konfident has taken 1 damage from Gargantua.
[01:56:25	]Konfident has taken 1 damage from entityflame.
[01:56:25	]Konfident has taken 1 damage from Gargantua.
[01:56:25	]Konfident has taken 1 damage from entityflame.
[01:56:26	]Konfident has taken 1 damage from Gargantua.
[01:56:26	]Konfident has taken 1 damage from entityflame.
[01:56:26	]Konfident has taken 1 damage from entityflame.
[01:56:26	]Konfident has taken 1 damage from Gargantua.
[01:56:26	]Konfident has taken 1 damage from Gargantua.
[01:56:26	]Konfident has taken 1 damage from entityflame.
