[15:05:00	]Shane Walsh has connected.
[15:40:25	][IC] John Brookly: Yapıyoz.
[15:40:26	]C24:i4.HELIX-86 is fully healed.
[15:40:27	][IC] John Brookly: Ticaret.
[15:40:31	][IC] Theodore Abernathy: Öyle bir şey var mı ki.
[15:40:34	][IC] John Brookly: Ne bileyim.
[15:40:37	][IC] John Brookly: Öyle duymustum.
[15:40:44	][IC] Theodore Abernathy: Kurcala o aleti istersen.
[15:40:46	][IC] Theodore Abernathy: Ben çok bakmadım.
[15:40:47	]C24:i4.HELIX-86 used command '/Radio 10-8'.
[15:40:49	]John Brookly ran 'drop' on item 'CWU Management Access Keycard' (#15834)
[15:40:49	]John Brookly has lost a 'CWU Management Access Keycard' #15834.
[15:40:55	][IC] Theodore Abernathy: Türkçeleştirmeyi bile unutmuşumdur kesin.
[15:40:55	]John Brookly ran 'drop' on item '#96468 Kimlik Kartı' (#15588)
[15:40:55	]John Brookly has lost a '#96468 Kimlik Kartı' #15588.
[15:41:00	]Theodore Abernathy has used a context menu option with the name: remove
[15:41:04	]Theodore Abernathy used command '/PanelRemove'.
[15:41:14	]DavşanAbi loaded the character 'Arif Sertkesen'
[15:41:14	]Arif Sertkesen their 'plaza deposu' stash no longer exists, location reset.
[15:41:15	]Theodore Abernathy has used a context menu option with the name: remove
[15:41:19	]Arif Sertkesen is fully healed.
[15:41:20	]Theodore Abernathy has disabled persistence for 'models/env/decor/tall_plant_b/tall_plant_b.mdl'.
[15:41:20	]Theodore Abernathy has used a context menu option with the name: persist_end
[15:41:21	]Arif Sertkesen entered observer.
[15:41:30	]Arif Sertkesen ran SAM command 'goto' with arguments: 'The'
[15:41:35	]Arif Sertkesen exited observer at their location.
[15:41:38	][IC] Arif Sertkesen: Bu foto ne am.
[15:41:38	]C24:i4.HELIX-86 opened the 'Plaza Deposu' stash.
[15:41:41	]Arif Sertkesen entered observer.
[15:41:42	][IC] Theodore Abernathy: Idk.
[15:41:42	]C24:i4.HELIX-86 closed the 'Plaza Deposu' stash.
[15:41:43	]Arif Sertkesen exited observer at their location.
[15:41:47	]Theodore Abernathy has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[15:41:54	][IC] John Brookly: He.
[15:41:57	][IC] John Brookly: Nolduy.
[15:41:58	][IC] John Brookly: Ben.
[15:42:02	]Arif Sertkesen entered observer.
[15:42:09	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:42:11	]Theodore Abernathy has used a context menu option with the name: remove
[15:42:11	]Arif Sertkesen exited observer at their location.
[15:42:13	]Theodore Abernathy has spawned 'models/props_junk/cardboard_box003a.mdl'.
[15:42:18	]Theodore Abernathy has spawned 'models/props_junk/cardboard_box003a.mdl'.
[15:42:18	][IC] John Brookly: Baksana.
[15:42:20	][IC] John Brookly: Enis.
[15:42:21	]Theodore Abernathy has spawned 'models/props_junk/cardboard_box003a_gib01.mdl'.
[15:42:26	]Theodore Abernathy has spawned 'models/props_junk/cardboard_box003b_gib01.mdl'.
[15:42:26	][IC] John Brookly: Bu makine sey dyio.
[15:42:30	]C24:i4.HELIX-86 ran SAM command 'asay' with arguments: 'admin bu terminal 2 haftadır kapalı aq kupon atamıyoz'
[15:42:31	][IC] John Brookly: Mnarkete bakınca.
[15:42:32	]Arif Sertkesen entered observer.
[15:42:35	][IC] John Brookly: Diger sehirler aktif degil diyo.
[15:42:38	][IC] John Brookly: Sehir eklemen lazım galiba.
[15:42:43	]Arif Sertkesen claimed a report by C24:i4.HELIX-86 (Shane Walsh).
[15:42:46	]John Brookly ran 'take' on item 'CWU Management Access Keycard' (#15834)
[15:42:46	]John Brookly has gained a 'CWU Management Access Keycard' #15834.
[15:42:48	][IC] Theodore Abernathy: Evet harbi varmış /cityfundeditor.
[15:42:48	]John Brookly ran 'take' on item '#96468 Kimlik Kartı' (#15588)
[15:42:48	]John Brookly has gained a '#96468 Kimlik Kartı' #15588.
[15:42:49	]Theodore Abernathy used command '/CityFundEditor'.
[15:42:53	]Arif Sertkesen used command '/PM HELIX hangi terminal'.
[15:43:05	][IC] C24:i4.HELIX-86: <:: Kupon at. ::>
[15:43:06	]Theodore Abernathy has spawned 'models/props_junk/cardboard_box003b.mdl'.
[15:43:16	]Arif Sertkesen has given himself a 10_coupon.
[15:43:16	]Arif Sertkesen has gained a '10 Kredi Kuponu' #68134.
[15:43:19	]Arif Sertkesen ran 'Use' on item '10 Kredi Kuponu' (#68134)
[15:43:34	][LOOC] Arif Sertkesen: Bozuk
[15:43:34	]Theodore Abernathy used command '/Staff kuponlar ya bozuk ya da şehir yönetiminde yeterli bakiye yok'.
[15:43:37	]Theodore Abernathy used command '/Staff sizce hangisi'.
[15:43:42	][LOOC] C24:i4.HELIX-86: atılmıyo kupon
[15:43:44	][LOOC] Arif Sertkesen: Düzelticez
[15:43:48	]Theodore Abernathy has enabled persistence for 'models/props_wasteland/controlroom_desk001a.mdl'.
[15:43:48	]Theodore Abernathy has used a context menu option with the name: persist
[15:43:49	]Theodore Abernathy has enabled persistence for 'models/props_junk/cardboard_box003a.mdl'.
[15:43:49	]Theodore Abernathy has used a context menu option with the name: persist
[15:43:50	]Theodore Abernathy has enabled persistence for 'models/props_junk/cardboard_box003b.mdl'.
[15:43:50	]Theodore Abernathy has used a context menu option with the name: persist
[15:43:51	][LOOC] C24:i4.HELIX-86: ok
[15:44:05	]John Brookly used command '/Staff Aga bi fund ayarla bakim'.
[15:44:08	]Theodore Abernathy used command '/CityFundEditor'.
[15:44:22	]John Brookly used command '/Staff fundeditore biz erisemiyoz'.
[15:44:24	]John Brookly entered observer.
[15:44:25	]John Brookly exited observer at their location.
[15:44:29	]John Brookly used command '/Staff izin yok bizde'.
[15:44:29	]John Brookly entered observer.
[15:44:32	]John Brookly exited observer at their location.
[15:44:47	]Theodore Abernathy used command '/Staff evet şehir bakiyesinde 9 kredi kalmış amk'.
[15:45:04	]Theodore Abernathy used command '/Staff şimdi kuponla kullanabilirler'.
[15:45:05	]John Brookly used command '/Staff ASŞFASKLGASKLGLKAS'.
[15:45:09	]John Brookly used command '/Staff gel deneyek'.
[15:45:10	]Theodore Abernathy used command '/Staff 1200 yaptım'.
[15:45:11	]John Brookly entered observer.
[15:45:13	]Theodore Abernathy entered observer.
[15:45:19	]John Brookly exited observer at their location.
[15:45:20	]Theodore Abernathy exited observer at their location.
[15:45:28	]John Brookly entered observer.
[15:45:28	]John Brookly exited observer at their location.
[15:45:29	]Theodore Abernathy used command '/CityFundEditor'.
[15:45:29	]John Brookly entered observer.
[15:45:30	]John Brookly exited observer at their location.
[15:45:35	]John Brookly ran 'Use' on item '30 Kredi Kuponu' (#28864)
[15:45:36	]Theodore Abernathy used command '/Staff 1256 var bakalım düşecek mi yatırınca'.
[15:45:38	]Theodore Abernathy ran 'Use' on item '15 Kredi Kuponu' (#68049)
[15:45:39	]John Brookly has acquired his ration, gaining 0 credits, 50 wages and a priority_ration ration.
[15:45:40	]Theodore Abernathy has used a coupon at a ration dispenser, gaining 15 credits.
[15:45:46	]John Brookly ran SAM command 'asay' with arguments: 'rasyon aldım 50 kredi maas aldım'
[15:45:47	]Theodore Abernathy used command '/CityFundEditor'.
[15:45:48	]John Brookly ran SAM command 'asay' with arguments: 'düstümü'
[15:45:50	][LOOC] C24:i4.HELIX-86: düzeldimi
[15:45:52	]Theodore Abernathy used command '/Staff düştü'.
[15:45:52	]John Brookly ran 'take' on item 'Öncelikli Loyalist Rasyonu' (#68135)
[15:45:52	]John Brookly has gained a 'Öncelikli Loyalist Rasyonu' #68135.
[15:45:55	][LOOC] Theodore Abernathy: aga şöyle
[15:45:55	]John Brookly ran SAM command 'asay' with arguments: 'ne kdr'
[15:46:05	][LOOC] Theodore Abernathy: şehiri artık oyuncular yönetiyor
[15:46:09	][LOOC] Theodore Abernathy: bizim de oyuncumuz olmadığı için malum
[15:46:12	][LOOC] Theodore Abernathy: şehir bakiyesi 0'a düşmüş
[15:46:18	][LOOC] Theodore Abernathy: o yüzden yatıramıyormuşsun kuponu
[15:46:24	][LOOC] Theodore Abernathy: arttırdık bakiyeyi şimdi yatırabilirsin
[15:46:31	][LOOC] C24:i4.HELIX-86: tamam
[15:46:37	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:46:39	]C24:i4.HELIX-86 has used a coupon at a ration dispenser, gaining 20 credits.
[15:46:43	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:46:45	]C24:i4.HELIX-86 has used a coupon at a ration dispenser, gaining 20 credits.
[15:46:47	]C24:i4.HELIX-86 ran 'Use' on item '15 Kredi Kuponu' (#67822)
[15:46:47	]Theodore Abernathy used command '/Staff CCA üyeleri başka şehirlerden kredi de çekebiliyo amk'.
[15:46:49	]C24:i4.HELIX-86 has used a coupon at a ration dispenser, gaining 15 credits.
[15:46:53	]Theodore Abernathy used command '/Staff çok güzel düşünmüşler bu sistemi'.
[15:46:58	]Theodore Abernathy used command '/Staff ama oyuncu olmayınca bi sike yaramıyo tabi'.
[15:47:01	]Theodore Abernathy used command '/CityFundEditor'.
[15:47:17	][LOOC] C24:i4.HELIX-86: aga bu evrenseş kargaşa rp si ne oldu
[15:47:34	][LOOC] Theodore Abernathy: oyuncu olmadığı için durdurmak zorunda kaldık
[15:47:44	][LOOC] C24:i4.HELIX-86: aynen ya kimse yok
[15:47:45	][LOOC] Theodore Abernathy: sonucunda hikaye baya değişecekti ama görecek insan olmayınca gerek duymadık
[15:47:48	]Mersa has connected.
[15:47:58	]Theodore Abernathy used command '/Staff mersa çok tanıdık'.
[15:48:08	]Theodore Abernathy used command '/Staff muertenin arkadaşı dolayısıyla salutemin de'.
[15:48:11	][LOOC] C24:i4.HELIX-86: sıkıntı ya ne olduda kimse gelmiyo
[15:48:18	]John Brookly ran SAM command 'asay' with arguments: 'aga'
[15:48:21	][LOOC] Theodore Abernathy: seriousrp olmamız
[15:48:28	]John Brookly ran SAM command 'asay' with arguments: 'sehirde satıs mantıgını anlamadım'
[15:48:30	][LOOC] Theodore Abernathy: anket sonuçlarında herkes gunrp istediğini belirtmiş
[15:48:34	][LOOC] Theodore Abernathy: not gonna happen amk
[15:48:38	]John Brookly ran SAM command 'asay' with arguments: 'mesela ben gidip ana sunucuya birşeymi satabiliyorum'
[15:48:40	]John Brookly ran SAM command 'asay' with arguments: 'yoksa rolselmi'
[15:48:41	]John Brookly entered observer.
[15:48:44	]Theodore Abernathy used command '/Staff rorlsel'.
[15:48:48	][LOOC] C24:i4.HELIX-86: aga sadece gunrp iyi olmaz ya
[15:49:02	][LOOC] C24:i4.HELIX-86: bi anlamı olmaz sadece gunrp
[15:49:09	][LOOC] C24:i4.HELIX-86: saçma olur
[15:49:24	][LOOC] Theodore Abernathy: biz biraz daha ciddi ve düzgün bi rol ortamı yaratmaya çalışıyoruz
[15:49:31	][LOOC] Theodore Abernathy: türklere işlemiyo tabii bu
[15:49:39	][LOOC] C24:i4.HELIX-86: ben her gün giriyom kimse yok sunucuda
[15:49:42	]John Brookly exited observer at their location.
[15:49:44	]Arif Sertkesen has gone afk.
[15:49:50	][LOOC] Theodore Abernathy: kimisi sistemleri anlamıyor, karışık geldiğini söylüyor
[15:49:54	][LOOC] Theodore Abernathy: kimisi funrp yapmak istiyor
[15:50:01	]Mersa loaded the character 'James Roberts'
[15:50:08	][LOOC] Theodore Abernathy: kısacası türkiyede hl2rpnin değeri yok
[15:50:24	][LOOC] C24:i4.HELIX-86: bana denk geldi funrp yapanlar
[15:50:35	][LOOC] Theodore Abernathy: evet bir daha da girmediler zaten biliyorsun
[15:50:39	][LOOC] Theodore Abernathy: izin vermiyoruz çünkü funrpye
[15:50:52	][LOOC] C24:i4.HELIX-86: oyunda tek SK bana 4 kişi daldı
[15:51:06	][LOOC] Theodore Abernathy: yani tadında yapılınca güzel oluyor ama işte adam darkrpden semi-serious'a geçince böyle oluyor işte
[15:51:16	][LOOC] Theodore Abernathy: f4 menüsünü arayanlar oldu aga sen düşün
[15:51:20	][LOOC] C24:i4.HELIX-86: onlar banlandımı ne oldu gelmediler bidaha
[15:51:32	][LOOC] Theodore Abernathy: yok uyarıldılar sadece bir daha da girmediler
[15:51:51	]Theodore Abernathy used command '/CityFundEditor'.
[15:51:59	][LOOC] C24:i4.HELIX-86: zor iş bende sürekli SK oynuyom en azından sivil falan gelirse diye
[15:52:08	][LOOC] C24:i4.HELIX-86: rp döndürmek için
[15:52:32	][LOOC] C24:i4.HELIX-86: şimdi bi etkinlik düşünüyormusunuz
[15:52:53	][LOOC] Theodore Abernathy: etkinlik düşünsek de yetkililer motivasyonu düşürüyor o açıdan da sıkıntımız varv
[15:53:05	][LOOC] Theodore Abernathy: oyuncu sayısı düşük olunca adminler uğraşmak istemiyor doğal olarak
[15:53:11	][LOOC] C24:i4.HELIX-86: neden motivasyon düşüyoki
[15:53:19	][LOOC] C24:i4.HELIX-86: ha anladım
[15:53:27	][LOOC] Theodore Abernathy: oyuncu sayısı = motivasyon
[15:53:30	][LOOC] John Brookly: sv az, sunucuda kimse olmayınca 2-3 kisi girip ugrasmak istemiyo
[15:53:37	][LOOC] C24:i4.HELIX-86: duyuru atın sunucuya gelin dolmaya başladı diye @everyone
[15:53:57	][LOOC] C24:i4.HELIX-86: şuan biraz var zaten
[15:53:59	][LOOC] Theodore Abernathy: şimdi gidip bizimkilere event yapalım dersem aramızda mı oynayacağız derler ben de küfretmek zorunda kalırım
[15:54:18	][LOOC] John Brookly: ben osym parasını yatırıp geliyom
[15:54:18	]John Brookly entered observer.
[15:54:23	][LOOC] C24:i4.HELIX-86: everyone atın aga bence şuan biraz oyuncuda var hem
[15:54:29	][LOOC] C24:i4.HELIX-86: gelin hacılar de
[15:54:38	]Theodore Abernathy used command '/Staff ziraatten online yatırsana aga'.
[15:54:54	]Victorian (STEAM_0:0:577700614) has disconnected (timed out).
[15:55:31	]James Roberts has gone afk.
[15:55:43	][LOOC] Theodore Abernathy: bizim yetkililer discord sunucusunu ayarlarken bir yerde everyone atma yetkisini açık bırakmışlar, biri de spamlamış
[15:55:48	][LOOC] Theodore Abernathy: o yüzden çoğu kişi mutelamıştır serveri
[15:55:55	][LOOC] Theodore Abernathy: everyone bir işe yaramaz şu an diye düşünüyorum
[15:56:35	][LOOC] C24:i4.HELIX-86: bence denemekten zarar gelmez sen sunucu açıldığunda bi ara everyone atılıyordu bence hem onu aç hemde şimdi bitane at gelirler belki
[15:56:48	][LOOC] C24:i4.HELIX-86: sunucuyu doldurmak lazım bence bu ay hiç kimse aktif olmadı
[15:56:59	][LOOC] C24:i4.HELIX-86: nerden baksak
[15:58:40	][LOOC] C24:i4.HELIX-86: eee şimdi ne olcak rp de dönmüyor gibi
[15:59:42	][LOOC] Theodore Abernathy: atayım duyuru bakalım
[15:59:49	]John Brookly has gone afk.
[15:59:54	][LOOC] C24:i4.HELIX-86: hadi bakalım belk işe yarar
[16:00:07	][LOOC] C24:i4.HELIX-86: daşvana yazda oda SK duyusu atsın SK da girer
[16:00:25	][LOOC] C24:i4.HELIX-86: aga illaki oynanır sunucu bazı dönemlerde kötü dönemi olur yani
[16:00:34	][LOOC] C24:i4.HELIX-86: düzeltilir sıkıntı yok
[16:01:09	]John Brookly is no longer afk. Total time spent AFK: 375
[16:01:10	]C24:i4.HELIX-86 used command '/PM arif aga sen SK duyurusu atsana enis te duyuru atıyor sunucu için bi sende at belki girerler'.
[16:01:10	]John Brookly exited observer at their location.
[16:01:13	][LOOC] John Brookly: g eldim 
[16:01:19	][LOOC] C24:i4.HELIX-86: hb
[16:01:59	]John Brookly used command '/Staff aga osymnin online pos sistemi var odeme.osym den yatırdım'.
[16:02:01	]James Roberts is no longer afk. Total time spent AFK: 685
[16:02:05	][LOOC] James Roberts: Merhaba.
[16:02:07	]John Brookly used command '/Staff yine ziraatten yatırıyon ama online pos ile'.
[16:02:12	][IC] James Roberts: Merhabalar.
[16:02:13	][LOOC] C24:i4.HELIX-86: Dasvanda SK duyurusu atsa iyi olur
[16:02:19	][IC] James Roberts: Buralarda yeniyim.
[16:02:33	][IC] James Roberts: Yok.
[16:02:39	][IC] James Roberts: Buralarda yeniyim.
[16:02:53	][IC] James Roberts: Ama eskiden buraya zirate gelmiştim.
[16:02:56	][IC] James Roberts: Çok eskiden.
[16:03:06	][IC] James Roberts: Önce.
[16:03:13	]Theodore Abernathy used command '/Staff HAHKAJHAAH GÖNDERME YAPIYOR AŞHĞSSJALNSB'.
[16:03:19	]John Brookly used command '/Staff ne'.
[16:03:31	]Theodore Abernathy used command '/Staff mersa bu'.
[16:03:36	][IC] James Roberts: Siz baya şık gözüküyorsunuz meselğiniz nedir sakıncası yoksa.
[16:03:43	]Theodore Abernathy used command '/Staff salutemle yakınlardı, salutemle beraber banlandı bu da'.
[16:03:44	]Arif Sertkesen is no longer afk. Total time spent AFK: 1135
[16:03:47	][IC] James Roberts: Oh merhaba.
[16:03:53	][IC] James Roberts: Adınız nedir?
[16:04:03	][IC] James Roberts: James Roberts.
[16:04:11	]Theodore Abernathy has set James Roberts's description to Uzun boylu kalıplı güler yüzlü kıyafeti temiz iyi birisi..
[16:04:11	]Theodore Abernathy has used a context menu option with the name: ixsetchardescription
[16:04:33	][IC] Theodore Abernathy: Memur bey, gündelik iş var mı?
[16:04:36	]Mersa (STEAM_0:0:188549543) has disconnected.
[16:04:40	][LOOC] John Brookly: ASLKGLKASLKHSAKLH
[16:04:45	]Arif Sertkesen exited observer at their location.
[16:04:55	][IC] C24:i4.HELIX-86: <:: Var duvarları sil bezin varsa bide çöpleri toplasan yeter. ::>
[16:05:00	][IC] C24:i4.HELIX-86: <:: Sonra yanıma gel. ::>
[16:05:08	][IC] C24:i4.HELIX-86: <:: Kol bandın nerde. ::>
[16:05:13	]Theodore Abernathy ran 'Consume' on item 'Breen'in Suyu' (#68048)
[16:05:13	]Theodore Abernathy has gained a level -2 long boost in Zeka.
[16:05:13	]Theodore Abernathy has gained a level -1 long boost in Algı.
[16:05:13	]Theodore Abernathy has gained a 'Boş Breen'in Suyu' #68136.
[16:05:14	]Theodore Abernathy ran 'Consume' on item 'Yapay Macun' (#68047)
[16:05:14	]Theodore Abernathy has gained a 'Boş Kavanoz' #68137.
[16:05:21	]John Brookly is admin-searching Arif Sertkesen's inventory.
[16:05:21	]John Brookly has used a context menu option with the name: ixviewinventory
[16:05:21	][IC] C24:i4.HELIX-86: <:: Kol bandın nerede. ::>
[16:05:24	]John Brookly has closed Arif Sertkesen's inventory.
[16:05:29	][IC] C24:i4.HELIX-86: <:: Sana diyom bilader. ::>
[16:05:34	][IC] C24:i4.HELIX-86: <:: Kol bandın nerde. ::>
[16:05:35	][LOOC] Arif Sertkesen: Ses gelmiyor mu
[16:05:40	][LOOC] C24:i4.HELIX-86: yok
[16:05:40	][IC] Arif Sertkesen: Efendim kaybettim galiba.
[16:05:44	][LOOC] John Brookly: bende konusuyorum ses gelmiyomu
[16:05:47	][LOOC] C24:i4.HELIX-86: SK duyuru at enis attı
[16:05:50	][ME] Theodore Abernathy: iç cebinden çıkardığı yapay macunu açar ve yemeye başlar, bitirdikten sonra suyunu da içer
[16:06:01	]Arif Sertkesen used command '/ActSit 3'.
[16:06:02	][IC] C24:i4.HELIX-86: <:: Kaybettinmi? ::>
[16:06:04	][IC] Arif Sertkesen: Evet.
[16:06:07	]Arif Sertkesen used command '/ExitAct'.
[16:06:11	][IC] C24:i4.HELIX-86: <:: Gel vereyim o zaman. ::>
[16:06:15	][IC] Arif Sertkesen: Sağolun.
[16:06:17	][IC] C24:i4.HELIX-86: <:: Ama dikkatli ol bir dahakine. ::>
[16:06:18	][LOOC] Theodore Abernathy: senin geliyor sesin beyin
[16:06:29	]John Brookly has lost a '20rnd FiveSeven-şarjörü' #20261.
[16:06:29	]John Brookly has gained a '20rnd FiveSeven-şarjörü' #20261.
[16:06:29	]John Brookly has lost a '20rnd FiveSeven-şarjörü' #20260.
[16:06:46	]Mersa has connected.
[16:06:46	]Theodore Abernathy used command '/Staff mersa muhtemelen f8'e falan bastı yanlışlıkla geri giriyor şu an'.
[16:06:49	][IC] C24:i4.HELIX-86: <:: Dur şurada. ::>
[16:06:58	]Theodore Abernathy used command '/ActSit 4'.
[16:07:10	][IC] C24:i4.HELIX-86: <:: Doğrula. ::>
