[06:59:21	]Neo-Wolffe has connected.
[16:58:43	]Usman has used a context menu option with the name: ixrebelfieldstartmalfunction
[16:58:46	]Usman entered observer.
[16:58:48	]Usman exited observer at their location.
[16:59:01	]Usman entered observer.
[16:59:02	]Usman exited observer at their location.
[16:59:05	]Usman has used a context menu option with the name: rb655_dissolve
[16:59:08	]Usman entered observer.
[17:00:25	]Usman exited observer at their location.
[17:01:01	]Usman entered observer.
[17:01:02	]Usman exited observer at their location.
[17:01:03	]Usman entered observer.
[17:01:06	]Usman exited observer at their location.
[17:01:07	]Usman has spawned 'models/weapons/w_crowbar.mdl'.
[17:01:16	]Usman entered observer.
[17:01:52	]Usman exited observer at their location.
[17:01:55	]Usman has used a context menu option with the name: collision_off
[17:02:11	]Usman has used a context menu option with the name: clientprop
[17:02:30	]Bquits has gone afk.
[17:02:40	]Usman has taken 1 damage from entityflame.
[17:02:40	]Usman has taken 1 damage from entityflame.
[17:02:41	]Usman is fully healed.
[17:02:41	]Usman has taken 1 damage from entityflame.
[17:02:41	]Usman has taken 1 damage from entityflame.
[17:02:41	]Usman has taken 1 damage from entityflame.
[17:02:41	]Usman has taken 1 damage from entityflame.
[17:02:41	]Usman has taken 1 damage from entityflame.
[17:02:42	]Usman has taken 1 damage from entityflame.
[17:02:42	]Usman has taken 1 damage from entityflame.
[17:02:42	]Usman has taken 1 damage from entityflame.
[17:02:42	]Usman has taken 1 damage from entityflame.
[17:02:42	]Usman has taken 1 damage from entityflame.
[17:02:43	]Usman has taken 1 damage from entityflame.
[17:02:43	]Usman used command '/ExitAct'.
[17:02:43	]Usman has taken 1 damage from entityflame.
[17:02:43	]Usman has taken 1 damage from entityflame.
[17:02:43	]Usman has taken 1 damage from entityflame.
[17:02:43	]Usman has taken 1 damage from entityflame.
[17:02:44	]Usman has taken 1 damage from entityflame.
[17:02:44	]Usman has taken 1 damage from entityflame.
[17:02:44	]Usman has taken 1 damage from entityflame.
[17:02:44	]Usman has taken 1 damage from entityflame.
[17:02:44	]Usman has taken 1 damage from entityflame.
[17:02:46	]Usman is fully healed.
[17:02:46	]Usman entered observer.
[17:03:00	]Usman exited observer at their location.
[17:03:02	]Usman entered observer.
[17:03:04	]Usman exited observer at their location.
[17:03:07	]Usman used command '/ExitAct'.
[17:03:27	]Usman used command '/ExitAct'.
[17:03:31	]Usman used command '/ExitAct'.
[17:03:33	]Usman used command '/ExitAct'.
[17:03:35	]Usman used command '/ExitAct'.
[17:03:40	]Usman used command '/ExitAct'.
[17:04:50	]Usman has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[17:04:52	]Usman has spawned 'models/props_c17/FurnitureTable001a.mdl'.
[17:04:54	]Usman has spawned 'models/props_c17/FurnitureTable001a.mdl'.
[17:05:01	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:05:19	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:05:26	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:05:34	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:05:48	]Usman has fired a toolgun with the name: unbreakable
[17:05:48	]Usman has fired a toolgun with the name: unbreakable
[17:05:50	]Usman has fired a toolgun with the name: unbreakable
[17:05:51	]Usman has fired a toolgun with the name: unbreakable
[17:05:52	]Usman has fired a toolgun with the name: unbreakable
[17:05:53	]Usman has fired a toolgun with the name: unbreakable
[17:05:58	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:05:58	]Usman has used a context menu option with the name: ixusableentitycreate
[17:05:59	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:05:59	]Usman has used a context menu option with the name: ixusableentitycreate
[17:06:00	]Usman has used a context menu option with the name: collision_on
[17:06:02	]Usman has used a context menu option with the name: collision_on
[17:06:05	]Usman has enabled persistence for 'models/props_c17/furnituretable001a.mdl'.
[17:06:05	]Usman has used a context menu option with the name: persist
[17:06:07	]Usman used command '/ExitAct'.
[17:06:09	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:06:09	]Usman has used a context menu option with the name: ixusableentitycreate
[17:06:12	]Usman used command '/ExitAct'.
[17:06:16	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:06:16	]Usman has used a context menu option with the name: ixusableentitycreate
[17:06:17	]Usman used command '/ExitAct'.
[17:06:18	]Usman has used a context menu option with the name: collision_on
[17:06:19	]Usman has enabled persistence for 'models/props_c17/furnituretable001a.mdl'.
[17:06:19	]Usman has used a context menu option with the name: persist
[17:06:22	]Usman has used a context menu option with the name: collision_on
[17:06:38	]Usman has used a context menu option with the name: remove
[17:06:39	]Usman has used a context menu option with the name: remove
[17:06:42	]Usman has spawned 'models/props/cs_militia/couch.mdl'.
[17:06:52	]Usman has spawned 'models/props_interiors/furniture_couch02a.mdl'.
[17:06:57	]Usman has spawned 'models/props_interiors/furniture_couch02a.mdl'.
[17:07:05	]Usman has used a context menu option with the name: remove
[17:07:08	]Usman has fired a toolgun with the name: unbreakable
[17:07:08	]Usman has fired a toolgun with the name: unbreakable
[17:07:20	]Usman has used a context menu option with the name: ixpropviewowner
[17:07:22	]Usman created a stash (models/props_interiors/furniture_couch02a.mdl).
[17:07:22	]Usman has used a context menu option with the name: ixcreatestash
[17:07:23	]Usman has used a context menu option with the name: remove
[17:07:27	]Usman has spawned a usable entity class 'ix_couch' with model 'models/props/cs_militia/couch.mdl'.
[17:07:27	]Usman has used a context menu option with the name: ixusableentitycreate
[17:07:28	]Usman has spawned 'models/props_interiors/furniture_couch02a.mdl'.
[17:07:41	]Usman has fired a toolgun with the name: unbreakable
[17:07:43	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_couch02a.mdl'.
[17:07:43	]Usman has used a context menu option with the name: ixusableentitycreate
[17:07:45	]Usman used command '/ExitAct'.
[17:07:49	]Usman used command '/ExitAct'.
[17:07:50	]Usman has used a context menu option with the name: collision_on
[17:07:52	]Usman has used a context menu option with the name: collision_on
[17:08:01	]Usman has used a context menu option with the name: remove
[17:08:03	]Usman has used a context menu option with the name: remove
[17:08:05	]Usman has spawned 'models/props/cs_militia/couch.mdl'.
[17:08:10	]Usman has used a context menu option with the name: remove
[17:08:22	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:08:26	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:08:32	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:08:37	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:08:44	]Usman has fired a toolgun with the name: unbreakable
[17:08:44	]Usman has fired a toolgun with the name: unbreakable
[17:08:49	]Usman has fired a toolgun with the name: unbreakable
[17:08:49	]Usman has fired a toolgun with the name: unbreakable
[17:08:50	]Usman has fired a toolgun with the name: unbreakable
[17:08:53	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:08:53	]Usman has used a context menu option with the name: ixusableentitycreate
[17:08:54	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:08:54	]Usman has used a context menu option with the name: ixusableentitycreate
[17:08:56	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:08:56	]Usman has used a context menu option with the name: ixusableentitycreate
[17:08:57	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:08:57	]Usman has used a context menu option with the name: ixusableentitycreate
[17:08:58	]Usman has used a context menu option with the name: collision_on
[17:08:59	]Usman has used a context menu option with the name: collision_on
[17:09:01	]Usman has used a context menu option with the name: collision_on
[17:09:02	]Usman has used a context menu option with the name: collision_on
[17:09:16	]Usman used command '/ExitAct'.
[17:09:22	]Usman used command '/ExitAct'.
[17:09:26	]Usman used command '/ExitAct'.
[17:10:31	]Usman used command '/ExitAct'.
[17:10:39	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:10:40	]Usman has spawned 'models/props_c17/FurnitureTable001a.mdl'.
[17:10:54	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:11:00	]Usman has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[17:11:32	]Usman has fired a toolgun with the name: unbreakable
[17:11:32	]Usman has fired a toolgun with the name: unbreakable
[17:11:33	]Usman has fired a toolgun with the name: unbreakable
[17:11:36	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:11:36	]Usman has used a context menu option with the name: ixusableentitycreate
[17:11:38	]Usman has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[17:11:38	]Usman has used a context menu option with the name: ixusableentitycreate
[17:11:52	]Usman used command '/ExitAct'.
[17:11:53	]Usman used command '/ExitAct'.
[17:11:57	]Usman used command '/ExitAct'.
[17:12:22	]Usman has used a context menu option with the name: collision_on
[17:12:27	]Usman has used a context menu option with the name: collision_on
[17:12:29	]Usman has used a context menu option with the name: collision_on
[17:12:35	]Usman has used a context menu option with the name: collision_on
[17:12:37	]Usman entered observer.
[17:12:37	]Usman exited observer at their location.
[17:12:41	]Usman has used a context menu option with the name: collision_on
[17:12:48	]Usman has used a context menu option with the name: collision_on
[17:12:50	]Usman has used a context menu option with the name: collision_on
[17:13:35	]Usman has spawned 'models/props_interiors/bottles_shelf_break08.mdl'.
[17:13:43	]Usman has spawned 'models/props_junk/garbage_glassbottle001a.mdl'.
[17:13:51	]Usman has spawned 'models/willardnetworks/food/prop_bar_bottle_b.mdl'.
[17:14:15	]Usman has spawned 'models/willardnetworks/food/wn_food_plate.mdl'.
[17:14:29	]Usman has spawned 'models/willardnetworks/food/wn_food_plate.mdl'.
[17:14:37	]Usman has spawned 'models/willardnetworks/food/wn_food_plate.mdl'.
[17:14:45	]Usman has spawned 'models/willardnetworks/skills/kitchenspoon.mdl'.
[17:15:22	]Usman used command '/ExitAct'.
[17:16:15	]Bquits is no longer afk. Total time spent AFK: 1120
[17:16:15	]Usman entered observer.
[17:16:15	]Usman exited observer at their location.
[17:16:23	]Usman entered observer.
[17:20:17	]Bquits entered observer.
[17:22:01	]Usman has gone afk.
[17:25:47	]Bquits has gone afk.
[17:26:27	]Bquits is no longer afk. Total time spent AFK: 335
[17:30:43	]Bquits has used a context menu option with the name: remove
[17:31:13	]Bquits has used a context menu option with the name: remove
[17:31:14	]Bquits has used a context menu option with the name: remove
[17:31:35	]Bquits exited observer at their location.
[17:39:24	]Bquits used command '/CreateCustomItem'.
[17:43:09	]Bquits entered observer.
[17:44:32	]Bquits has spawned 'models/props_junk/wood_crate002a.mdl'.
[17:44:36	]Bquits has spawned 'models/props_junk/wood_crate002a.mdl'.
[17:46:43	]Bquits created a 'Büyük Kutu' container.
[17:46:43	]Bquits has used a context menu option with the name: wncontainer_create
[17:46:45	]Bquits created a 'Büyük Kutu' container.
[17:46:45	]Bquits has used a context menu option with the name: wncontainer_create
[17:46:47	]Bquits has spawned 'models/props_junk/wood_crate001a.mdl'.
[17:46:49	]Bquits has spawned 'models/props_junk/wood_crate001a.mdl'.
[17:46:52	]Bquits has used a context menu option with the name: remove
[17:46:53	]Bquits has spawned 'models/props_junk/wood_crate002a.mdl'.
[17:46:57	]Bquits has spawned 'models/props_junk/wood_crate001a.mdl'.
[17:46:59	]Bquits has spawned 'models/props_junk/wood_crate001a.mdl'.
[17:47:10	]Bquits has fired a toolgun with the name: unbreakable
[17:47:10	]Bquits has fired a toolgun with the name: unbreakable
[17:47:11	]Bquits has fired a toolgun with the name: unbreakable
[17:47:11	]Bquits has fired a toolgun with the name: unbreakable
[17:47:11	]Bquits has fired a toolgun with the name: unbreakable
[17:47:12	]Bquits has fired a toolgun with the name: unbreakable
[17:47:12	]Bquits has fired a toolgun with the name: unbreakable
[17:49:09	]Bquits exited observer at their location.
[17:49:14	]Bquits used command '/CreateApartment'.
[17:49:18	]Bquits used command '/ShowAllApartments'.
[17:49:23	]Bquits used command '/ShowAllApartments'.
[17:49:55	]Bquits used command '/ShowAllApartments'.
[17:50:04	]Bquits entered observer.
[17:50:14	]Bquits used command '/CreateCustomItem'.
[17:55:11	]Usman is no longer afk. Total time spent AFK: 2285
[17:55:32	]Usman exited observer at their location.
[17:55:32	]Bquits has gone afk.
[17:55:51	]Usman has used a context menu option with the name: clientprop
[17:55:55	]Usman has used a context menu option with the name: clientprop
[17:56:02	]Usman entered observer.
[17:56:07	]Bquits is no longer afk. Total time spent AFK: 330
[17:56:08	]Usman exited observer at their location.
[17:56:16	]Bquits used command '/ShowEdicts'.
[17:56:17	]Usman has used a context menu option with the name: clientprop
[17:56:22	]Usman entered observer.
[17:56:25	]Usman has spawned 'models/props/de_inferno/fireplace.mdl'.
[17:56:28	]Usman exited observer at their location.
[17:56:28	]Usman entered observer.
[17:56:29	]Usman exited observer at their location.
[17:56:40	]Usman entered observer.
[17:56:41	]Usman exited observer at their location.
[17:57:02	]Usman entered observer.
[17:57:05	]Usman has used a context menu option with the name: remove
[17:57:06	]Usman exited observer at their location.
[17:57:06	]Bquits has enabled persistence for 'models/props_c17/pushbroom.mdl'.
[17:57:06	]Bquits has used a context menu option with the name: persist
[17:57:06	]Usman entered observer.
[17:57:13	]Usman exited observer at their location.
[17:57:20	]Usman has given himself a cca_emir.
[17:57:21	]Usman has gained a 'The Emir' #168659.
[17:57:25	]Usman has spawned a cca_executive.
[17:57:28	]Usman has given himself a cca_executive.
[17:57:28	]Usman has gained a 'Yönetici' #168661.
[17:57:28	]Bquits exited observer at their location.
[17:57:29	]Bquits has fired a toolgun with the name: unbreakable
[17:57:29	]Bquits has fired a toolgun with the name: unbreakable
[17:57:29	]Bquits has fired a toolgun with the name: unbreakable
[17:57:36	]Bquits has used a context menu option with the name: remove
[17:57:40	][IC] Usman: Sikini emerim.
[17:58:03	]entityflame destroyed a 'Yönetici' #168660.
[17:58:05	]entityflame destroyed a 'Yönetici' #168601.
[17:58:06	]entityflame destroyed a 'The Emir' #168600.
[17:58:06	]point_hurt destroyed a 'Kadın Parfümü' #168651.
[17:58:06	]Bquits entered observer.
[17:58:07	]Bquits has taken 0 damage from point_hurt.
[17:58:08	]entityflame destroyed a 'Yönetici' #168602.
[17:58:08	]Bquits exited observer at their location.
[17:58:09	]Bquits entered observer.
[17:58:10	]Bquits exited observer at their location.
[17:58:11	]Bquits is fully healed.
[17:58:17	]Bquits entered observer.
[17:58:18	]Bquits has taken 12 damage from env_fire.
[17:58:18	]Bquits has taken 9 damage from env_fire.
[17:58:18	]Bquits has taken 12 damage from env_fire.
[17:58:18	]Bquits has taken 9 damage from env_fire.
[17:58:20	]Usman entered observer.
[17:58:20	]Usman has taken 8 damage from env_fire.
[17:58:20	]Bquits has taken 6 damage from env_fire.
[17:58:20	]Usman has taken 12 damage from env_fire.
[17:58:21	]Usman is fully healed.
[17:58:21	]Usman exited observer at their location.
[17:58:21	]Bquits is fully healed.
[17:58:21	]Bquits has taken 10 damage from env_fire.
[17:58:22	]Bquits exited observer at their location.
[17:58:22	]Usman entered observer.
[17:58:23	]Usman has taken 12 damage from env_fire.
[17:58:26	]Usman is fully healed.
[17:58:26	]Bquits is fully healed.
[17:58:29	]Usman exited observer at their location.
[17:58:30	]Usman entered observer.
[17:58:34	]Usman exited observer at their location.
[17:58:41	]Bquits entered observer.
[17:58:45	]Bquits exited observer at their location.
[17:59:07	]Bquits has taken 1 damage from entityflame.
[17:59:07	]Bquits has taken 1 damage from point_hurt.
[17:59:07	]Usman has taken 0 damage from point_hurt.
[17:59:07	]Bquits has taken 1 damage from entityflame.
[17:59:07	]Bquits has taken 1 damage from point_hurt.
[17:59:07	]Usman has taken 0 damage from point_hurt.
[17:59:07	]Bquits has taken 1 damage from entityflame.
[17:59:08	]Bquits has taken 1 damage from entityflame.
[17:59:08	]Bquits has taken 1 damage from point_hurt.
[17:59:08	]Usman has taken 0 damage from point_hurt.
[17:59:08	]Bquits entered observer.
[17:59:08	]Bquits has taken 1 damage from entityflame.
[17:59:08	]Bquits has taken 1 damage from entityflame.
[17:59:08	]Bquits has taken 1 damage from entityflame.
[17:59:08	]Bquits has taken 1 damage from entityflame.
[17:59:09	]Bquits has taken 1 damage from entityflame.
[17:59:09	]Bquits has taken 1 damage from entityflame.
[17:59:09	]Bquits has taken 1 damage from entityflame.
[17:59:09	]Bquits has taken 1 damage from entityflame.
[17:59:09	]Bquits has taken 1 damage from entityflame.
[17:59:10	]Bquits has taken 1 damage from entityflame.
[17:59:10	]Bquits has taken 1 damage from entityflame.
[17:59:10	]Bquits has taken 1 damage from entityflame.
[17:59:10	]Bquits has taken 1 damage from entityflame.
[17:59:10	]Bquits has taken 1 damage from entityflame.
[17:59:11	]Bquits has taken 1 damage from entityflame.
[17:59:11	]Usman is fully healed.
[17:59:11	]Bquits is fully healed.
[17:59:11	]Bquits has taken 1 damage from entityflame.
[17:59:11	]Usman has taken 10 damage from env_fire.
[17:59:11	]Bquits has taken 1 damage from entityflame.
[17:59:11	]entityflame destroyed a 'Gazete Yazıcısı' #168538.
[17:59:11	]Bquits has taken 1 damage from entityflame.
[17:59:11	]Bquits has taken 1 damage from entityflame.
[17:59:12	]Bquits has taken 1 damage from entityflame.
[17:59:12	]Bquits has taken 1 damage from entityflame.
[17:59:12	]Usman has taken 10 damage from env_fire.
[17:59:16	]Usman is fully healed.
[17:59:16	]Bquits is fully healed.
[17:59:18	]Usman entered observer.
[17:59:21	]Usman exited observer at their location.
[17:59:27	]Bquits exited observer at their location.
[17:59:29	]Usman has used a context menu option with the name: remove
[17:59:30	]Usman entered observer.
[17:59:35	]Usman exited observer at their location.
[17:59:35	]Usman entered observer.
[17:59:36	]Usman exited observer at their location.
[17:59:37	]Usman entered observer.
[17:59:37	]Usman exited observer at their location.
[17:59:40	]Usman has taken 0 damage from point_hurt.
[17:59:40	]Usman has taken 0 damage from point_hurt.
[17:59:40	]Usman has taken 0 damage from point_hurt.
[17:59:40	]Usman has taken 0 damage from point_hurt.
[17:59:40	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman is fully healed.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:41	]Usman has taken 0 damage from point_hurt.
[17:59:42	]Usman entered observer.
[17:59:43	]Bquits has fired a toolgun with the name: remover
[17:59:43	]Bquits has fired a toolgun with the name: remover
[17:59:43	]Bquits has fired a toolgun with the name: remover
[17:59:45	]Usman exited observer at their location.
[17:59:46	]Usman is fully healed.
[17:59:46	]Usman entered observer.
[17:59:47	]Usman exited observer at their location.
[17:59:48	]Bquits has used a context menu option with the name: remove
[17:59:49	]Usman entered observer.
[17:59:50	]Usman exited observer at their location.
[17:59:50	]Usman entered observer.
[17:59:51	]Usman exited observer at their location.
[17:59:52	]Bquits has used a context menu option with the name: remove
[17:59:53	]Usman entered observer.
[17:59:58	]Bquits has used a context menu option with the name: remove
[18:00:00	]Bquits has used a context menu option with the name: remove
[18:00:05	]Bquits has used a context menu option with the name: remove
[18:00:09	]Bquits has used a context menu option with the name: clientprop
[18:00:14	]Usman exited observer at their location.
[18:00:14	]Bquits has used a context menu option with the name: remove
[18:00:18	]Bquits has used a context menu option with the name: remove
[18:00:26	]Bquits has used a context menu option with the name: remove
[18:00:31	]Bquits entered observer.
[18:00:34	]Bquits exited observer at their location.
[18:00:39	]Bquits has used a context menu option with the name: remove
[18:00:39	]Bquits entered observer.
[18:00:40	]Usman used command '/ExitAct'.
[18:00:42	]Usman used command '/ExitAct'.
[18:00:45	]Usman used command '/ExitAct'.
[18:00:45	]Usman entered observer.
[18:00:48	]Bquits has used a context menu option with the name: remove
[18:00:49	]Usman exited observer at their location.
[18:00:50	]Usman entered observer.
[18:00:56	]Bquits used command '/PanelRemove'.
[18:00:59	]Bquits used command '/PanelRemove'.
[18:01:03	]Usman exited observer at their location.
[18:01:06	]Usman used command '/ExitAct'.
[18:01:12	]Usman entered observer.
[18:01:21	]Bquits used command '/CreateCustomItem'.
[18:01:59	]Usman exited observer at their location.
[18:02:02	]Usman entered observer.
[18:02:22	]Usman exited observer at their location.
[18:02:27	]Usman entered observer.
[18:02:28	]Usman exited observer at their location.
[18:03:06	]Bquits exited observer at their location.
[18:03:06	]Bquits entered observer.
[18:03:40	]Usman entered observer.
[18:03:50	]Usman exited observer at their location.
[18:04:48	]Bquits exited observer at their location.
[18:04:50	]Bquits entered observer.
[18:04:51	]Bquits exited observer at their location.
[18:04:53	]Usman entered observer.
[18:04:54	]Bquits entered observer.
[18:04:54	]Usman exited observer at their location.
[18:04:55	]Bquits exited observer at their location.
[18:04:59	]Bquits entered observer.
[18:05:01	]Bquits exited observer at their location.
[18:05:04	]Bquits entered observer.
[18:05:05	]Bquits exited observer at their location.
[18:05:05	]Usman entered observer.
[18:05:06	]Usman exited observer at their location.
[18:05:07	]Usman has taken 0 damage from worldspawn.
[18:05:08	]Bquits entered observer.
[18:05:08	]Bquits exited observer at their location.
[18:05:10	]Usman entered observer.
[18:05:11	]Usman is fully healed.
[18:05:12	]Usman exited observer at their location.
[18:05:13	]Usman entered observer.
[18:05:14	]Usman exited observer at their location.
[18:05:15	]Usman entered observer.
[18:05:18	]Usman exited observer at their location.
[18:05:24	]Bquits entered observer.
[18:05:28	]Bquits has used a context menu option with the name: remove
[18:05:50	]Usman entered observer.
[18:05:52	]Usman exited observer at their location.
[18:05:53	]Usman entered observer.
[18:05:53	]Usman exited observer at their location.
[18:05:56	]Usman entered observer.
[18:05:57	]Usman exited observer at their location.
[18:05:57	]Usman entered observer.
[18:05:59	]Usman exited observer at their location.
[18:06:02	]Usman entered observer.
[18:06:03	]Usman exited observer at their location.
[18:06:16	]Bquits exited observer at their location.
[18:06:21	]Bquits has used a context menu option with the name: remove
[18:06:23	]Bquits used command '/TextRemove'.
[18:06:23	]Bquits entered observer.
[18:06:33	]Usman entered observer.
[18:06:41	]Bquits exited observer at their location.
[18:06:47	]Usman exited observer at their location.
[18:06:48	]Usman entered observer.
[18:06:48	]Bquits entered observer.
[18:06:49	]Usman exited observer at their location.
[18:08:19	]Bquits exited observer at their location.
[18:08:20	]Bquits entered observer.
[18:08:25	]Bquits exited observer at their location.
[18:08:25	]Bquits entered observer.
[18:08:25	]Bquits exited observer at their location.
[18:08:27	]Bquits entered observer.
[18:08:28	]Bquits exited observer at their location.
[18:08:28	]Bquits entered observer.
[18:08:33	]Bquits exited observer at their location.
[18:08:34	]Bquits entered observer.
[18:08:35	]Bquits exited observer at their location.
[18:08:47	]Bquits entered observer.
[18:10:49	]Bquits has used a context menu option with the name: remove
[18:10:50	]Bquits exited observer at their location.
[18:10:53	]Bquits has used a context menu option with the name: remove
[18:10:55	]Bquits entered observer.
[18:11:05	]Bquits has fired a toolgun with the name: remover
[18:11:05	]Bquits has fired a toolgun with the name: remover
[18:11:05	]Bquits has fired a toolgun with the name: remover
[18:11:06	]Bquits has fired a toolgun with the name: remover
[18:11:06	]Bquits has fired a toolgun with the name: remover
[18:11:08	]Bquits has fired a toolgun with the name: remover
[18:11:09	]Bquits has fired a toolgun with the name: remover
[18:11:09	]Bquits has fired a toolgun with the name: remover
[18:11:09	]Bquits has fired a toolgun with the name: remover
[18:11:16	]Bquits has fired a toolgun with the name: remover
[18:11:16	]Bquits has fired a toolgun with the name: remover
[18:11:17	]Bquits has fired a toolgun with the name: remover
[18:11:17	]Bquits has fired a toolgun with the name: remover
[18:11:17	]Bquits has fired a toolgun with the name: remover
[18:11:17	]Bquits has fired a toolgun with the name: remover
[18:11:17	]Bquits has fired a toolgun with the name: remover
[18:11:19	]Bquits has fired a toolgun with the name: remover
[18:11:25	]Bquits exited observer at their location.
[18:12:03	]Bquits has spawned 'models/barn/barn_railing128.mdl'.
[18:12:04	]Bquits entered observer.
[18:12:12	]Bquits exited observer at their location.
[18:12:14	]Bquits has spawned 'models/props_wasteland/exterior_fence_notbarbed002e.mdl'.
[18:12:14	]Bquits entered observer.
[18:12:16	]Bquits exited observer at their location.
[18:12:18	]Bquits has spawned 'models/props_wasteland/barricade001a_chunk05.mdl'.
[18:12:20	]Bquits has spawned 'models/props_wasteland/barricade002a.mdl'.
[18:12:24	]Bquits entered observer.
[18:12:26	]Bquits exited observer at their location.
[18:12:38	]Bquits entered observer.
[18:12:46	]Bquits exited observer at their location.
[18:12:50	]Bquits has spawned 'models/military/railing64.mdl'.
[18:12:57	]Bquits has spawned 'models/military/railing128.mdl'.
[18:12:59	]Bquits has spawned 'models/military/railing128.mdl'.
[18:12:59	]Bquits entered observer.
[18:13:01	]Bquits exited observer at their location.
[18:13:03	]Bquits entered observer.
[18:13:04	]Bquits exited observer at their location.
[18:13:05	]Usman has used a context menu option with the name: remove
[18:13:06	]Bquits has spawned 'models/props/railing1.mdl'.
[18:13:06	]Bquits entered observer.
[18:13:10	]Bquits has spawned 'models/props/foundation_64x128.mdl'.
[18:13:15	]Bquits has spawned 'models/military/metalcover.mdl'.
[18:13:18	]Bquits has spawned 'models/props/fence1.mdl'.
[18:13:20	]Usman ran SAM command 'goto' with arguments: 'bq'
[18:13:21	]Bquits has spawned 'models/props/stairhalf.mdl'.
[18:13:21	]Usman entered observer.
[18:13:22	]Bquits has spawned 'models/props/stair_pref2.mdl'.
[18:13:29	]Usman exited observer at their location.
[18:13:30	]Bquits has spawned 'models/military/railing128.mdl'.
[18:13:32	]Usman entered observer.
[18:13:38	]Bquits has spawned 'models/military/railing128.mdl'.
[18:13:44	]Usman exited observer at their location.
[18:13:46	]Usman entered observer.
[18:13:50	]Usman exited observer at their location.
[18:14:05	]Bquits exited observer at their location.
[18:14:14	]Bquits has enabled persistence for 'models/military/railing128.mdl'.
[18:14:14	]Bquits has used a context menu option with the name: persist
[18:14:17	]Usman entered observer.
[18:14:18	]Bquits has spawned 'models/military/railing128.mdl'.
[18:14:20	]Bquits entered observer.
[18:14:26	]Bquits exited observer at their location.
[18:14:31	]Bquits entered observer.
[18:14:37	]Bquits exited observer at their location.
[18:14:38	]Bquits entered observer.
[18:14:47	]Bquits has enabled persistence for 'models/military/railing128.mdl'.
[18:14:47	]Bquits has used a context menu option with the name: persist
[18:14:48	]Bquits has used a context menu option with the name: clientprop
[18:15:15	]Bquits exited observer at their location.
[18:15:16	]Bquits entered observer.
[18:15:21	]Bquits has enabled persistence for 'models/military/railing128.mdl'.
[18:15:21	]Bquits has used a context menu option with the name: persist
[18:15:21	]Bquits exited observer at their location.
[18:15:24	]Bquits has spawned 'models/military/railing64.mdl'.
[18:15:39	]Bquits has spawned 'models/military/railing128.mdl'.
[18:15:39	]Bquits entered observer.
[18:15:42	]Bquits has spawned 'models/military/railing128.mdl'.
[18:15:45	]Bquits exited observer at their location.
[18:15:46	]Bquits entered observer.
[18:15:46	]Bquits exited observer at their location.
[18:15:47	]Bquits entered observer.
[18:15:48	]Bquits exited observer at their location.
[18:15:48	]Bquits entered observer.
[18:15:49	]Bquits exited observer at their location.
[18:16:04	]Bquits entered observer.
[18:16:06	]Usman exited observer at their location.
[18:16:10	]Usman entered observer.
[18:16:10	]Bquits exited observer at their location.
[18:16:11	]Bquits entered observer.
[18:16:15	]Bquits exited observer at their location.
[18:16:17	]Usman exited observer at their location.
[18:16:19	]Usman entered observer.
