[15:04:36	]Shane Walsh has connected.
[15:21:42	]C45:i3.HELIX-10 has taken 5 damage from npc_headcrab.
[15:21:42	]C24:i4.HELIX-86 has critically hit npc_zombie_torso in the head dealing 21 damage (CritChance was 0.91).
[15:21:42	]Gerhard Reicher entered observer.
[15:21:42	]C24:i4.HELIX-86 has critically hit npc_zombie_torso in the head dealing 21 damage (CritChance was 0.91).
[15:21:44	]C45:i3.HELIX-10 has taken 5 damage from npc_headcrab.
[15:21:45	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65779.
[15:21:45	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[15:21:45	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[15:21:45	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65778.
[15:21:47	]C45:i3.HELIX-10 is fully healed.
[15:21:47	]C45:i3.HELIX-10 has taken 5 damage from npc_headcrab.
[15:21:48	]C24:i4.HELIX-86 has critically hit npc_headcrab dealing 19 damage (CritChance was 0.91).
[15:21:51	][IC] C24:i4.HELIX-86: <:: İyimisin? ::>
[15:21:52	]C45:i3.HELIX-10 is fully healed.
[15:21:53	][Y] C45:i3.HELIX-10: <:: VURSANA AMINA KOYİM. ::>
[15:21:57	]C45:i3.HELIX-10 ran 'use' on item 'Morfin' (#64143)
[15:21:57	]C45:i3.HELIX-10 has gained a level 4 short boost in Güç.
[15:21:58	]C45:i3.HELIX-10 ran 'use' on item 'Morfin' (#64143)
[15:21:58	]C45:i3.HELIX-10 has wasted a level 4 short boost in Güç (current: 0; target: 4).
[15:22:02	]C45:i3.HELIX-10 is fully healed.
[15:22:08	]C24:i4.HELIX-86 has critically hit npc_headcrab dealing 19 damage (CritChance was 0.91).
[15:22:11	][IC] C24:i4.HELIX-86: <:: Öldü. ::>
[15:22:25	][IC] C45:i3.HELIX-10: <:: GİR. ::>
[15:22:26	][IC] C45:i3.HELIX-10: <:: 3. ::>
[15:22:27	][IC] C45:i3.HELIX-10: <:: 2. ::>
[15:22:28	][IC] C45:i3.HELIX-10: <:: 1. ::>
[15:22:30	][IC] C45:i3.HELIX-10: <:: Enjekte edin! ::>
[15:22:31	]C24:i4.HELIX-86 used command '/Doorkick'.
[15:22:33	]Nadika Kuznetov ran SAM command 'asay' with arguments: 'çok noclipte dolaşmayın şimdilik, admin olsanız bile rol yapın'
[15:22:39	]Nadika Kuznetov ran SAM command 'asay' with arguments: 'bende sivil geçiyorum şimdi'
[15:22:41	]Nadika Kuznetov exited observer at their location.
[15:22:46	][IC] C45:i3.HELIX-10: <:: 3. ::>
[15:22:47	][IC] C45:i3.HELIX-10: <:: 2. ::>
[15:22:47	][IC] C45:i3.HELIX-10: <:: 1. ::>
[15:22:48	][IC] C45:i3.HELIX-10: <:: Enjekte edin! ::>
[15:22:49	]C24:i4.HELIX-86 used command '/Doorkick'.
[15:22:50	]Gerhard Reicher exited observer at their location.
[15:22:51	]Victorian (STEAM_0:0:577700614) deleted character 'Nadika Kuznetov'
[15:22:55	]Victorian loaded the character 'Troylen Houston'
[15:22:56	]Gerhard Reicher entered observer.
[15:22:57	]Gerhard Reicher exited observer at their location.
[15:22:57	]Gerhard Reicher entered observer.
[15:22:59	]Gerhard Reicher exited observer at their location.
[15:22:59	]Troylen Houston entered observer.
[15:23:01	]Gerhard Reicher entered observer.
[15:23:02	][IC] C45:i3.HELIX-10: <:: 3. ::>
[15:23:02	][IC] C45:i3.HELIX-10: <:: 2. ::>
[15:23:03	]Gerhard Reicher exited observer at their location.
[15:23:04	][IC] C45:i3.HELIX-10: <:: 1. ::>
[15:23:05	][IC] C45:i3.HELIX-10: <:: Enjekte edin! ::>
[15:23:05	]C24:i4.HELIX-86 used command '/Doorkick'.
[15:23:11	]Gerhard Reicher entered observer.
[15:23:12	]Gerhard Reicher exited observer at their location.
[15:23:16	]Gerhard Reicher used command '/ShowEdicts'.
[15:23:17	]Gerhard Reicher entered observer.
[15:23:21	]Troylen Houston exited observer at their location.
[15:23:21	]C45:i3.HELIX-10 used command '/Radio KOD 100'.
[15:23:24	][IC] C24:i4.HELIX-86: <:: Hey. ::>
[15:23:26	][IC] C24:i4.HELIX-86: <:: İyimisin. ::>
[15:23:27	]C45:i3.HELIX-10 used command '/Radio Clear'.
[15:23:33	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65778.
[15:23:33	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[15:23:33	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[15:23:33	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65777.
[15:23:55	]Troylen Houston entered observer.
[15:24:15	]Troylen Houston exited observer at their location.
[15:24:16	]C45:i3.HELIX-10 has used a context menu option with the name: remove
[15:24:17	]C45:i3.HELIX-10 has used a context menu option with the name: remove
[15:24:24	]Gerhard Reicher exited observer at their location.
[15:24:32	][IC] Troylen Houston: Y.
[15:24:32	]Gerhard Reicher used command '/ShowEdicts'.
[15:24:36	]Theodore Abernathy used command '/ShowEdicts'.
[15:24:37	]Troylen Houston entered observer.
[15:24:38	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65777.
[15:24:38	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[15:24:38	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[15:24:38	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65777.
[15:24:38	]Arif Sertkesen exited observer at their location.
[15:24:43	]Arif Sertkesen ran 'EquipUn' on item 'Levye' (#67013)
[15:24:43	]Troylen Houston exited observer at their location.
[15:24:45	]C45:i3.HELIX-10 entered observer.
[15:24:46	]Gerhard Reicher entered observer.
[15:24:48	]Troylen Houston ran 'take' on item 'CWU Member Access Keycard' (#67542)
[15:24:48	]Troylen Houston has gained a 'CWU Member Access Keycard' #67542.
[15:24:48	]Gerhard Reicher exited observer at their location.
[15:24:51	]Troylen Houston ran 'take' on item '#09911 Kimlik Kartı' (#67540)
[15:24:51	]Troylen Houston has gained a '#09911 Kimlik Kartı' #67540.
[15:24:52	]Troylen Houston entered observer.
[15:24:54	]bquits (STEAM_0:0:142449284) has disconnected.
[15:24:56	]Gerhard Reicher entered observer.
[15:24:58	]Gerhard Reicher exited observer at their location.
[15:24:59	]Gerhard Reicher entered observer.
[15:25:00	]Gerhard Reicher exited observer at their location.
[15:25:06	]Gerhard Reicher entered observer.
[15:25:09	]Troylen Houston exited observer at their location.
[15:25:10	]Troylen Houston entered observer.
[15:25:10	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65777.
[15:25:10	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[15:25:10	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[15:25:10	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65777.
[15:25:11	]Arif Sertkesen entered observer.
[15:25:19	]Troylen Houston exited observer at their location.
[15:25:23	]Gerhard Reicher exited observer at their location.
[15:25:32	]Gerhard Reicher entered observer.
[15:25:38	]Gerhard Reicher exited observer at their location.
[15:25:42	]Gerhard Reicher entered observer.
[15:25:49	]Gerhard Reicher exited observer at their location.
[15:25:53	]Gerhard Reicher entered observer.
[15:25:53	]Shane Walsh has unloaded their "C24:i4.HELIX-86" character.
[15:26:00	]Gerhard Reicher used command '/ShowEdicts'.
[15:26:01	]Troylen Houston has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[15:26:02	]Shane Walsh loaded the character 'C24:i4.HELIX-86'
[15:26:10	]Gerhard Reicher exited observer at their location.
[15:26:15	]Troylen Houston ran 'take' on item 'Rasyon' (#67817)
[15:26:15	]Troylen Houston has gained a 'Rasyon' #67817.
[15:26:18	]Troylen Houston ran 'Open' on item 'Rasyon' (#67817)
[15:26:18	]Troylen Houston has gained a 'Yapay Macun' #67818.
[15:26:18	]Troylen Houston has gained a 'Breen'in Suyu' #67819.
[15:26:18	]Troylen Houston has gained a '15 Kredi Kuponu' #67820.
[15:26:20	]Theodore Abernathy ran SAM command 'asay' with arguments: '/showedicts'
[15:26:20	]Gerhard Reicher has given himself a flashlight.
[15:26:20	]Gerhard Reicher has gained a 'El Feneri' #67821.
[15:26:24	]Arif Sertkesen used command '/ShowEdicts'.
[15:26:25	]Zalo'Kar used command '/ShowEdicts'.
[15:26:27	]Troylen Houston used command '/ShowEdicts'.
[15:26:34	]Theodore Abernathy used command '/ShowEdicts'.
[15:26:38	]Troylen Houston ran 'Use' on item '15 Kredi Kuponu' (#67820)
[15:26:38	]Gerhard Reicher has spawned 'models/props_c17/fence02a.mdl'.
[15:26:42	]Troylen Houston ran 'Use' on item '15 Kredi Kuponu' (#67820)
[15:26:42	]Zalo'Kar used command '/ShowEntsInRadius 155'.
[15:26:44	]Gerhard Reicher has spawned 'models/props_wasteland/exterior_fence002c.mdl'.
[15:26:47	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:26:53	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:27:01	]Troylen Houston ran SAM command 'asay' with arguments: 'sivil terminallerde hala sıkıntı var galiba'
[15:27:02	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:27:05	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:27:08	]Arif Sertkesen exited observer at their location.
[15:27:10	]Arif Sertkesen entered observer.
[15:27:16	]Troylen Houston has used a context menu option with the name: skin
[15:27:18	]Arif Sertkesen exited observer at their location.
[15:27:19	]Arif Sertkesen entered observer.
[15:27:19	]Arif Sertkesen exited observer at their location.
[15:27:20	]Arif Sertkesen entered observer.
[15:27:27	]Troylen Houston ran 'Use' on item '5 Kredi Kuponu' (#67611)
[15:27:28	]Arif Sertkesen exited observer at their location.
[15:27:30	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#67789)
[15:27:31	]Arif Sertkesen entered observer.
[15:27:31	]Troylen Houston ran 'Use' on item '5 Kredi Kuponu' (#67611)
[15:27:35	]Troylen Houston entered observer.
[15:27:45	]Zalo'Kar has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[15:27:45	]Zalo'Kar exited observer at their location.
[15:27:46	][IC] C24:i4.HELIX-86: <:: @admin terminaller kapalıymış. ::>
[15:27:52	][PICKUP DISPENSER] Shane Walsh ( C24:i4.HELIX-86 ) picked up an item from the pickup dispenser.
[15:27:52	]C24:i4.HELIX-86 has gained a '15 Kredi Kuponu' #67822.
[15:27:53	]Troylen Houston exited observer at their location.
[15:27:56	]Arif Sertkesen has spawned 'models/props/fence2.mdl'.
[15:27:57	]Zalo'Kar ran 'take' on item 'Rasyon' (#67823)
[15:27:57	]Zalo'Kar has gained a 'Rasyon' #67823.
[15:27:58	]C24:i4.HELIX-86 ran SAM command 'asay' with arguments: 'admin'
[15:28:00	]Zalo'Kar entered observer.
[15:28:01	]Troylen Houston ran SAM command 'menu' with arguments: ''
[15:28:01	]Arif Sertkesen has spawned 'models/props/fence3.mdl'.
[15:28:02	]Troylen Houston claimed a report by C24:i4.HELIX-86 (Shane Walsh).
[15:28:08	][LOOC] Troylen Houston: ?
[15:28:12	]Zalo'Kar exited observer at their location.
[15:28:16	][LOOC] C24:i4.HELIX-86: aga terminal kapalı
[15:28:22	]Arif Sertkesen has enabled persistence for 'models/props/fence3.mdl'.
[15:28:22	]Arif Sertkesen has used a context menu option with the name: persist
[15:28:24	]Troylen Houston has used a context menu option with the name: bodygroups
[15:28:40	][LOOC] C24:i4.HELIX-86: kupon konulmuyot
[15:28:41	][LOOC] Troylen Houston: kuponlai llgili bir sorun mu
[15:28:46	][LOOC] Troylen Houston: bende yaşadım onu
[15:28:52	]C24:i4.HELIX-86 ran 'Use' on item '15 Kredi Kuponu' (#67822)
[15:28:59	]Troylen Houston ran SAM command 'asay' with arguments: 'terminallerde kupon çalışmıyor, kapalı yaızoyr'
[15:29:08	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:29:12	]Troylen Houston ran SAM command 'asay' with arguments: 'admin çağıran elemanda bundan muzdarip'
[15:29:13	][LOOC] C24:i4.HELIX-86: bak kapalı diyo
[15:29:17	]Gerhard Reicher has spawned 'models/props_urban/fence_cover001_128.mdl'.
[15:29:19	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:29:19	][LOOC] Troylen Houston: Bug galiba
[15:29:22	]Gerhard Reicher entered observer.
[15:29:26	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:29:30	]Troylen Houston ran SAM command 'asay' with arguments: 'yeni gelen güncellemeyle alakası olabilir mi'
[15:29:40	][LOOC] Troylen Houston: çözdüğümde geri dönüş yapacağıom
[15:29:45	]Troylen Houston entered observer.
[15:29:54	]Gerhard Reicher exited observer at their location.
[15:29:55	]Zalo'Kar entered observer.
[15:29:55	]Theodore Abernathy exited observer at their location.
[15:30:00	]Gerhard Reicher entered observer.
[15:30:01	]Gerhard Reicher exited observer at their location.
[15:30:04	]Troylen Houston ran SAM command 'menu' with arguments: ''
[15:30:05	]Zalo'Kar exited observer at their location.
[15:30:06	]Zalo'Kar entered observer.
[15:30:06	]Zalo'Kar exited observer at their location.
[15:30:09	][LOOC] Troylen Houston: hey
[15:30:10	]Zalo'Kar entered observer.
[15:30:14	]Arif Sertkesen exited observer at their location.
[15:30:14	]Zalo'Kar exited observer at their location.
[15:30:15	]Zalo'Kar entered observer.
[15:30:16	][LOOC] Troylen Houston: çözdüğünde geri dönüş yapacağım
[15:30:16	]Zalo'Kar exited observer at their location.
[15:30:17	]Zalo'Kar entered observer.
[15:30:20	]Zalo'Kar exited observer at their location.
[15:30:21	]Zalo'Kar entered observer.
[15:30:21	]Zalo'Kar exited observer at their location.
[15:30:22	]Zalo'Kar entered observer.
[15:30:24	][LOOC] Troylen Houston: çözebilirsem eğer haber veririm
[15:30:27	]Zalo'Kar exited observer at their location.
[15:30:27	]Arif Sertkesen entered observer.
[15:30:28	]Arif Sertkesen exited observer at their location.
[15:30:37	]Theodore Abernathy entered observer.
[15:30:43	]Troylen Houston exited observer at their location.
[15:31:00	]Arif Sertkesen entered observer.
[15:31:01	]Troylen Houston entered observer.
[15:31:03	]Zalo'Kar entered observer.
[15:31:04	]Zalo'Kar exited observer at their location.
[15:31:04	]Troylen Houston exited observer at their location.
[15:31:04	]Zalo'Kar entered observer.
[15:31:05	]Troylen Houston entered observer.
[15:31:05	]Zalo'Kar exited observer at their location.
[15:31:06	]Zalo'Kar entered observer.
[15:31:06	]Gerhard Reicher entered observer.
[15:31:06	]Zalo'Kar exited observer at their location.
[15:31:07	]Zalo'Kar entered observer.
[15:31:07	]Gerhard Reicher exited observer at their location.
[15:31:07	]Zalo'Kar exited observer at their location.
[15:31:09	]Gerhard Reicher entered observer.
[15:31:12	]Gerhard Reicher exited observer at their location.
[15:31:13	]Zalo'Kar entered observer.
[15:31:21	]Troylen Houston exited observer at their location.
[15:31:21	]Gerhard Reicher entered observer.
[15:31:24	]Troylen Houston entered observer.
[15:31:33	]Troylen Houston exited observer at their location.
[15:31:34	]Troylen Houston entered observer.
[15:31:39	]Gerhard Reicher exited observer at their location.
[15:31:41	]Gerhard Reicher has spawned 'models/props_foliage/grass3.mdl'.
[15:31:43	]Gerhard Reicher has spawned 'models/props_foliage/grass_cluster02.mdl'.
[15:31:44	]Gerhard Reicher has spawned 'models/props/coop_autumn/fall_grass/fall_grass_04.mdl'.
[15:31:45	]Gerhard Reicher has spawned 'models/props/de_dust/hr_dust/foliage/short_grass_01.mdl'.
[15:31:47	]Gerhard Reicher has spawned 'models/props/de_dust/hr_dust/foliage/weed_grass_02.mdl'.
[15:31:48	]Gerhard Reicher has spawned 'models/props/de_nuke/hr_nuke/foliage/tall_grass_card_04.mdl'.
[15:31:53	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:31:54	]Troylen Houston exited observer at their location.
[15:31:57	]Troylen Houston entered observer.
[15:31:58	]Gerhard Reicher has spawned 'models/props/coop_autumn/fall_grass/fall_grass_02.mdl'.
[15:31:59	]C24:i4.HELIX-86 has gained 0 chips.
[15:31:59	]C24:i4.HELIX-86 has gained a 'SK Üniforması' #67824.
[15:31:59	]Gerhard Reicher has spawned 'models/props/de_nuke/hr_nuke/foliage/short_grass_01.mdl'.
[15:32:01	]Gerhard Reicher has spawned 'models/de_aztec/aztec_grass_field.mdl'.
[15:32:02	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:32:04	]C24:i4.HELIX-86 has gained 0 chips.
[15:32:04	]Gerhard Reicher has spawned 'models/props/de_dust/hr_dust/foliage/short_grass_01.mdl'.
[15:32:06	]Gerhard Reicher has spawned 'models/props_foliage/grass_cluster04a.mdl'.
[15:32:07	]Gerhard Reicher has spawned 'models/props_foliage/grass_cluster04.mdl'.
[15:32:14	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:32:15	]Gerhard Reicher has spawned 'models/props_foliage/bush2.mdl'.
[15:32:17	]Gerhard Reicher has spawned 'models/props_foliage/bushes_tropical_straight01.mdl'.
[15:32:18	]Gerhard Reicher has spawned 'models/props_foliage/bushes_tropical_straight04.mdl'.
[15:32:26	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:32:32	]Troylen Houston exited observer at their location.
[15:32:34	]Troylen Houston entered observer.
[15:32:39	]C24:i4.HELIX-86 ran 'drop' on item 'SK Üniforması' (#66094)
[15:32:39	]C24:i4.HELIX-86 has lost a 'SK Üniforması' #66094.
[15:32:41	]Zalo'Kar has used a context menu option with the name: remove
[15:32:42	]C24:i4.HELIX-86 destroyed a 'SK Üniforması' #66094.
[15:32:45	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:32:46	]Troylen Houston exited observer at their location.
[15:32:47	]C24:i4.HELIX-86 has gained 0 chips.
[15:32:47	]C24:i4.HELIX-86 has gained a 'SK Üniforması' #67825.
[15:32:50	]Troylen Houston entered observer.
[15:32:57	]Troylen Houston exited observer at their location.
[15:32:58	]Troylen Houston entered observer.
[15:33:04	]Gerhard Reicher entered observer.
[15:33:05	]Gerhard Reicher exited observer at their location.
[15:33:07	]Gerhard Reicher entered observer.
[15:33:08	]Gerhard Reicher exited observer at their location.
[15:33:09	]C24:i4.HELIX-86 has changed C24:i4.HELIX-86's bodygroups.
[15:33:12	]Gerhard Reicher entered observer.
[15:33:18	]C24:i4.HELIX-86 used command '/Radio Deneme'.
[15:33:20	]Gerhard Reicher exited observer at their location.
[15:33:22	]Gerhard Reicher entered observer.
[15:33:23	]Zalo'Kar exited observer at their location.
[15:33:23	]Zalo'Kar entered observer.
[15:33:27	]Gerhard Reicher exited observer at their location.
[15:33:29	]C24:i4.HELIX-86 used command '/SC TAC/3'.
[15:33:29	]Gerhard Reicher entered observer.
[15:33:35	]C24:i4.HELIX-86 used command '/SC TAC-3'.
[15:33:44	]Gerhard Reicher has enabled persistence for 'models/props_urban/fence_cover001_128.mdl'.
[15:33:44	]Gerhard Reicher has used a context menu option with the name: persist
[15:33:46	]Gerhard Reicher has enabled persistence for 'models/props_wasteland/exterior_fence002c.mdl'.
[15:33:46	]Gerhard Reicher has used a context menu option with the name: persist
[15:34:12	]Troylen Houston exited observer at their location.
[15:34:16	]Gerhard Reicher exited observer at their location.
[15:34:16	]Gerhard Reicher entered observer.
[15:34:17	]Troylen Houston entered observer.
[15:34:17	]Gerhard Reicher exited observer at their location.
[15:34:18	]Gerhard Reicher entered observer.
[15:34:21	]Gerhard Reicher exited observer at their location.
[15:34:37	]Troylen Houston exited observer at their location.
[15:34:39	]Troylen Houston has taken 6 damage from worldspawn.
[15:34:41	]Troylen Houston entered observer.
[15:34:48	]Troylen Houston exited observer at their location.
[15:34:48	]Zalo'Kar exited observer at their location.
[15:34:49	]Troylen Houston entered observer.
[15:34:50	]Zalo'Kar entered observer.
[15:34:50	]Troylen Houston exited observer at their location.
[15:34:51	]Zalo'Kar exited observer at their location.
[15:34:52	]Zalo'Kar entered observer.
[15:34:55	]Troylen Houston entered observer.
[15:34:56	]Troylen Houston exited observer at their location.
[15:35:02	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65780)
[15:35:03	]Troylen Houston entered observer.
[15:35:03	]Troylen Houston exited observer at their location.
[15:35:03	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65779)
[15:35:04	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65779)
[15:35:05	]Troylen Houston entered observer.
[15:35:05	]Troylen Houston exited observer at their location.
[15:35:07	]Troylen Houston entered observer.
[15:35:08	]Troylen Houston exited observer at their location.
[15:35:09	]Troylen Houston entered observer.
[15:35:09	]Troylen Houston exited observer at their location.
[15:35:10	]Troylen Houston entered observer.
[15:35:12	]Troylen Houston exited observer at their location.
[15:35:13	]Troylen Houston entered observer.
[15:35:13	]Troylen Houston exited observer at their location.
