[00:33:35	]Enistein has connected.
[01:07:50	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #58892 from a container with the name 'Dropped Items' #6720.
[01:07:51	]C45:i1.HELIX-12 has gained a 'Çuval' #50136 from a container with the name 'Dropped Items' #6720.
[01:07:52	]C45:i1.HELIX-12 has gained a 'Incendiary Grenade' #58998 from a container with the name 'Dropped Items' #6720.
[01:07:52	]C45:i1.HELIX-12 has gained a 'Flash Grenade' #59000 from a container with the name 'Dropped Items' #6720.
[01:07:53	]C45:i1.HELIX-12 has gained a 'Antidote' #68290 from a container with the name 'Dropped Items' #6720.
[01:07:53	]C45:i1.HELIX-12 has gained a 'Morfin' #68289 from a container with the name 'Dropped Items' #6720.
[01:07:54	]C45:i1.HELIX-12 has gained a 'Boş CID Kartı' #50057 from a container with the name 'Dropped Items' #6720.
[01:07:58	]C45:i1.HELIX-12 has gained a 'SMG Mermisi' #68296 from a container with the name 'Dropped Items' #6720.
[01:07:58	]C45:i1.HELIX-12 has gained a 'SMG Mermisi' #60143 from a container with the name 'Dropped Items' #6720.
[01:08:01	]C45:i1.HELIX-12 has gained a 'SMG Mermisi' #68294 from a container with the name 'Dropped Items' #6720.
[01:08:02	]Sarah Goodwell was knocked unconscious and is bleeding out.
[01:08:03	]C45:i1.HELIX-12 has gained a 'Identity Card Creation Device' #49981 from a container with the name 'Dropped Items' #6720.
[01:08:04	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #50137 from a container with the name 'Dropped Items' #6720.
[01:08:05	]C45:i1.HELIX-12 has gained a 'Onarım Kaplaması' #52533 from a container with the name 'Dropped Items' #6720.
[01:08:06	]C45:i1.HELIX-12 has gained a 'El Feneri' #50215 from a container with the name 'Dropped Items' #6720.
[01:08:06	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: 'sarah'
[01:08:07	]C45:i1.HELIX-12 has gained a 'Kan Stabilizatörü' #52620 from a container with the name 'Dropped Items' #6720.
[01:08:08	]C45:i1.HELIX-12 has gained a 'Sağlık Kiti' #58965 from a container with the name 'Dropped Items' #6720.
[01:08:09	]C45:i1.HELIX-12 has gained a 'Cerrahi Kit' #52617 from a container with the name 'Dropped Items' #6720.
[01:08:11	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #50064 from a container with the name 'Dropped Items' #6720.
[01:08:11	]C45:i1.HELIX-12 has gained a 'SMG Mermisi' #68292 from a container with the name 'Dropped Items' #6720.
[01:08:13	]C24:i5.UNION-79 has taken 5 damage from Sarah Goodwell.
[01:08:13	]Sarah Goodwell has damaged C24:i5.UNION-79, dealing 5 with ix_hands
[01:08:14	]C45:i1.HELIX-12 has gained a 'Kan Stabilizatörü' #52570 from a container with the name 'Dropped Items' #6720.
[01:08:15	]C45:i1.HELIX-12 has gained a 'Kan Stabilizatörü' #52619 from a container with the name 'Dropped Items' #6720.
[01:08:16	]Sarah Goodwell was knocked unconscious and is bleeding out.
[01:08:16	]C45:i1.HELIX-12 has gained a 'Morfin' #68287 from a container with the name 'Dropped Items' #6720.
[01:08:17	]C45:i1.HELIX-12 has gained a 'Sağlık Kiti' #58966 from a container with the name 'Dropped Items' #6720.
[01:08:17	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: 'sarah'
[01:08:18	]C45:i1.HELIX-12 has gained a 'POS Cihazı' #50102 from a container with the name 'Dropped Items' #6720.
[01:08:19	]C45:i1.HELIX-12 has gained a 'SMG Mermisi' #68293 from a container with the name 'Dropped Items' #6720.
[01:08:20	]C45:i1.HELIX-12 has gained a 'Kan Stabilizatörü' #52569 from a container with the name 'Dropped Items' #6720.
[01:08:21	]Nick Durman ran 'drop' on item 'Demir' (#69464)
[01:08:21	]Nick Durman has lost a 'Demir' #69464.
[01:08:21	]Nick Durman ran 'drop' on item 'Hurda Metal' (#69489)
[01:08:21	]Nick Durman has lost a 'Hurda Metal' #69489.
[01:08:22	]C45:i1.HELIX-12 has gained a 'SMG Mermisi' #68295 from a container with the name 'Dropped Items' #6720.
[01:08:22	]Nick Durman ran 'drop' on item 'Hurda Metal' (#69481)
[01:08:22	]Nick Durman has lost a 'Hurda Metal' #69481.
[01:08:23	]Nick Durman ran 'drop' on item 'Bez Paçavralar' (#69478)
[01:08:23	]Nick Durman has lost a 'Bez Paçavralar' #69478.
[01:08:24	]Nick Durman ran 'drop' on item 'Bez Paçavralar' (#69475)
[01:08:24	]Nick Durman has lost a 'Bez Paçavralar' #69475.
[01:08:24	]C45:i1.HELIX-12 has gained a 'Boş CID Kartı' #50058 from a container with the name 'Dropped Items' #6720.
[01:08:24	]Nick Durman ran 'drop' on item 'Küçük Karton Kutu' (#69466)
[01:08:24	]Nick Durman has lost a 'Küçük Karton Kutu' #69466.
[01:08:25	]C45:i1.HELIX-12 has gained a 'Combine Filter' #50156 from a container with the name 'Dropped Items' #6720.
[01:08:25	]Nick Durman ran 'drop' on item 'Boş Süt Kartonu' (#69474)
[01:08:25	]Nick Durman has lost a 'Boş Süt Kartonu' #69474.
[01:08:25	]Nick Durman ran 'drop' on item 'Plastik Çöp' (#69467)
[01:08:25	]Nick Durman has lost a 'Plastik Çöp' #69467.
[01:08:27	]C45:i1.HELIX-12 has gained a 'Çuval' #52507 from a container with the name 'Dropped Items' #6720.
[01:08:27	]Nick Durman ran 'drop' on item 'Çelik' (#69459)
[01:08:27	]Nick Durman has lost a 'Çelik' #69459.
[01:08:29	]C45:i1.HELIX-12 has gained a 'Lastik Kelepçe' #49987 from a container with the name 'Dropped Items' #6720.
[01:08:33	]C45:i1.HELIX-12 closed the 'Dropped Items' #6720 container.
[01:08:35	]C45:i1.HELIX-12 has used a context menu option with the name: remove
[01:08:38	]C45:i1.HELIX-12 ran 'combine' on item 'Sağlık Kiti' (#58966)
[01:08:38	]C45:i1.HELIX-12 has taken 3 damage from C24:i5.UNION-79.
[01:08:38	]C45:i1.HELIX-12 has taken 3 damage from C24:i5.UNION-79.
[01:08:38	]C45:i1.HELIX-12 has taken 3 damage from C24:i5.UNION-79.
[01:08:38	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:38	]C45:i1.HELIX-12 has taken 3 damage from C24:i5.UNION-79.
[01:08:38	]C45:i1.HELIX-12 has taken 3 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 25 damage from C24:i5.UNION-79.
[01:08:39	]C45:i1.HELIX-12 has taken 12 damage from C24:i5.UNION-79.
[01:08:41	]C45:i1.HELIX-12 is fully healed.
[01:08:43	]C45:i1.HELIX-12 ran 'Equip' on item 'MP5A3' (#49963)
[01:08:44	]C45:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #58892.
[01:08:44	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #58892.
[01:08:44	]C45:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #50064.
[01:08:45	]Sarah Goodwell entered observer.
[01:08:46	]Nick Durman has fired a toolgun with the name: remover
[01:08:46	]Nick Durman has fired a toolgun with the name: remover
[01:08:46	]Nick Durman has fired a toolgun with the name: remover
[01:08:46	]Nick Durman has fired a toolgun with the name: remover
[01:08:46	]Nick Durman has fired a toolgun with the name: remover
[01:08:46	]Nick Durman has fired a toolgun with the name: remover
[01:08:47	]C45:i1.HELIX-12 has hit C24:i5.UNION-79 in the head dealing 8 damage (CritChance was 0.30).
[01:08:47	]C24:i5.UNION-79 has taken 8 damage from C45:i1.HELIX-12.
[01:08:47	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 0.30).
[01:08:47	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:47	]Nick Durman has fired a toolgun with the name: remover
[01:08:47	]C45:i1.HELIX-12 has hit C24:i5.UNION-79 in the head dealing 8 damage (CritChance was 0.30).
[01:08:47	]C24:i5.UNION-79 has taken 8 damage from C45:i1.HELIX-12.
[01:08:47	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 0.30).
[01:08:47	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:47	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 1.01).
[01:08:47	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:47	]Nick Durman has fired a toolgun with the name: remover
[01:08:47	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 1.01).
[01:08:47	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:47	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 1.01).
[01:08:47	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:47	]Nick Durman has fired a toolgun with the name: remover
[01:08:47	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #50064.
[01:08:48	]C45:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #58892.
[01:08:48	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #58892.
[01:08:48	]C45:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #50137.
[01:08:48	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]Sarah Goodwell exited observer at their location.
[01:08:48	]Nick Durman has fired a toolgun with the name: remover
[01:08:48	]Sarah Goodwell was knocked unconscious and is bleeding out.
[01:08:51	][IC] C24:i5.UNION-79: <:: 11-99; memurun yardıma ihtiyacı var! ::>
[01:08:52	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 1.01).
[01:08:52	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:52	]C45:i1.HELIX-12 has critically hit C24:i5.UNION-79 in the head dealing 17 damage (CritChance was 1.01).
[01:08:52	]C24:i5.UNION-79 has taken 17 damage from C45:i1.HELIX-12.
[01:08:53	]Nick Durman has spawned a legs_green_padded_pants.
[01:08:53	]C45:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #50137.
[01:08:53	]C45:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #58892.
[01:08:55	]C45:i1.HELIX-12 has spawned a incendiary_grenade.
[01:08:56	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:08:56	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:08:56	][Y] C24:i5.UNION-79: <:: 11-99; memurun yardıma ihtiyacı var! ::>
[01:08:58	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:08:58	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:08:58	]Nick Durman ran 'drop' on item 'Tulum pantolonu.' (#69450)
[01:08:58	]Nick Durman has lost a 'Tulum pantolonu.' #69450.
[01:08:59	]C45:i1.HELIX-12 has given himself a incendiary_grenade.
[01:08:59	]C45:i1.HELIX-12 has gained a 'Incendiary Grenade' #69706.
[01:09:01	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:01	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:02	]Nick Durman ran 'take' on item 'Tulum pantolonu.' (#69450)
[01:09:02	]Nick Durman has gained a 'Tulum pantolonu.' #69450.
[01:09:04	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:04	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:05	]C24:i5.UNION-79 entered observer.
[01:09:06	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:06	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:07	]C24:i5.UNION-79 exited observer at their location.
[01:09:07	]C24:i5.UNION-79 used command '/CharFallOver 0.1'.
[01:09:07	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:08	]C24:i5.UNION-79 was killed while bleeding out.
[01:09:08	]worldspawn has killed C24:i5.UNION-79.
[01:09:08	]C24:i5.UNION-79 has dropped: SK Maskesi (#29755); SK Üniforması (#29754);
[01:09:09	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:09	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:10	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:10	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:12	]Sarah Goodwell has dropped: USP-45 (#44412);
[01:09:12	]Sarah Goodwell was just killed due to: accepting their death
[01:09:12	]C24:i5.UNION-79 ran SAM command 'goto' with arguments: 'sarah'
[01:09:16	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:17	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: 'sarah'
[01:09:18	]Sarah Goodwell entered observer.
[01:09:19	]C24:i5.UNION-79 ran SAM command 'bring' with arguments: 'sarah'
[01:09:20	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: ''
[01:09:21	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:21	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:23	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:23	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:24	]C24:i5.UNION-79 entered observer.
[01:09:24	]C24:i5.UNION-79 is fully healed.
[01:09:24	]C45:i1.HELIX-12 ran SAM command 'giveammo' with arguments: 'i1' '1000'
[01:09:28	]C24:i5.UNION-79 exited observer at their location.
[01:09:29	]Nick Durman has spawned a legs_blue_padded_pants.
[01:09:29	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:31	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: ''
[01:09:32	]Nick Durman ran 'take' on item 'Mavi Dolgulu Pantolon' (#69708)
[01:09:32	]Nick Durman has gained a 'Mavi Dolgulu Pantolon' #69708.
[01:09:33	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:34	]Nick Durman ran 'drop' on item 'Mavi Dolgulu Pantolon' (#69708)
[01:09:34	]Nick Durman has lost a 'Mavi Dolgulu Pantolon' #69708.
[01:09:34	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: ''
[01:09:35	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:36	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: ''
[01:09:37	]Nick Durman ran 'drop' on item 'Tulum pantolonu.' (#69450)
[01:09:37	]Nick Durman has lost a 'Tulum pantolonu.' #69450.
[01:09:37	]C24:i5.UNION-79 has taken 37 damage from C45:i1.HELIX-12.
[01:09:37	]Nick Durman ran 'drop' on item 'Sivil Tulum' (#69449)
[01:09:37	]Nick Durman has lost a 'Sivil Tulum' #69449.
[01:09:39	]Nick Durman ran 'take' on item 'Mavi Dolgulu Pantolon' (#69708)
[01:09:39	]Nick Durman has gained a 'Mavi Dolgulu Pantolon' #69708.
[01:09:40	]Nick Durman ran 'take' on item 'Sivil Tulum' (#69449)
[01:09:40	]Nick Durman has gained a 'Sivil Tulum' #69449.
[01:09:41	]Nick Durman ran 'take' on item 'Tulum pantolonu.' (#69450)
[01:09:41	]Nick Durman has gained a 'Tulum pantolonu.' #69450.
[01:09:42	]C24:i5.UNION-79 has taken 37 damage from C45:i1.HELIX-12.
[01:09:42	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:42	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:44	]Nick Durman ran 'drop' on item 'Kahverengi Deri Çizme' (#69451)
[01:09:44	]Nick Durman has lost a 'Kahverengi Deri Çizme' #69451.
[01:09:46	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:46	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:46	]Nick Durman ran 'take' on item 'Kahverengi Deri Çizme' (#69451)
[01:09:46	]Nick Durman has gained a 'Kahverengi Deri Çizme' #69451.
[01:09:49	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:51	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: ''
[01:09:54	]C24:i5.UNION-79 is fully healed.
[01:09:54	]C24:i5.UNION-79 was knocked unconscious and is bleeding out.
[01:09:55	]C24:i5.UNION-79 is admin-searching Nick Durman's inventory.
[01:09:55	]C24:i5.UNION-79 has used a context menu option with the name: ixviewinventory
[01:09:56	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:56	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:09:58	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:09:58	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:10:00	]C24:i5.UNION-79 has closed Nick Durman's inventory.
[01:10:01	]C24:i5.UNION-79 ran SAM command 'respawn' with arguments: ''
[01:10:04	]C24:i5.UNION-79 is fully healed.
[01:10:10	]C45:i1.HELIX-12 ran 'Use' on item 'Antidote' (#68290)
[01:10:15	]C24:i5.UNION-79 is admin-searching Nick Durman's inventory.
[01:10:15	]C24:i5.UNION-79 has used a context menu option with the name: ixviewinventory
[01:10:15	]C45:i1.HELIX-12 ran 'drop' on item 'Condensed Resin' (#68534)
[01:10:15	]C45:i1.HELIX-12 has lost a 'Condensed Resin' #68534.
[01:10:16	]Nick Durman ran 'drop' on item 'Mavi Dolgulu Pantolon' (#69708)
[01:10:16	]Nick Durman has lost a 'Mavi Dolgulu Pantolon' #69708.
[01:10:17	]C45:i1.HELIX-12 ran 'drop' on item '30rnd MP-şarjörü' (#50137)
[01:10:17	]C45:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #50137.
[01:10:17	]C24:i5.UNION-79 has closed Nick Durman's inventory.
[01:10:18	]Nick Durman ran 'take' on item 'Mavi Dolgulu Pantolon' (#69708)
[01:10:18	]Nick Durman has gained a 'Mavi Dolgulu Pantolon' #69708.
[01:10:20	]C45:i1.HELIX-12 destroyed a 'Condensed Resin' #68534.
[01:10:21	]C45:i1.HELIX-12 destroyed a '30rnd MP-şarjörü' #50137.
[01:10:26	]C45:i1.HELIX-12 ran 'drop' on item 'Morfin' (#68289)
[01:10:26	]C45:i1.HELIX-12 has lost a 'Morfin' #68289.
[01:10:38	]C45:i1.HELIX-12 ran 'take' on item 'Morfin' (#68289)
[01:10:38	]C45:i1.HELIX-12 has gained a 'Morfin' #68289.
[01:10:38	]Nick Durman ran 'drop' on item 'Sivil Tulum' (#69449)
[01:10:38	]Nick Durman has lost a 'Sivil Tulum' #69449.
[01:10:40	]Nick Durman ran 'take' on item 'Sivil Tulum' (#69449)
[01:10:40	]Nick Durman has gained a 'Sivil Tulum' #69449.
[01:10:42	]C45:i1.HELIX-12 ran 'use' on item 'Morfin' (#68287)
[01:10:42	]C45:i1.HELIX-12 has gained a level 4 short boost in Güç.
[01:10:44	]Nick Durman ran 'drop' on item 'Sivil Tulum' (#69449)
[01:10:44	]Nick Durman has lost a 'Sivil Tulum' #69449.
[01:10:45	]Nick Durman ran 'drop' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:10:45	]Nick Durman has lost a 'Yeşil Dolgulu Pantolon' #69704.
[01:10:46	]C45:i1.HELIX-12 is fully healed.
[01:10:48	]Nick Durman ran 'take' on item 'Yeşil Dolgulu Pantolon' (#69704)
[01:10:48	]Nick Durman has gained a 'Yeşil Dolgulu Pantolon' #69704.
[01:10:49	]Nick Durman ran 'take' on item 'Sivil Tulum' (#69449)
[01:10:49	]Nick Durman has gained a 'Sivil Tulum' #69449.
[01:10:50	]Nick Durman ran 'drop' on item '9mm Tabanca Mermisi' (#57832)
[01:10:50	]Nick Durman has lost a '9mm Tabanca Mermisi' #57832.
[01:10:52	]Nick Durman ran 'take' on item '9mm Tabanca Mermisi' (#57832)
[01:10:52	]Nick Durman has gained a '9mm Tabanca Mermisi' #57832.
[01:10:54	]Nick Durman ran 'drop' on item 'Boş Şarap Şişesi' (#69469)
[01:10:54	]Nick Durman has lost a 'Boş Şarap Şişesi' #69469.
[01:10:56	]Nick Durman ran 'drop' on item 'Tulum pantolonu.' (#69450)
[01:10:56	]Nick Durman has lost a 'Tulum pantolonu.' #69450.
[01:10:57	]C24:i5.UNION-79 entered observer.
[01:10:58	]C24:i5.UNION-79 exited observer at their location.
[01:10:58	]Nick Durman ran 'take' on item 'Tulum pantolonu.' (#69450)
[01:10:58	]Nick Durman has gained a 'Tulum pantolonu.' #69450.
